"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-07,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0
2020-03-12,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0
2020-03-14,2,0,2,0,0,0,0
2020-03-15,5,0,3,0,0,0,0
2020-03-16,5,0,0,0,0,0,0
2020-03-17,7,0,2,0,0,0,0
2020-03-18,9,0,2,0,0,0,0
2020-03-19,11,0,2,0,0,0,0
2020-03-20,23,0,12,0,0,0,0
2020-03-21,31,0,8,0,0,0,0
2020-03-22,42,0,11,0,0,0,0
2020-03-23,47,0,5,0,0,0,0
2020-03-24,50,0,3,0,0,0,0
2020-03-25,73,0,23,0,0,0,0
2020-03-26,123,0,50,0,0,0,34
2020-03-27,189,3,66,3,0,0,31
2020-03-28,230,4,41,1,25,25,37
2020-03-29,261,5,31,1,36,11,35
2020-03-30,310,6,49,1,39,3,42
2020-03-31,415,7,105,1,45,6,45
2020-04-01,525,9,110,2,46,1,49
2020-04-02,669,9,144,0,49,3,49
2020-04-03,891,9,222,0,56,7,45
2020-04-04,1013,10,122,1,62,6,53
2020-04-05,1077,10,64,0,66,4,51
2020-04-06,1101,10,24,0,77,11,62
2020-04-07,1170,13,69,3,83,6,67
2020-04-08,1210,15,40,2,93,10,62
2020-04-09,1232,18,22,3,113,20,70
2020-04-10,1353,24,121,6,127,14,67
2020-04-11,1396,25,43,1,128,1,61
2020-04-12,1407,27,11,2,131,3,63
2020-04-13,1426,27,19,0,132,1,62
2020-04-14,1453,33,27,6,135,3,59
2020-04-15,1464,39,11,6,141,6,66
2020-04-16,1587,41,123,2,143,2,70
2020-04-17,1609,41,22,0,148,5,58
2020-04-18,1655,43,46,2,151,3,53
2020-04-19,1668,44,13,1,151,0,43
2020-04-20,1672,45,4,1,151,0,53
2020-04-21,1736,48,64,3,157,6,69
2020-04-22,1766,51,30,3,158,1,54
2020-04-23,1802,54,36,3,162,4,52
2020-04-24,1836,54,34,0,166,4,31
2020-04-25,1870,54,34,0,168,2,35
2020-04-26,1887,56,17,2,169,1,38
2020-04-27,1897,56,10,0,169,0,36
2020-04-28,1917,58,20,2,172,3,41
2020-04-29,1952,60,35,2,173,1,39
2020-04-30,1984,60,32,0,175,2,36
2020-05-01,2015,63,31,3,178,3,28
2020-05-02,2035,63,20,0,178,0,23
2020-05-03,2061,63,26,0,200,22,27
2020-05-04,2061,64,0,1,200,0,27
2020-05-05,2106,64,45,0,201,1,27
2020-05-06,2127,65,21,1,203,2,21
2020-05-07,2158,66,31,1,205,2,20
2020-05-08,2178,67,20,1,206,1,16
2020-05-09,2205,67,27,0,206,0,19
2020-05-10,2230,67,25,0,207,1,25
2020-05-11,2230,67,0,0,207,0,30
2020-05-12,2260,70,30,3,210,3,25
2020-05-13,2293,69,33,-1,214,4,20
2020-05-14,2324,69,31,0,212,-2,19
2020-05-15,2351,72,27,3,212,0,26
2020-05-16,2389,73,38,1,213,1,19
2020-05-17,2419,73,30,0,213,0,26
2020-05-18,2419,73,0,0,213,0,30
2020-05-19,2455,74,36,1,213,0,28
2020-05-20,2476,77,21,3,215,2,28
2020-05-21,2506,77,30,0,221,6,27
2020-05-22,2534,77,28,0,223,2,19
2020-05-23,2595,79,61,2,225,2,19
2020-05-24,2626,79,31,0,225,0,23
2020-05-25,2626,79,0,0,225,0,15
2020-05-26,2626,79,0,0,225,0,19
2020-05-27,2699,81,73,2,231,6,24
2020-05-28,2731,82,32,1,234,3,30
2020-05-29,2769,82,38,0,238,4,31
2020-05-30,2803,82,34,0,240,2,30
2020-05-31,2839,82,36,0,242,2,29
2020-06-01,2839,82,0,0,242,0,25
2020-06-02,2906,83,67,1,247,5,34
2020-06-03,2933,83,27,0,251,4,30
2020-06-04,2990,83,57,0,253,2,28
2020-06-05,3054,83,64,0,255,2,29
2020-06-06,3111,83,57,0,257,2,21
2020-06-07,3139,83,28,0,260,3,30
2020-06-08,3139,83,0,0,260,0,23
2020-06-09,3189,83,50,0,260,0,21
2020-06-10,3220,85,31,2,262,2,20
2020-06-11,3260,85,40,0,262,0,28
2020-06-12,3302,86,42,1,265,3,20
2020-06-13,3353,87,51,1,265,0,24
2020-06-14,3399,87,46,0,266,1,22
2020-06-15,3399,87,0,0,266,0,23
2020-06-16,3462,88,63,1,270,4,24
2020-06-17,3540,88,78,0,275,5,28
2020-06-18,3632,88,92,0,275,0,23
2020-06-19,3743,89,111,1,278,3,28
2020-06-20,3871,89,128,0,279,1,28
2020-06-21,4006,89,135,0,283,4,31
2020-06-22,4006,89,0,0,283,0,41
2020-06-23,4254,89,248,0,293,10,39
2020-06-24,4402,89,148,0,298,5,34
2020-06-25,4645,90,243,1,300,2,45
2020-06-26,4865,90,220,0,303,3,48
2020-06-27,5148,90,283,0,309,6,42
2020-06-28,5319,91,171,1,312,3,48
2020-06-29,5319,91,0,0,312,0,50
2020-06-30,5752,91,433,0,322,10,60
2020-07-01,6117,92,365,1,330,8,75
2020-07-02,6370,92,253,0,340,10,69
2020-07-03,6593,92,223,0,350,10,64
2020-07-04,6994,93,401,1,355,5,67
2020-07-05,7370,93,376,0,359,4,71
2020-07-06,7733,93,363,0,369,10,85
2020-07-07,8052,94,319,1,387,18,105
2020-07-08,8539,94,487,0,396,9,118
2020-07-09,8969,98,430,4,411,15,120
2020-07-10,9428,100,459,2,432,21,124
2020-07-11,9928,101,500,1,449,17,122
2020-07-12,10505,102,577,1,468,19,140
2020-07-13,10902,102,397,0,477,9,153
2020-07-14,11402,102,500,0,500,23,153
2020-07-15,11718,103,316,1,510,10,153
2020-07-16,12445,110,727,7,526,16,153
2020-07-17,13133,114,688,4,554,28,153
2020-07-18,13752,118,619,4,570,16,224
2020-07-19,14302,119,550,1,583,13,224
2020-07-20,14873,119,571,0,600,17,224
2020-07-21,15266,122,393,3,621,21,188
2020-07-22,15822,126,556,4,656,35,188
2020-07-23,16322,135,500,9,674,18,188
2020-07-24,16736,138,414,3,697,23,204
2020-07-25,17264,144,528,6,709,12,204
2020-07-26,17827,146,563,2,723,14,204
2020-07-27,18177,146,350,0,741,18,204
2020-07-28,18694,152,517,6,750,9,209
2020-07-29,19222,160,528,8,783,33,209
2020-07-30,19679,173,457,13,808,25,236
2020-07-31,20246,177,567,4,835,27,236
2020-08-01,20721,189,475,12,850,15,239
2020-08-02,21114,197,393,8,856,6,239
2020-08-03,21344,197,230,0,874,18,239
2020-08-04,21675,200,331,3,886,12,106
2020-08-05,22234,210,559,10,906,20,195
2020-08-06,22707,217,473,7,931,25,242
2020-08-07,23399,223,692,6,954,23,242
2020-08-08,23922,229,523,6,968,14,201
2020-08-09,24495,235,573,6,988,20,201
2020-08-10,24671,237,176,2,999,11,201
2020-08-11,25100,239,429,2,1006,7,189
2020-08-12,25595,246,495,7,1037,31,189
2020-08-13,26133,246,538,0,1051,14,216
2020-08-14,26631,251,498,5,1068,17,216
2020-08-15,27173,265,542,14,1091,23,206
2020-08-16,27477,269,304,4,1103,12,206
2020-08-17,27660,269,183,0,1110,7,206
2020-08-18,27942,273,282,4,1129,19,167
2020-08-19,28326,282,384,9,1170,41,167
2020-08-20,28696,291,370,9,1200,30,205
2020-08-21,29120,298,424,7,1226,26,205
2020-08-22,29369,304,249,6,1233,7,192
2020-08-23,29662,306,293,2,1246,13,192
2020-08-24,29853,307,191,1,1256,10,192
2020-08-25,30070,314,217,7,1269,13,160
2020-08-26,30475,326,405,12,1285,16,160
2020-08-27,30780,337,305,11,1304,19,176
2020-08-28,31122,343,342,6,1328,24,176
2020-08-29,31384,353,262,10,1349,21,181
2020-08-30,31677,358,293,5,1365,16,181
2020-08-31,31867,359,190,1,1369,4,181
2020-09-01,32088,361,221,2,1394,25,162
2020-09-02,32368,368,280,7,1394,0,162
2020-09-03,32664,372,296,4,1435,41,171
2020-09-04,32927,372,263,0,1442,7,171
2020-09-05,33196,382,269,10,1461,19,151
2020-09-06,33477,384,281,2,1466,5,151
2020-09-07,33667,385,190,1,1466,0,151
2020-09-08,33741,385,74,0,1468,2,114
2020-09-09,33981,389,240,4,1502,34,114
2020-09-10,34310,406,329,17,1536,34,158
2020-09-11,34617,407,307,1,1551,15,158
2020-09-12,34950,412,333,5,1569,18,165
2020-09-13,35167,415,217,3,1596,27,165
2020-09-14,35279,415,112,0,1604,8,165
2020-09-15,35532,419,253,4,1612,8,105
2020-09-16,35810,423,278,4,1631,19,105
2020-09-17,36093,429,283,6,1658,27,123
2020-09-18,36489,434,396,5,1682,24,123
2020-09-19,36959,438,470,4,1701,19,146
2020-09-20,37247,441,288,3,1711,10,146
2020-09-21,37491,443,244,2,1718,7,146
2020-09-22,37901,447,410,4,1726,8,130
2020-09-23,38347,451,446,4,1740,14,130
2020-09-24,38743,454,396,3,1754,14,147
2020-09-25,39234,457,491,3,1766,12,147
2020-09-26,39757,458,523,1,1795,29,135
2020-09-27,40296,460,539,2,1811,16,135
2020-09-28,40501,460,205,0,1814,3,135
2020-09-29,40923,460,422,0,1832,18,135
2020-09-30,41434,464,511,4,1847,15,137
2020-10-01,42048,469,614,5,1859,12,135
2020-10-02,42561,472,513,3,1873,14,135
2020-10-03,43238,474,677,2,1893,20,152
2020-10-04,43702,480,464,6,1900,7,152
2020-10-05,43964,482,262,2,1903,3,152
2020-10-06,44422,487,458,5,1911,8,151
2020-10-07,45082,492,660,5,1932,21,151
2020-10-08,45753,500,671,8,1972,40,191
2020-10-09,46426,503,673,3,1997,25,191
2020-10-10,47088,506,662,3,2013,16,192
2020-10-11,47701,507,613,1,2031,18,192
2020-10-12,48066,507,365,0,2041,10,192
2020-10-13,48663,510,597,3,2058,17,187
2020-10-14,49247,512,584,2,2086,28,187
2020-10-15,49892,516,645,4,2122,36,219
2020-10-16,50610,517,718,1,2137,15,219
2020-10-17,51704,523,1094,6,2174,37,221
2020-10-18,52582,529,878,6,2193,19,221
2020-10-19,53092,528,510,-1,2206,13,221
2020-10-20,53790,531,698,3,2231,25,187
2020-10-21,54663,535,873,4,2277,46,187
2020-10-22,55650,546,987,11,2327,50,193
2020-10-23,56600,553,950,7,2363,36,193
2020-10-24,57673,562,1073,9,2387,24,259
2020-10-25,58694,572,1021,10,2409,22,259
2020-10-26,59344,573,650,1,2431,22,272
2020-10-27,60041,580,697,7,2447,16,272
2020-10-28,60923,585,882,5,2483,36,272
2020-10-29,61785,599,862,14,2514,31,286
2020-10-30,62746,615,961,16,2549,35,286
2020-10-31,63810,626,1064,11,2572,23,263
2020-11-01,64608,629,798,3,2594,22,263
2020-11-02,65088,630,480,1,2615,21,263
2020-11-03,65845,632,757,2,2643,28,155
2020-11-04,67024,647,1179,15,2691,48,155
2020-11-05,68314,664,1290,17,2730,39,296
2020-11-06,69579,671,1265,7,2788,58,296
2020-11-07,70909,679,1330,8,2825,37,320
2020-11-08,72312,683,1403,4,2870,45,320
2020-11-09,72961,686,649,3,2889,19,320
2020-11-10,74227,698,1266,12,2926,37,288
2020-11-11,75428,714,1201,16,2962,36,288
2020-11-12,77121,733,1693,19,3002,40,361
2020-11-13,78279,749,1158,16,3061,59,395
2020-11-14,79798,752,1519,3,3102,41,395
2020-11-15,81317,759,1519,7,3148,46,395
2020-11-16,82245,759,928,0,3168,20,395
2020-11-17,83344,763,1099,4,3202,34,376
2020-11-18,85125,798,1781,35,3254,52,376
2020-11-19,86435,812,1310,14,3312,58,389
2020-11-20,87978,835,1543,23,3403,91,389
2020-11-21,89764,845,1786,10,3492,89,404
2020-11-22,90834,847,1070,2,3585,93,442
2020-11-23,91653,849,819,2,3610,25,442
2020-11-24,93090,866,1437,17,3682,72,408
2020-11-25,94730,874,1640,8,3762,80,408
2020-11-26,96503,895,1773,21,3817,55,453
2020-11-27,96503,895,0,0,3817,0,453
2020-11-28,98500,909,1997,14,3878,61,470
2020-11-29,99660,913,1160,4,3948,70,470
2020-11-30,100484,920,824,7,3978,30,470
2020-12-01,101698,929,1214,9,4049,71,446
2020-12-02,103305,960,1607,31,4135,86,446
2020-12-03,104734,991,1429,31,4200,65,466
2020-12-04,106455,1014,1721,23,4271,71,466
2020-12-05,108366,1032,1911,18,4342,71,477
2020-12-06,109705,1032,1339,0,4372,30,477
2020-12-07,110510,1035,805,3,4388,16,477
2020-12-08,111893,1055,1383,20,4448,60,360
2020-12-09,113905,1074,2012,19,4539,91,455
2020-12-10,116203,1103,2298,29,4605,66,455
2020-12-11,118028,1136,1825,33,4671,66,455
2020-12-12,119610,1151,1582,15,4719,48,458
2020-12-13,120632,1169,1022,18,4746,27,458
2020-12-14,121179,1175,547,6,4763,17,444
2020-12-15,122217,1194,1038,19,4827,64,444
2020-12-16,124019,1214,1802,20,4908,81,444
2020-12-17,125452,1231,1433,17,4965,57,470
2020-12-18,126878,1259,1426,28,5021,56,467
2020-12-19,128218,1275,1340,16,5086,65,467
2020-12-20,129069,1275,851,0,5121,35,467
