"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-06,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0
2020-03-11,1,0,1,0,0,0,0
2020-03-12,4,0,3,0,0,0,0
2020-03-13,4,0,0,0,0,0,0
2020-03-14,6,0,2,0,0,0,0
2020-03-15,6,0,0,0,0,0,0
2020-03-16,8,0,2,0,0,0,0
2020-03-17,16,0,8,0,0,0,0
2020-03-18,25,0,9,0,0,0,0
2020-03-19,30,0,5,0,0,0,0
2020-03-20,38,0,8,0,0,0,0
2020-03-21,45,0,7,0,0,0,0
2020-03-22,56,0,11,0,0,0,0
2020-03-23,68,0,12,0,0,0,0
2020-03-24,91,1,23,1,0,0,0
2020-03-25,115,2,24,1,0,0,11
2020-03-26,130,3,15,1,0,0,13
2020-03-27,163,5,33,2,0,0,15
2020-03-28,214,9,51,4,0,0,31
2020-03-29,232,10,18,1,0,0,33
2020-03-30,264,11,32,1,0,0,45
2020-03-31,319,12,55,1,0,0,57
2020-04-01,368,13,49,1,0,0,51
2020-04-02,393,16,25,3,0,0,56
2020-04-03,450,17,57,1,0,0,63
2020-04-04,593,17,143,0,0,0,95
2020-04-05,673,19,80,2,0,0,101
2020-04-06,673,24,0,5,0,0,101
2020-04-07,928,28,255,4,0,0,147
2020-04-08,928,32,0,4,0,0,147
2020-04-09,1207,34,279,2,0,0,201
2020-04-10,1326,36,119,2,0,0,181
2020-04-11,1479,43,153,7,0,0,190
2020-04-12,1479,48,0,5,0,0,190
2020-04-13,1625,53,146,5,0,0,201
2020-04-14,1761,60,136,7,0,0,204
2020-04-15,2014,67,253,7,0,0,208
2020-04-16,2075,70,61,3,0,0,209
2020-04-17,2323,76,248,6,0,0,224
2020-04-18,2323,86,0,10,0,0,224
2020-04-19,2538,90,215,4,0,0,249
2020-04-20,2745,99,207,9,0,0,256
2020-04-21,2931,104,186,5,0,0,263
2020-04-22,3200,117,269,13,0,0,269
2020-04-23,3308,131,108,14,0,0,290
2020-04-24,3442,147,134,16,0,0,277
2020-04-25,3576,155,134,8,0,0,300
2020-04-26,4034,168,458,13,0,0,317
2020-04-27,4162,181,128,13,0,0,325
2020-04-28,4575,192,413,11,0,0,337
2020-04-29,4655,204,80,12,0,0,326
2020-04-30,4734,210,79,6,0,0,296
2020-05-01,4918,222,184,12,0,0,281
2020-05-02,5038,235,120,13,0,0,300
2020-05-03,5208,246,170,11,0,0,284
2020-05-04,5288,255,80,9,0,0,281
2020-05-05,5371,266,83,11,0,0,284
2020-05-06,5778,269,407,3,0,0,299
2020-05-07,5939,285,161,16,0,0,285
2020-05-08,6111,297,172,12,0,0,289
2020-05-09,6277,301,166,4,0,0,288
2020-05-10,6447,312,170,11,0,0,285
2020-05-11,6565,324,118,12,0,0,275
2020-05-12,6741,334,176,10,0,0,276
2020-05-13,6952,351,211,17,0,0,282
2020-05-14,7223,362,271,11,0,0,273
2020-05-15,7373,373,150,11,0,0,269
2020-05-16,7547,383,174,10,0,0,250
2020-05-17,7670,392,123,9,0,0,229
2020-05-18,7869,399,199,7,0,0,240
2020-05-19,8037,408,168,9,0,0,236
2020-05-20,8194,414,157,6,0,0,220
2020-05-21,8386,417,192,3,0,0,220
2020-05-22,8529,420,143,3,0,0,221
2020-05-23,8690,425,161,5,0,0,210
2020-05-24,8809,431,119,6,0,0,211
