"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,1955,52,80,2,295,NA
2020-04-14,2058,67,103,15,295,0
2020-04-15,2197,72,139,5,313,18
2020-04-16,2350,81,153,9,313,0
2020-04-17,2476,86,126,5,313,0
2020-04-18,2666,91,190,5,313,0
2020-04-19,2793,96,127,5,313,0
2020-04-20,2927,105,134,9,402,89
2020-04-21,3098,112,171,7,402,0
2020-04-22,3206,127,108,15,402,0
2020-04-23,3361,139,155,12,402,0
2020-04-24,3528,153,167,14,402,0
2020-04-25,3699,165,171,12,402,0
2020-04-26,3841,178,142,13,402,0
2020-04-27,3892,185,51,7,402,0
2020-04-28,3994,190,102,5,NA,NA
2020-04-29,4106,205,112,15,NA,NA
2020-04-30,4323,224,217,19,NA,NA
2020-05-01,4658,231,335,7,NA,NA
2020-05-02,4797,240,139,9,NA,NA
2020-05-03,5016,251,219,11,NA,NA
2020-05-04,5170,258,154,7,NA,NA
2020-05-05,5322,264,152,6,NA,NA
2020-05-06,5461,277,139,13,NA,NA
2020-05-07,5654,285,193,8,NA,NA
2020-05-08,5899,304,245,19,NA,NA
2020-05-09,6102,311,203,7,NA,NA
2020-05-10,6272,323,170,12,NA,NA
2020-05-11,6389,328,117,5,NA,NA
2020-05-12,6485,336,96,8,NA,NA
2020-05-13,6584,350,99,14,NA,NA
2020-05-14,6736,358,152,8,NA,NA
2020-05-15,6871,368,135,10,NA,NA
2020-05-16,7042,375,171,7,NA,NA
2020-05-17,7123,383,81,8,NA,NA
2020-05-18,7270,392,147,9,NA,NA
2020-05-19,7434,400,164,8,NA,NA
2020-05-20,7551,407,117,7,NA,NA
2020-05-21,7788,412,237,5,NA,NA
2020-05-22,7893,418,105,6,NA,NA
2020-05-23,7966,427,73,9,NA,NA
2020-05-24,8110,432,144,5,NA,NA
2020-05-25,8225,440,115,8,NA,NA
2020-05-26,8334,440,109,0,NA,NA
2020-05-27,8406,445,72,5,NA,NA
2020-05-28,8492,453,86,8,NA,NA
2020-05-29,8538,460,46,7,NA,NA
2020-05-30,8717,462,179,2,NA,NA
2020-05-31,8801,466,84,4,NA,NA
2020-06-01,8857,468,56,2,NA,NA
2020-06-02,8886,470,29,2,NA,NA
2020-06-03,9016,473,130,3,NA,NA
2020-06-04,9120,475,104,2,NA,NA
2020-06-05,9199,479,79,4,NA,NA
2020-06-06,9269,483,70,4,NA,NA
2020-06-07,9332,489,63,6,NA,NA
2020-06-08,9389,491,57,2,NA,NA
2020-06-09,9474,495,85,4,NA,NA
2020-06-10,9537,499,63,4,NA,NA
2020-06-11,9589,502,52,3,NA,NA
2020-06-12,9654,506,65,4,NA,NA
2020-06-13,9709,511,55,5,NA,NA
2020-06-14,9767,515,58,4,NA,NA
2020-06-15,9799,515,32,0,NA,NA
2020-06-16,9818,520,19,5,NA,NA
2020-06-17,9847,523,29,3,NA,NA
2020-06-18,9903,527,56,4,NA,NA
2020-06-19,9952,530,49,3,NA,NA
2020-06-20,9984,531,32,1,NA,NA
2020-06-21,10020,533,36,2,NA,NA
2020-06-22,10058,535,38,2,NA,NA
2020-06-23,10094,537,36,2,NA,NA
2020-06-24,10128,541,34,4,NA,NA
2020-06-25,10159,543,31,2,NA,NA
2020-06-26,10185,546,26,3,NA,NA
2020-06-27,10216,548,31,2,NA,NA
2020-06-28,10248,550,32,2,NA,NA
2020-06-29,10292,551,44,1,NA,NA
2020-06-30,10327,551,35,0,NA,NA
2020-07-01,10365,553,38,2,NA,NA
2020-07-02,10390,554,25,1,NA,NA
2020-07-03,10435,555,45,1,NA,NA
2020-07-04,10447,557,12,2,NA,NA
2020-07-05,10482,559,35,2,NA,NA
2020-07-06,10515,561,33,2,NA,NA
2020-07-07,10569,561,54,0,NA,NA
2020-07-08,10642,564,73,3,NA,NA
2020-07-09,10679,568,37,4,NA,NA
2020-07-10,10743,568,64,0,NA,NA
2020-07-11,10801,568,58,0,NA,NA
2020-07-12,10847,568,46,0,NA,NA
2020-07-13,10906,568,59,0,NA,NA
2020-07-14,10946,568,40,0,NA,NA
2020-07-15,11026,571,80,3,NA,NA
2020-07-16,11076,574,50,3,NA,NA
2020-07-17,11115,577,39,3,NA,NA
2020-07-18,11194,578,79,1,NA,NA
2020-07-19,11261,578,67,0,NA,NA
2020-07-20,11339,579,78,1,NA,NA
2020-07-21,11427,580,88,1,NA,NA
2020-07-22,11529,580,102,0,NA,NA
2020-07-23,11571,581,42,1,NA,NA
2020-07-24,11649,581,78,0,NA,NA
2020-07-25,11717,581,68,0,NA,NA
2020-07-26,11780,581,63,0,NA,NA
2020-07-27,11858,582,78,1,NA,NA
2020-07-28,11945,583,87,1,NA,NA
2020-07-29,11999,584,54,1,NA,NA
2020-07-30,12057,584,58,0,NA,NA
2020-07-31,12057,584,0,0,NA,NA
2020-08-01,12057,584,0,0,NA,NA
2020-08-02,12057,584,0,0,NA,NA
2020-08-03,12313,586,256,2,NA,NA
2020-08-04,12398,587,85,1,NA,NA
2020-08-05,12443,587,45,0,NA,NA
2020-08-06,12518,587,75,0,NA,NA
2020-08-07,12589,589,71,2,NA,NA
2020-08-08,12653,590,64,1,NA,NA
2020-08-09,12753,591,100,1,NA,NA
2020-08-10,12807,591,54,0,NA,NA
2020-08-11,12896,593,89,2,NA,NA
2020-08-12,12959,593,63,0,NA,NA
2020-08-13,13024,594,65,1,NA,NA
2020-08-14,13118,594,94,0,NA,NA
2020-08-15,13159,597,41,3,NA,NA
2020-08-16,13220,597,61,0,NA,NA
2020-08-17,13273,597,53,0,NA,NA
2020-08-18,13325,599,52,2,NA,NA
2020-08-19,13354,600,29,1,NA,NA
2020-08-20,13409,601,55,1,NA,NA
2020-08-21,13469,602,60,1,NA,NA
2020-08-22,13534,604,65,2,NA,NA
2020-08-23,13534,604,0,0,NA,NA
2020-08-24,13639,604,105,0,NA,NA
2020-08-25,13684,604,45,0,NA,NA
2020-08-26,13684,605,0,1,NA,NA
2020-08-27,13794,605,110,0,NA,NA
2020-08-28,13851,605,57,0,NA,NA
2020-08-29,13925,605,74,0,NA,NA
2020-08-30,13959,606,34,1,NA,NA
2020-08-31,13992,607,33,1,NA,NA
2020-09-01,14049,607,57,0,NA,NA
2020-09-02,14077,608,28,1,NA,NA
2020-09-03,14135,609,58,1,NA,NA
2020-09-04,14186,611,51,2,NA,NA
2020-09-05,14238,611,52,0,NA,NA
2020-09-06,14279,611,41,0,NA,NA
2020-09-07,14315,611,36,0,NA,NA
2020-09-08,14362,611,47,0,NA,NA
2020-09-09,14387,615,25,4,NA,NA
2020-09-10,14412,616,25,1,NA,NA
2020-09-11,14493,616,81,0,NA,NA
2020-09-12,14493,616,0,0,NA,NA
2020-09-13,14592,616,99,0,NA,NA
2020-09-14,14622,616,30,0,NA,NA
2020-09-15,14687,616,65,0,NA,NA
2020-09-16,14743,617,56,1,NA,NA
2020-09-17,14790,619,47,2,NA,NA
2020-09-18,14852,619,62,0,NA,NA
2020-09-19,14902,619,50,0,NA,NA
2020-09-20,14955,620,53,1,NA,NA
2020-09-21,14978,621,23,1,NA,NA
2020-09-22,15021,621,43,0,NA,NA
2020-09-23,15050,621,29,0,NA,NA
2020-09-24,15106,621,56,0,NA,NA
2020-09-25,15163,623,57,2,NA,NA
2020-09-26,15215,624,52,1,NA,NA
2020-09-27,15250,624,35,0,NA,NA
2020-09-28,15264,624,14,0,NA,NA
2020-09-29,15300,626,36,2,NA,NA
2020-09-30,15326,627,26,1,NA,NA
2020-10-01,15358,628,32,1,NA,NA
2020-10-02,15423,629,65,1,NA,NA
2020-10-03,15473,629,50,0,NA,NA
2020-10-04,15519,631,46,2,NA,NA
2020-10-05,15547,631,28,0,NA,NA
2020-10-06,15652,631,105,0,NA,NA
2020-10-07,15652,631,0,0,NA,NA
2020-10-08,15765,634,113,3,NA,NA
2020-10-09,15843,634,78,0,NA,NA
2020-10-10,15918,636,75,2,NA,NA
2020-10-11,15984,637,66,1,NA,NA
2020-10-12,16022,637,38,0,NA,NA
2020-10-13,16068,637,46,0,NA,NA
2020-10-14,16132,638,64,1,NA,NA
2020-10-15,16166,638,34,0,NA,NA
2020-10-16,16255,641,89,3,NA,NA
2020-10-17,16334,641,79,0,NA,NA
2020-10-18,16370,641,36,0,NA,NA
2020-10-19,16395,641,25,0,NA,NA
2020-10-20,16445,642,50,1,NA,NA
2020-10-21,16498,642,53,0,NA,NA
2020-10-22,16537,642,39,0,NA,NA
2020-10-23,16609,642,72,0,NA,NA
2020-10-24,16706,642,97,0,NA,NA
2020-10-25,16767,642,61,0,NA,NA
2020-10-26,16812,642,45,0,NA,NA
2020-10-27,16906,644,94,2,NA,NA
2020-10-28,16973,644,67,0,NA,NA
2020-10-29,17074,645,101,1,NA,NA
2020-10-30,17144,646,70,1,NA,NA
2020-10-31,17266,646,122,0,NA,NA
2020-11-01,17369,646,103,0,NA,NA
2020-11-02,17438,647,69,1,NA,NA
2020-11-03,17524,647,86,0,NA,NA
2020-11-04,17601,647,77,0,NA,NA
2020-11-05,17682,650,81,3,NA,NA
2020-11-06,17792,652,110,2,NA,NA
2020-11-07,17891,654,99,2,NA,NA
2020-11-08,18001,654,110,0,NA,NA
2020-11-09,18087,655,86,1,NA,NA
2020-11-10,18173,657,86,2,NA,NA
2020-11-11,18379,657,206,0,NA,NA
2020-11-12,18507,657,128,0,NA,NA
2020-11-13,18666,657,159,0,NA,NA
2020-11-14,18814,658,148,1,NA,NA
2020-11-15,18977,660,163,2,NA,NA
2020-11-16,19064,660,87,0,NA,NA
2020-11-17,19309,660,245,0,NA,NA
2020-11-18,19465,665,156,5,NA,NA
2020-11-19,19678,667,213,2,NA,NA
2020-11-20,19808,669,130,2,NA,NA
2020-11-21,19961,670,153,1,NA,NA
2020-11-22,20151,670,190,0,NA,NA
2020-11-23,20290,672,139,2,NA,NA
2020-11-24,20409,673,119,1,NA,NA
2020-11-25,20516,677,107,4,NA,NA
2020-11-26,20736,677,220,0,NA,NA
2020-11-27,20937,677,201,0,NA,NA
2020-11-28,21308,678,371,1,NA,NA
2020-11-29,21448,680,140,2,NA,NA
2020-11-30,21552,680,104,0,NA,NA
2020-12-01,21685,685,133,5,NA,NA
2020-12-02,21842,690,157,5,NA,NA
2020-12-03,22164,692,322,2,NA,NA
2020-12-04,22480,693,316,1,NA,NA
2020-12-05,22872,695,392,2,NA,NA
2020-12-06,23136,697,264,2,NA,NA
2020-12-07,23319,701,183,4,NA,NA
2020-12-08,23589,701,270,0,NA,NA
