"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-02-27,0,0,0,0,0,0,0
2020-02-28,0,0,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0
2020-03-08,2,0,2,0,0,0,0
2020-03-09,3,0,1,0,0,0,0
2020-03-10,8,0,5,0,0,0,0
2020-03-11,9,0,1,0,0,0,0
2020-03-12,17,0,8,0,0,0,0
2020-03-13,30,0,13,0,0,0,0
2020-03-14,30,0,0,0,0,0,0
2020-03-15,45,1,15,1,0,0,0
2020-03-16,51,1,6,0,0,0,0
2020-03-17,67,1,16,0,0,0,0
2020-03-18,77,1,10,0,0,0,0
2020-03-19,94,2,17,1,0,0,0
2020-03-20,114,2,20,0,19,19,0
2020-03-21,152,2,38,0,20,1,0
2020-03-22,219,3,67,1,25,5,0
2020-03-23,254,6,35,3,32,7,0
2020-03-24,290,7,36,1,38,6,0
2020-03-25,391,9,101,2,45,7,0
2020-03-26,460,13,69,4,59,14,0
2020-03-27,604,14,144,1,65,6,0
2020-03-28,739,17,135,3,83,18,0
2020-03-29,890,22,151,5,99,16,0
2020-03-30,1020,25,130,3,112,13,0
2020-03-31,1250,27,230,2,136,24,0
2020-04-01,1484,34,234,7,165,29,0
2020-04-02,1706,41,222,7,208,43,246
2020-04-03,2012,46,306,5,246,38,0
2020-04-04,2407,52,395,6,312,66,0
2020-04-05,2637,51,230,-1,390,78,0
2020-04-06,2878,54,241,3,431,41,0
2020-04-07,3333,63,455,9,497,66,0
2020-04-08,3645,75,312,12,563,66,0
2020-04-09,4042,109,397,34,563,0,669
2020-04-10,4509,121,467,12,685,122,1238
2020-04-11,5077,130,568,9,772,87,1252
2020-04-12,5274,141,197,11,837,65,751
2020-04-13,5747,149,473,8,872,35,1238
2020-04-14,6171,154,424,5,903,31,1282
2020-04-15,6500,195,329,41,978,75,1298
2020-04-16,6889,208,389,13,1048,70,1337
2020-04-17,7491,231,602,23,1114,66,1308
2020-04-18,8053,258,562,27,1221,107,1307
2020-04-19,8537,277,484,19,1296,75,1319
2020-04-20,8990,300,453,23,1422,126,1296
2020-04-21,9630,324,640,24,1500,78,1331
2020-04-22,10266,349,636,25,1581,81,1374
2020-04-23,10998,372,732,23,1659,78,1379
2020-04-24,11594,410,596,38,1753,94,1399
2020-04-25,12366,436,772,26,1837,84,1405
2020-04-26,12970,448,604,12,1942,105,1436
2020-04-27,13535,458,565,10,2014,72,1455
2020-04-28,14339,492,804,34,2066,52,1508
2020-04-29,14961,522,622,30,2165,99,1566
2020-04-30,15846,552,885,30,2259,94,1550
2020-05-01,16901,581,1055,29,2322,63,1431
2020-05-02,17731,616,830,35,2416,94,1426
2020-05-03,18671,660,940,44,2519,103,1413
2020-05-04,19492,684,821,24,2627,108,1463
2020-05-05,20256,713,764,29,2700,73,1496
2020-05-06,20256,713,0,0,2773,73,1496
2020-05-07,21570,769,1314,56,2955,182,1613
2020-05-08,22342,812,772,43,3059,104,1625
2020-05-09,23196,827,854,15,3164,105,1593
2020-05-10,24081,839,885,12,3211,47,1555
2020-05-11,25070,850,989,11,3300,89,1504
2020-05-12,25800,891,730,41,3395,95,1529
2020-05-13,26746,927,946,36,3520,125,1526
2020-05-14,27813,955,1067,28,3592,72,1533
2020-05-15,28672,977,859,22,3657,65,1511
2020-05-16,29683,1002,1011,25,3724,67,1505
2020-05-17,30388,1009,705,7,3775,51,1524
2020-05-18,31140,1014,752,5,3822,47,1502
2020-05-19,32145,1041,1005,27,3904,82,1497
2020-05-20,32908,1074,763,33,3979,75,1536
2020-05-21,34137,1099,1229,25,4093,114,1491
2020-05-22,34950,1136,813,37,4145,52,1459
2020-05-23,35749,1159,799,23,4181,36,1384
2020-05-24,36244,1171,495,12,4214,33,1351
2020-05-25,37727,1208,1483,37,4269,55,1376
2020-05-26,39342,1236,1615,28,4325,56,1403
2020-05-27,40249,1281,907,45,4385,60,1459
2020-05-28,41401,1338,1152,57,4442,57,1502
2020-05-29,42533,1358,1132,20,4529,87,1524
2020-05-30,43611,1370,1078,12,4601,72,1471
2020-05-31,44607,1375,996,5,4643,42,1458
2020-06-01,45398,1392,791,17,4694,51,1371
2020-06-02,46239,1407,841,15,4770,76,1362
2020-06-03,46905,1428,666,21,4884,114,1311
2020-06-04,47856,1445,951,17,4957,73,1266
2020-06-05,48532,1453,676,8,5008,51,1205
2020-06-06,49397,1460,865,7,5054,46,1171
2020-06-07,50681,1472,1284,12,5106,52,1186
2020-06-08,51251,1477,570,5,5143,37,1173
2020-06-09,51738,1496,487,19,5203,60,1169
2020-06-10,52177,1514,439,18,5272,69,1155
2020-06-11,52647,1520,470,6,5360,88,1069
2020-06-12,53211,1534,564,14,5445,85,1026
2020-06-13,53869,1541,658,7,5511,66,959
2020-06-14,54506,1546,637,5,5536,25,958
2020-06-15,54886,1552,380,6,5588,52,902
2020-06-16,55331,1570,445,18,5643,55,904
2020-06-17,55775,1583,444,13,5692,49,938
2020-06-18,56238,1586,463,3,5744,52,857
2020-06-19,56793,1602,555,16,5797,53,862
2020-06-20,57443,1607,650,5,5807,10,880
2020-06-21,57994,1611,551,4,5840,33,863
2020-06-22,58465,1620,471,9,5869,29,848
2020-06-23,58994,1645,529,25,5913,44,847
2020-06-24,59514,1661,520,16,5955,42,886
2020-06-25,59946,1675,432,14,5995,40,854
2020-06-26,60570,1700,624,25,6071,76,854
2020-06-27,61247,1724,677,24,6120,49,819
2020-06-28,61736,1732,489,8,6136,16,818
2020-06-29,62189,1740,453,8,6164,28,796
2020-06-30,62787,1763,598,23,6203,39,902
2020-07-01,63203,1786,416,23,6262,59,892
2020-07-02,63735,1816,532,30,6333,71,888
2020-07-03,64393,1845,658,29,6382,49,818
2020-07-04,65109,1849,716,4,6405,23,808
2020-07-05,65748,1853,639,4,6418,13,792
2020-07-06,66102,1853,354,0,6435,17,783
2020-07-07,66740,1881,638,28,6512,77,902
2020-07-08,67375,1905,635,24,6577,65,971
2020-07-09,67988,1937,613,32,6625,48,956
2020-07-10,68931,1958,943,21,6675,50,1006
2020-07-11,69782,1962,851,4,6707,32,1020
2020-07-12,70670,1966,888,4,6744,37,1045
2020-07-13,71642,1968,972,2,6765,21,1129
2020-07-14,72443,1977,801,9,6817,52,1127
2020-07-15,73527,1992,1084,15,6905,88,1081
2020-07-16,74431,2007,904,15,7020,115,1134
2020-07-17,75433,2013,1002,6,7087,67,1171
2020-07-18,76373,2025,940,12,7147,60,1166
2020-07-19,77430,2027,1057,2,7165,18,1186
2020-07-20,78375,2031,945,4,7201,36,1158
2020-07-21,79371,2048,996,17,7267,66,1189
2020-07-22,80393,2051,1022,3,7351,84,1157
2020-07-23,81237,2054,844,3,7437,86,1218
2020-07-24,82364,2067,1127,13,7515,78,1250
2020-07-25,83609,2075,1245,8,7570,55,1201
2020-07-26,84567,2078,958,3,7593,23,1174
2020-07-27,86072,2082,1505,4,7647,54,1200
2020-07-28,86994,2095,922,13,7686,39,1294
2020-07-29,87993,2125,999,30,7738,52,1350
2020-07-30,88904,2141,911,16,7786,48,1357
2020-07-31,89888,2174,984,33,7866,80,1334
2020-08-01,90801,2215,913,41,7910,44,1256
2020-08-02,91782,2218,981,3,7955,45,1172
2020-08-03,93106,2218,1324,0,8018,63,1205
2020-08-04,94251,2244,1145,26,8085,67,1255
2020-08-05,95049,2274,798,30,8126,41,1304
2020-08-06,95867,2299,818,25,8183,57,1349
2020-08-07,97882,2317,2015,18,8281,98,1372
2020-08-08,99189,2322,1307,5,8332,51,1258
2020-08-09,100086,2326,897,4,8369,37,1200
2020-08-10,100749,2327,663,1,8391,22,1251
2020-08-11,101745,2344,996,17,8458,67,1293
2020-08-12,102521,2352,776,8,8532,74,1281
2020-08-13,103622,2363,1101,11,8592,60,1258
2020-08-14,104838,2370,1216,7,8650,58,1299
2020-08-15,105750,2381,912,11,8701,51,1271
2020-08-16,106687,2381,937,0,8737,36,1184
2020-08-17,107421,2385,734,4,8767,30,1173
2020-08-18,108282,2396,861,11,8849,82,1253
2020-08-19,109019,2410,737,14,8925,76,1243
2020-08-20,109882,2427,863,17,8998,73,1266
2020-08-21,110860,2436,978,9,9071,73,1233
2020-08-22,112072,2443,1212,7,9139,68,1154
2020-08-23,112966,2467,894,24,9176,37,1155
2020-08-24,113630,2471,664,4,9207,31,1127
2020-08-25,114635,2494,1005,23,9259,52,1174
2020-08-26,115458,2515,823,21,9326,67,1170
2020-08-27,115458,2515,0,0,9391,65,1174
2020-08-28,117592,2550,2134,35,9460,69,1101
2020-08-29,118809,2568,1217,18,9512,52,1101
2020-08-30,119747,2569,938,1,9555,43,1090
2020-08-31,120594,2580,847,11,9569,14,1082
2020-09-01,121615,2612,1021,32,9621,52,1039
2020-09-02,122542,2641,927,29,9678,57,1114
2020-09-03,123668,2652,1126,11,9741,63,1130
2020-09-04,124779,2662,1111,10,9798,57,1101
2020-09-05,125727,2677,948,15,9849,51,1098
2020-09-06,126926,2678,1199,1,9881,32,1083
2020-09-07,127571,2684,645,6,9902,21,1061
2020-09-08,128407,2686,836,2,9932,30,1051
2020-09-09,129289,2697,882,11,10008,76,1072
2020-09-10,130525,2708,1236,11,10085,77,1096
2020-09-11,131640,2711,1115,3,10155,70,1120
2020-09-12,132940,2722,1300,11,10218,63,995
2020-09-13,133814,2724,874,2,10244,26,1012
2020-09-14,134571,2743,757,19,10293,49,1006
2020-09-15,135514,2839,943,96,10337,44,1015
2020-09-16,136359,2884,845,45,10389,52,1027
2020-09-17,137460,2920,1101,36,10464,75,995
2020-09-18,138702,2949,1242,29,10520,56,945
2020-09-19,139655,2990,953,41,10562,42,960
2020-09-20,140511,3015,856,25,10591,29,939
2020-09-21,141138,3021,627,6,10613,22,995
2020-09-22,142010,3060,872,39,10675,62,940
2020-09-23,142590,3089,580,29,10718,43,916
2020-09-24,143492,3113,902,24,10769,51,982
2020-09-25,144433,3136,941,23,10806,37,965
2020-09-26,145408,3144,975,8,10863,57,924
2020-09-27,146144,3159,736,15,10889,26,868
2020-09-28,146593,3172,449,13,10916,27,890
2020-09-29,147516,3187,923,15,10978,62,958
2020-09-30,148271,3208,755,21,11041,63,908
2020-10-01,148721,3228,450,20,11092,51,913
2020-10-02,149687,3250,966,22,11140,48,890
2020-10-03,150803,3270,1116,20,11191,51,906
2020-10-04,151870,3273,1067,3,11221,30,877
2020-10-05,152557,3276,687,3,11259,38,925
2020-10-06,153182,3291,625,15,11316,57,926
2020-10-07,153691,3303,509,12,11345,29,1003
2020-10-08,155535,3328,1844,25,11393,48,933
2020-10-09,156649,3344,1114,16,11447,54,963
2020-10-10,157905,3354,1256,10,11501,54,943
2020-10-11,158716,3358,811,4,11519,18,924
2020-10-12,159570,3361,854,3,11553,34,965
2020-10-13,160805,3372,1235,11,11598,45,999
2020-10-14,161610,3381,805,9,11628,30,1007
2020-10-15,162941,3388,1331,7,11704,76,1009
2020-10-16,164124,3408,1183,20,11780,76,1002
2020-10-17,165238,3422,1114,14,11831,51,993
2020-10-18,166138,3433,900,11,11861,30,972
2020-10-19,166828,3457,690,24,11882,21,972
2020-10-20,167754,3485,926,28,11955,73,937
2020-10-21,168772,3515,1018,30,12010,55,1010
2020-10-22,170104,3524,1332,9,12073,63,1109
2020-10-23,171284,3539,1180,15,12140,67,1012
2020-10-24,172372,3578,1088,39,12198,58,979
2020-10-25,173371,3579,999,1,12233,35,979
2020-10-26,174275,3581,904,2,12260,27,1048
2020-10-27,175409,3600,1134,19,12320,60,1081
2020-10-28,176754,3616,1345,16,12384,64,1068
2020-10-29,178183,3636,1429,20,12454,70,1082
2020-10-30,179639,3643,1456,7,12511,57,1065
2020-10-31,181190,3654,1551,11,12604,93,1026
2020-11-01,182392,3655,1202,1,12647,43,1012
2020-11-02,183418,3658,1026,3,12674,27,1031
2020-11-03,184679,3666,1261,8,12739,65,1026
2020-11-04,185836,3677,1157,11,12797,58,1041
2020-11-05,187202,3688,1366,11,12865,68,1064
2020-11-06,188770,3682,1568,-6,12936,71,1057
2020-11-07,190873,3704,2103,22,13022,86,1062
2020-11-08,192175,3707,1302,3,13064,42,1090
2020-11-09,193477,3713,1302,6,13116,52,1127
2020-11-10,194912,3726,1435,13,13183,67,1174
2020-11-11,196506,3741,1594,15,13273,90,1265
2020-11-12,198027,3758,1521,17,13339,66,1313
2020-11-13,199262,3785,1235,27,13408,69,1296
2020-11-14,200799,3799,1537,14,13480,72,1312
2020-11-15,201960,3800,1161,1,13504,24,1284
2020-11-16,204637,3806,2677,6,13552,48,1337
2020-11-17,206762,3835,2125,29,13608,56,1392
2020-11-18,208833,3860,2071,25,13707,99,1469
2020-11-19,210787,3896,1954,36,13815,108,1569
2020-11-20,213331,3912,2544,16,13914,99,1510
2020-11-21,215679,3938,2348,26,14017,103,1507
2020-11-22,217796,3938,2117,0,14046,29,1469
2020-11-23,221038,3942,3242,4,14096,50,1512
2020-11-24,223582,3979,2544,37,14212,116,1496
2020-11-25,226300,4008,2718,29,14312,100,1549
2020-11-26,228900,4029,2600,21,14417,105,1601
2020-11-27,230444,4044,1544,15,14451,34,1593
2020-11-28,233617,4054,3173,10,14516,65,1585
2020-11-29,235942,4058,2325,4,14572,56,1628
2020-11-30,237835,4062,1893,4,14619,47,1658
2020-12-01,240063,4093,2228,31,14725,106,1757
2020-12-02,242480,4113,2417,20,14883,158,1860
2020-12-03,244503,4147,2023,34,15014,131,1853
2020-12-04,247380,4160,2877,13,15116,102,1854
2020-12-05,251173,4197,3793,37,15255,139,1852
2020-12-06,255053,4200,3880,3,15295,40,1969
2020-12-07,258870,4208,3817,8,15356,61,1885
2020-12-08,262730,4260,3860,52,15467,111,1918
2020-12-09,267128,4281,4398,21,15592,125,2035
2020-12-10,271043,4335,3915,54,15723,131,2051
2020-12-11,274438,4370,3395,35,15864,141,2115
2020-12-12,278615,4409,4177,39,15967,103,2117
2020-12-13,281909,4411,3294,2,16014,47,2154
2020-12-14,285149,4414,3240,3,16073,59,2260
2020-12-15,288309,4470,3160,56,16187,114,2361
2020-12-16,292240,4508,3931,38,16353,166,2349
2020-12-17,296093,4553,3853,45,16503,150,2399
2020-12-18,299388,4598,3295,45,16684,181,2409
2020-12-19,302972,4643,3584,45,16824,140,2429
2020-12-20,306848,4650,3876,7,16878,54,2405
