"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-06,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,1,1,0
2020-03-10,0,0,0,0,1,0,0
2020-03-11,0,0,0,0,1,0,0
2020-03-12,0,0,0,0,1,0,0
2020-03-13,0,0,0,0,1,0,0
2020-03-14,0,0,0,0,1,0,0
2020-03-15,0,0,0,0,1,0,0
2020-03-16,0,0,0,0,1,0,0
2020-03-17,3,0,3,0,1,0,0
2020-03-18,8,0,5,0,1,0,0
2020-03-19,11,0,3,0,1,0,0
2020-03-20,14,0,3,0,1,0,0
2020-03-21,15,0,1,0,1,0,0
2020-03-22,25,0,10,0,1,0,0
2020-03-23,38,0,13,0,1,0,0
2020-03-24,42,0,4,0,2,1,0
2020-03-25,49,1,7,1,3,1,0
2020-03-26,63,1,14,0,4,1,0
2020-03-27,74,1,11,0,6,2,0
2020-03-28,91,2,17,1,10,4,0
2020-03-29,110,2,19,0,10,0,0
2020-03-30,118,3,8,1,10,0,0
2020-03-31,128,3,10,0,12,2,0
2020-04-01,141,3,13,0,15,3,0
2020-04-02,149,3,8,0,16,1,0
2020-04-03,160,3,11,0,17,1,0
2020-04-04,171,5,11,2,17,0,0
2020-04-05,185,6,14,1,21,4,0
2020-04-06,191,6,6,0,25,4,0
2020-04-07,213,6,22,0,26,1,0
2020-04-08,226,7,13,1,28,2,0
2020-04-09,235,7,9,0,30,2,0
2020-04-10,246,7,11,0,30,0,0
2020-04-11,257,8,11,1,32,2,0
2020-04-12,272,8,15,0,33,1,0
2020-04-13,277,8,5,0,33,0,0
2020-04-14,285,9,8,1,33,0,0
2020-04-15,293,9,8,0,33,0,0
2020-04-16,300,9,7,0,36,3,0
2020-04-17,309,9,9,0,37,1,0
2020-04-18,314,9,5,0,37,0,39
2020-04-19,319,9,5,0,37,0,37
2020-04-20,321,9,2,0,37,0,46
2020-04-21,329,9,8,0,37,0,42
2020-04-22,335,9,6,0,37,0,39
2020-04-23,337,9,2,0,37,0,42
2020-04-24,339,9,2,0,37,0,36
2020-04-25,339,9,0,0,37,0,32
2020-04-26,341,9,2,0,37,0,14
2020-04-27,345,9,4,0,37,0,10
2020-04-28,351,9,6,0,38,1,16
2020-04-29,355,9,4,0,38,0,14
2020-04-30,355,9,0,0,38,0,19
2020-05-01,364,9,9,0,39,1,25
2020-05-02,365,9,1,0,39,0,10
2020-05-03,368,9,3,0,39,0,12
2020-05-04,370,9,2,0,39,0,12
2020-05-05,371,9,1,0,40,1,13
2020-05-06,372,10,1,1,41,1,8
2020-05-07,374,10,2,0,41,0,12
2020-05-08,377,10,3,0,41,0,16
2020-05-09,378,10,1,0,41,0,8
2020-05-10,379,10,1,0,41,0,8
2020-05-11,381,10,2,0,41,0,7
2020-05-12,383,10,2,0,41,0,10
2020-05-13,384,10,1,0,41,0,12
2020-05-14,389,10,5,0,42,1,12
2020-05-15,390,10,1,0,43,1,8
2020-05-16,394,10,4,0,45,2,10
2020-05-17,398,10,4,0,46,1,13
2020-05-18,401,10,3,0,46,0,9
2020-05-19,401,10,0,0,46,0,16
2020-05-20,404,10,3,0,46,0,16
2020-05-21,404,10,0,0,47,1,19
2020-05-22,406,10,2,0,49,2,15
2020-05-23,410,10,4,0,49,0,10
2020-05-24,410,10,0,0,49,0,10
2020-05-25,411,10,1,0,49,0,10
2020-05-26,413,10,2,0,49,0,12
2020-05-27,414,10,1,0,49,0,14
