"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,8359,350,431,7,NA,NA
2020-04-14,8527,387,168,37,NA,NA
2020-04-15,8960,436,433,49,NA,NA
2020-04-16,9542,477,582,41,NA,NA
2020-04-17,10154,522,612,45,NA,NA
2020-04-18,10641,545,487,23,NA,NA
2020-04-19,11211,562,570,17,NA,NA
2020-04-20,11688,577,477,15,NA,NA
2020-04-21,12097,635,409,58,NA,NA
2020-04-22,12438,666,341,31,NA,NA
2020-04-23,13039,706,601,40,NA,NA
2020-04-24,13681,741,642,35,NA,NA
2020-04-25,14399,786,718,45,1515,NA
2020-04-26,15012,813,613,27,1446,-69
2020-04-27,15961,844,949,31,1493,47
2020-04-28,16588,901,627,57,NA,NA
2020-04-29,17182,964,594,63,NA,NA
2020-04-30,17835,1114,653,150,NA,NA
2020-05-01,18630,1175,795,61,NA,NA
2020-05-02,19295,1115,665,-60,NA,NA
2020-05-03,19933,1132,638,17,NA,NA
2020-05-04,20507,1151,574,19,NA,NA
2020-05-05,21033,1211,526,60,NA,NA
2020-05-06,21870,1377,837,166,NA,NA
2020-05-07,22503,1414,633,37,NA,NA
2020-05-08,23146,1447,643,33,4389,NA
2020-05-09,23732,1490,586,43,4389,0
2020-05-10,24126,1508,394,18,4389,0
2020-05-11,24627,1540,501,32,4389,0
2020-05-12,25127,1578,500,38,NA,NA
2020-05-13,25473,1619,346,41,4389,NA
2020-05-14,26053,1646,580,27,4389,0
2020-05-15,26656,1691,603,45,4389,0
2020-05-16,27280,1741,624,50,4389,0
2020-05-17,27778,1751,498,10,4389,0
2020-05-18,28255,1765,477,14,4389,0
2020-05-19,28705,1824,450,59,4389,0
2020-05-20,29274,1864,569,40,4389,0
2020-05-21,29936,1913,662,49,4389,0
2020-05-22,30409,1941,473,28,5285,896
2020-05-23,30901,1964,492,23,5285,0
2020-05-24,31376,1976,475,12,5285,0
2020-05-25,31715,1984,339,8,5285,0
2020-05-26,32078,2004,363,20,5285,0
2020-05-27,32437,2030,359,26,5285,0
2020-05-28,33068,2068,631,38,5285,0
2020-05-29,33558,2110,490,42,5285,0
2020-05-30,34211,2125,653,15,5285,0
2020-05-31,34574,2134,363,9,5285,0
2020-06-01,34830,2143,256,9,5860,575
2020-06-02,35237,2197,407,54,5902,42
2020-06-03,35712,2207,475,10,5952,50
2020-06-04,36096,2231,384,24,5999,47
2020-06-05,36578,2258,482,27,6053,54
2020-06-06,36997,2292,419,34,6091,38
2020-06-07,37397,2303,400,11,6136,45
2020-06-08,37623,2316,226,13,6179,43
2020-06-09,38033,2339,410,23,6225,46
2020-06-10,38337,2355,304,16,6261,36
2020-06-11,38748,2380,411,25,6314,53
2020-06-12,39146,2396,398,16,6349,35
2020-06-13,39543,2413,397,17,6349,0
2020-06-14,39909,2422,366,9,6419,70
2020-06-15,40430,2433,521,11,6451,32
2020-06-16,40786,2447,356,14,6481,30
2020-06-17,41013,2475,227,28,6526,45
2020-06-18,41438,2491,425,16,6589,63
2020-06-19,41746,2516,308,25,6731,142
2020-06-20,42061,2536,315,20,6755,24
2020-06-21,42423,2540,362,4,6788,33
2020-06-22,42633,2553,210,13,6819,31
2020-06-23,42871,2569,238,16,6853,34
2020-06-24,43140,2578,269,9,6883,30
2020-06-25,43655,2586,515,8,6912,29
2020-06-26,44140,2595,485,9,6944,32
2020-06-27,44575,2616,435,21,6982,38
2020-06-28,44930,2619,355,3,7003,21
2020-06-29,45228,2624,298,5,7024,21
2020-06-30,45594,2640,366,16,7065,41
2020-07-01,45952,2650,358,10,7095,30
2020-07-02,46387,2662,435,12,7139,44
2020-07-03,46915,2681,528,19,7175,36
2020-07-04,47432,2687,517,6,7216,41
2020-07-05,48201,2693,769,6,7254,38
2020-07-06,48524,2698,323,5,7285,31
2020-07-07,48626,2717,102,19,7333,48
2020-07-08,49063,2732,437,15,7365,32
2020-07-09,49575,2739,512,7,7386,21
2020-07-10,50300,2748,725,9,7458,72
2020-07-11,51079,2756,779,8,7458,0
