"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,2069,99,99,3,457,11
2020-04-14,2184,108,115,9,488,31
2020-04-15,2263,123,79,15,510,22
2020-04-16,2357,131,94,8,528,18
2020-04-17,2465,136,108,5,528,0
2020-04-18,2465,136,0,0,541,13
2020-04-19,2567,140,102,4,541,0
2020-04-20,2680,143,113,3,541,0
2020-04-21,2807,164,127,21,561,20
2020-04-22,2894,170,87,6,588,27
2020-04-23,3017,179,123,9,622,34
2020-04-24,3121,188,104,9,637,15
2020-04-25,3194,194,73,6,637,0
2020-04-26,3254,195,60,1,653,16
2020-04-27,3281,197,27,2,656,3
2020-04-28,3410,207,129,10,656,0
2020-04-29,3473,214,63,7,693,37
2020-04-30,3618,222,145,8,703,10
2020-05-01,3748,230,130,8,715,12
2020-05-02,3851,238,103,8,743,28
2020-05-03,3972,238,121,0,743,0
2020-05-04,4044,238,72,0,753,10
2020-05-05,4127,247,83,9,773,20
2020-05-06,4202,253,75,6,773,0
2020-05-07,4330,260,128,7,805,32
2020-05-08,4424,266,94,6,805,0
2020-05-09,4490,270,66,4,822,17
2020-05-10,4589,272,99,2,826,4
2020-05-11,4613,274,24,2,828,2
2020-05-12,4732,278,119,4,828,0
2020-05-13,4858,278,126,0,848,20
2020-05-14,4963,284,105,6,858,10
2020-05-15,5087,285,124,1,863,5
2020-05-16,5237,288,150,3,878,15
2020-05-17,5310,288,73,0,880,2
2020-05-18,5398,288,88,0,885,5
2020-05-19,5489,293,91,5,897,12
2020-05-20,5532,299,43,6,905,8
2020-05-21,5680,304,148,5,917,12
2020-05-22,5849,307,169,3,926,9
2020-05-23,5960,311,111,4,926,0
2020-05-24,6037,311,77,0,938,12
2020-05-25,6090,313,53,2,938,0
2020-05-26,6138,318,48,5,941,3
2020-05-27,6229,322,91,4,941,0
2020-05-28,6273,325,44,3,975,34
2020-05-29,6338,329,65,4,982,7
2020-05-30,6418,334,80,5,982,0
2020-05-31,6418,334,0,0,985,3
2020-06-01,6573,334,155,0,986,1
2020-06-02,6692,339,119,5,994,8
2020-06-03,6805,341,113,2,1003,9
2020-06-04,6907,344,102,3,1014,11
2020-06-05,7007,345,100,1,1014,0
2020-06-06,7059,347,52,2,1026,12
2020-06-07,7150,348,91,1,1026,0
2020-06-08,7205,348,55,0,1039,13
2020-06-09,7363,354,158,6,1061,22
2020-06-10,7483,356,120,2,1075,14
2020-06-11,7626,358,143,2,1092,17
2020-06-12,7849,360,223,2,1103,11
2020-06-13,8073,359,224,-1,1111,8
2020-06-14,8231,359,158,0,1116,5
2020-06-15,8417,359,186,0,1117,1
2020-06-16,8645,363,228,4,1130,13
2020-06-17,8904,364,259,1,1146,16
2020-06-18,9355,366,451,2,1146,0
2020-06-19,9707,367,352,1,1209,63
2020-06-20,10038,368,331,1,1229,20
2020-06-21,10516,369,478,1,1243,14
2020-06-22,10734,369,218,0,1268,25
2020-06-23,11031,371,297,2,1288,20
2020-06-24,11510,372,479,1,1319,31
2020-06-25,11948,375,438,3,1336,17
2020-06-26,12347,377,399,2,1393,57
2020-06-27,12646,384,299,7,1440,47
2020-06-28,12947,385,301,1,1456,16
2020-06-29,13175,385,228,0,1489,33
2020-06-30,13757,387,582,2,1520,31
2020-07-01,14119,389,362,2,1553,33
2020-07-02,14531,395,412,6,1615,62
2020-07-03,15069,398,538,3,1661,46
2020-07-04,15648,398,579,0,1676,15
2020-07-05,15931,398,283,0,1685,9
2020-07-06,16362,399,431,1,1689,4
2020-07-07,17220,404,858,5,1741,52
2020-07-08,17894,407,674,3,1804,63
2020-07-09,18497,410,603,3,1893,89
2020-07-10,19092,416,595,6,1949,56
2020-07-11,19779,421,687,5,1992,43
2020-07-12,20235,422,456,1,2032,40
2020-07-13,20746,424,511,2,2063,31
2020-07-14,21740,428,994,4,2116,53
2020-07-15,22814,432,1074,4,2170,54
2020-07-16,23440,438,626,6,2218,48
2020-07-17,24140,445,700,7,2289,71
2020-07-18,25057,451,917,6,2375,86
2020-07-19,25266,451,209,0,2388,13
2020-07-20,25436,452,170,1,2403,15
2020-07-21,26326,461,890,9,2403,0
2020-07-22,27298,474,972,13,2540,137
2020-07-23,27969,477,671,3,2596,56
2020-07-24,29116,484,1147,7,2687,91
2020-07-25,30081,496,965,12,2768,81
2020-07-26,31285,496,1204,0,2835,67
2020-07-27,32685,496,1400,0,2872,37
2020-07-28,33775,509,1090,13,2987,115
2020-07-29,34623,523,848,14,3041,54
2020-07-30,35740,536,1117,13,3104,63
2020-07-31,36487,541,747,5,3161,57
2020-08-01,37731,549,1244,8,3228,67
2020-08-02,38225,550,494,1,3241,13
2020-08-03,38602,551,377,1,3275,34
2020-08-04,39463,566,861,15,3375,100
2020-08-05,40564,583,1101,17,3445,70
2020-08-06,41401,593,837,10,3497,52
2020-08-07,42255,600,854,7,3555,58
2020-08-08,43080,603,825,3,3594,39
2020-08-09,43566,603,486,0,3605,11
2020-08-10,43963,605,397,2,3625,20
2020-08-11,44728,618,765,13,3760,135
2020-08-12,45398,627,670,9,3842,82
2020-08-13,46103,638,705,11,3901,59
2020-08-14,46897,644,794,6,3953,52
2020-08-15,47798,657,901,13,3998,45
2020-08-16,48342,661,544,4,4013,15
2020-08-17,48711,665,369,4,4021,8
2020-08-18,49312,679,601,14,4115,94
2020-08-19,49923,699,611,20,4192,77
2020-08-20,50669,709,746,10,4268,76
2020-08-21,51746,715,1077,6,4316,48
2020-08-22,52599,725,853,10,4368,52
2020-08-23,53165,726,566,1,4422,54
2020-08-24,53522,730,357,4,4431,9
2020-08-25,54172,744,650,14,4527,96
2020-08-26,54838,763,666,19,4609,82
2020-08-27,55550,778,712,15,4673,64
2020-08-28,56260,786,710,8,NA,NA
