"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,6975,274,371,21,2033,85
2020-04-14,7285,324,310,50,2156,123
2020-04-15,7794,362,509,38,2237,81
2020-04-16,8414,407,620,45,2331,94
2020-04-17,9107,418,693,11,2424,93
2020-04-18,10222,451,1115,33,2519,95
2020-04-19,11602,471,1380,20,2565,46
2020-04-20,12919,509,1317,38,2653,88
2020-04-21,13725,557,806,48,2779,126
2020-04-22,14117,610,392,53,2882,103
2020-04-23,14694,656,577,46,2960,78
2020-04-24,15169,690,475,34,3053,93
2020-04-25,15587,711,418,21,3115,62
2020-04-26,15972,728,385,17,3178,63
2020-04-27,16325,753,353,25,3232,54
2020-04-28,16769,799,444,46,3340,108
2020-04-29,17303,937,534,138,3421,81
2020-04-30,18027,976,724,39,3533,112
2020-05-01,18743,1003,716,27,3634,101
2020-05-02,19335,1022,592,19,3712,78
2020-05-03,19914,1039,579,17,3769,57
2020-05-04,20474,1057,560,18,3809,40
2020-05-05,20969,1135,495,78,3956,147
2020-05-06,21576,1225,607,90,4052,96
2020-05-07,22131,1271,555,46,4140,88
2020-05-08,23016,1306,885,35,4218,78
2020-05-09,23697,1331,681,25,4300,82
2020-05-10,24081,1341,384,10,4351,51
2020-05-11,24777,1357,696,16,4413,62
2020-05-12,25250,1436,473,79,4539,126
2020-05-13,25721,1483,471,47,4618,79
2020-05-14,26357,1534,636,51,4718,100
2020-05-15,26954,1581,597,47,4791,73
2020-05-16,27474,1610,520,29,4870,79
2020-05-17,27923,1625,449,15,4921,51
2020-05-18,28454,1657,531,32,4998,77
2020-05-19,28952,1720,498,63,5117,119
2020-05-20,29436,1781,484,61,5198,81
2020-05-21,30167,1837,731,56,5295,97
2020-05-22,30794,1872,627,35,5379,84
2020-05-23,31408,1956,614,84,5437,58
2020-05-24,31911,1969,503,13,5476,39
2020-05-25,32477,1987,566,18,5511,35
2020-05-26,33006,2002,529,15,5579,68
2020-05-27,33439,2044,433,42,5700,121
2020-05-28,33915,2098,476,54,5811,111
2020-05-29,34566,2131,651,33,5947,136
2020-05-30,35033,2149,467,18,6011,64
2020-05-31,35513,2155,480,6,6049,38
2020-06-01,35984,2207,471,52,6112,63
2020-06-02,36350,2259,366,52,6176,64
2020-06-03,36792,2300,442,41,6251,75
2020-06-04,37282,2340,490,40,6312,61
2020-06-05,37758,2357,476,17,6385,73
2020-06-06,38111,2372,353,15,6460,75
2020-06-07,38476,2379,365,7,6497,37
2020-06-08,38837,2406,361,27,6550,53
2020-06-09,39162,2423,325,17,6620,70
2020-06-10,39575,2459,413,36,6693,73
2020-06-11,40004,2492,429,33,6753,60
2020-06-12,40424,2510,420,18,6814,61
2020-06-13,40851,2556,427,46,6864,50
2020-06-14,41148,2559,297,3,6895,31
2020-06-15,41576,2575,428,16,6948,53
2020-06-16,42010,2599,434,24,7007,59
2020-06-17,42422,2611,412,12,7051,44
2020-06-18,43122,2633,700,22,7104,53
2020-06-19,43731,2667,609,34,7167,63
2020-06-20,44261,2697,530,30,7201,34
2020-06-21,44808,2700,547,3,7242,41
2020-06-22,45537,2704,729,4,7292,50
2020-06-23,46127,2735,590,31,7379,87
2020-06-24,46759,2755,632,20,7447,68
2020-06-25,47651,2772,892,17,7502,55
2020-06-26,48638,2788,987,16,7570,68
2020-06-27,49455,2804,817,16,7624,54
2020-06-28,50309,2807,854,3,7681,57
2020-06-29,51046,2818,737,11,7746,65
2020-06-30,51789,2863,743,45,7839,93
2020-07-01,52865,2876,1076,13,7911,72
2020-07-02,52865,2876,0,0,7911,0
2020-07-03,55257,2903,2392,27,8084,173
2020-07-04,56183,2907,926,4,8111,27
2020-07-05,57150,2911,967,4,8172,61
2020-07-06,57956,2927,806,16,8249,77
2020-07-07,58904,2970,948,43,8383,134
2020-07-08,60181,2991,1277,21,8489,106
2020-07-09,61331,3006,1150,15,8570,81
2020-07-10,62856,3032,1525,26,8701,131
2020-07-11,64214,3036,1358,4,8770,69
2020-07-12,65592,3058,1378,22,8842,72
2020-07-13,66853,3064,1261,6,8915,73
2020-07-14,67995,3069,1142,5,9049,134
2020-07-15,69311,3075,1316,6,9209,160
2020-07-16,70601,3103,1290,28,9324,115
2020-07-17,72280,3112,1679,9,9445,121
2020-07-18,73821,3132,1541,20,9513,68
2020-07-19,74932,3174,1111,42,9555,42
2020-07-20,76168,3189,1236,15,9610,55
2020-07-21,77215,3219,1047,30,9736,126
2020-07-22,78742,3235,1527,16,9864,128
2020-07-23,80186,3256,1444,21,9968,104
2020-07-24,81746,3297,1560,41,10072,104
2020-07-25,83184,3297,1438,0,10145,73
2020-07-26,84073,3307,889,10,10199,54
2020-07-27,85177,3344,1104,37,10285,86
2020-07-28,86497,3382,1320,38,10425,140
2020-07-29,87893,3422,1396,40,10553,128
2020-07-30,89626,3442,1733,20,10678,125
2020-07-31,91159,3489,1533,47,10790,112
2020-08-01,92087,3515,928,26,10857,67
2020-08-02,93031,3529,944,14,10900,43
2020-08-03,93963,3539,932,10,10992,92
2020-08-04,95106,3570,1143,31,11119,127
2020-08-05,96305,3596,1199,26,11231,112
2020-08-06,97471,3618,1166,22,11366,135
2020-08-07,98675,3652,1204,34,11447,81
2020-08-08,99969,3668,1294,16,11516,69
2020-08-09,100848,3669,879,1,11565,49
2020-08-10,101731,3673,883,4,11629,64
2020-08-11,102826,3708,1095,35,11760,131
2020-08-12,104248,3734,1422,26,11901,141
2020-08-13,105426,3755,1178,21,12023,122
2020-08-14,106557,3784,1131,29,12128,105
2020-08-15,107674,3824,1117,40,12210,82
2020-08-16,108287,3826,613,2,12236,26
2020-08-17,109062,3832,775,6,12319,83
2020-08-18,109910,3866,848,34,12436,117
2020-08-19,110881,3907,971,41,12529,93
2020-08-20,112003,3929,1122,22,12615,86
2020-08-21,113046,3955,1043,26,12719,104
2020-08-22,114165,3975,1119,20,12778,59
2020-08-23,114802,3978,637,3,12800,22
2020-08-24,115651,3986,849,8,12859,59
2020-08-25,116495,3996,844,10,12956,97
2020-08-26,117584,4044,1089,48,13043,87
2020-08-27,118828,4076,1244,32,13150,107
2020-08-28,120124,4105,1296,29,NA,NA
2020-08-29,121320,4126,1196,21,NA,NA
2020-08-30,122260,4129,940,3,NA,NA
2020-08-31,123155,4139,895,10,NA,NA
2020-09-01,124606,4166,1451,27,NA,NA
2020-09-02,125767,4176,1161,10,NA,NA
2020-09-03,127112,4226,1345,50,NA,NA
2020-09-04,128444,4248,1332,22,NA,NA
2020-09-05,129785,4256,1341,8,NA,NA
2020-09-06,130558,4259,773,3,NA,NA
2020-09-07,131336,4276,778,17,NA,NA
2020-09-08,131992,4298,656,22,NA,NA
2020-09-09,132965,4324,973,26,NA,NA
2020-09-10,134086,4354,1121,30,NA,NA
2020-09-11,135326,4403,1240,49,NA,NA
2020-09-12,136568,4411,1242,8,NA,NA
2020-09-13,137405,4415,837,4,NA,NA
2020-09-14,138484,4419,1079,4,NA,NA
2020-09-15,139485,4506,1001,87,NA,NA
2020-09-16,140518,4555,1033,49,NA,NA
2020-09-17,141585,4580,1067,25,NA,NA
2020-09-18,142596,4608,1011,28,NA,NA
2020-09-19,143547,4612,951,4,NA,NA
2020-09-20,144309,4615,762,3,NA,NA
2020-09-21,145165,4623,856,8,NA,NA
2020-09-22,145850,4635,685,12,NA,NA
2020-09-23,146753,4687,903,52,NA,NA
2020-09-24,147744,4715,991,28,NA,NA
2020-09-25,148894,4734,1150,19,NA,NA
2020-09-26,150009,4740,1115,6,NA,NA
2020-09-27,150809,4741,800,1,NA,NA
2020-09-28,151802,4746,993,5,NA,NA
2020-09-29,152907,4783,1105,37,NA,NA
2020-09-30,153987,4804,1080,21,NA,NA
2020-10-01,155314,4817,1327,13,NA,NA
2020-10-02,156809,4905,1495,88,NA,NA
2020-10-03,157966,4925,1157,20,NA,NA
2020-10-04,158907,4925,941,0,NA,NA
2020-10-05,159964,4931,1057,6,NA,NA
2020-10-06,161299,4947,1335,16,NA,NA
2020-10-07,162723,4970,1424,23,NA,NA
2020-10-08,164262,4983,1539,13,NA,NA
2020-10-09,166102,4994,1840,11,NA,NA
2020-10-10,167458,4997,1356,3,NA,NA
2020-10-11,168749,4999,1291,2,NA,NA
2020-10-12,170179,5005,1430,6,NA,NA
2020-10-13,171626,5017,1447,12,NA,NA
2020-10-14,173665,5033,2039,16,NA,NA
2020-10-15,175843,5038,2178,5,NA,NA
2020-10-16,177991,5054,2148,16,NA,NA
2020-10-17,180225,5067,2234,13,NA,NA
2020-10-18,181787,5067,1562,0,NA,NA
2020-10-19,183624,5075,1837,8,NA,NA
2020-10-20,185639,5083,2015,8,NA,NA
2020-10-21,188005,5149,2366,66,NA,NA
2020-10-22,190430,5161,2425,12,NA,NA
2020-10-23,192948,5184,2518,23,NA,NA
2020-10-24,195806,5206,2858,22,NA,NA
2020-10-25,198115,5206,2309,0,NA,NA
2020-10-26,200231,5217,2116,11,NA,NA
2020-10-27,202740,5239,2509,22,NA,NA
2020-10-28,205347,5256,2607,17,NA,NA
2020-10-29,208937,5275,3590,19,NA,NA
2020-10-30,212782,5291,3845,16,NA,NA
2020-10-31,215697,5301,2915,10,NA,NA
2020-11-01,219000,5303,3303,2,NA,NA
2020-11-02,221909,5340,2909,37,NA,NA
2020-11-03,226138,5373,4229,33,NA,NA
2020-11-04,230209,5428,4071,55,NA,NA
2020-11-05,235170,5461,4961,33,NA,NA
2020-11-06,240178,5494,5008,33,NA,NA
2020-11-07,245727,5506,5549,12,NA,NA
2020-11-08,250268,5517,4541,11,NA,NA
2020-11-09,254974,5524,4706,7,NA,NA
2020-11-10,261482,5547,6508,23,NA,NA
2020-11-11,267356,5623,5874,76,NA,NA
2020-11-12,274457,5658,7101,35,NA,NA
2020-11-13,282528,5700,8071,42,NA,NA
2020-11-14,290243,5714,7715,14,NA,NA
2020-11-15,298096,5722,7853,8,NA,NA
2020-11-16,305364,5742,7268,20,NA,NA
2020-11-17,312443,5772,7079,30,NA,NA
2020-11-18,318828,5827,6385,55,NA,NA
2020-11-19,326615,5890,7787,63,NA,NA
2020-11-20,335423,5955,8808,65,NA,NA
2020-11-21,343286,5984,7863,29,NA,NA
2020-11-22,351419,5996,8133,12,NA,NA
2020-11-23,363304,6020,11885,24,NA,NA
2020-11-24,371840,6100,8536,80,NA,NA
2020-11-25,382743,6274,10903,174,NA,NA
2020-11-26,382743,6274,0,0,NA,NA
2020-11-27,399808,6346,17065,72,NA,NA
2020-11-28,406703,6378,6895,32,NA,NA
2020-11-29,414432,6399,7729,21,NA,NA
2020-11-30,421063,6429,6631,30,NA,NA
2020-12-01,430093,6548,9030,119,NA,NA
2020-12-02,437928,6671,7835,123,NA,NA
2020-12-03,446849,6753,8921,82,NA,NA
2020-12-04,456963,6882,10114,129,NA,NA
2020-12-05,467432,6946,10469,64,NA,NA
2020-12-06,475024,6959,7592,13,NA,NA
2020-12-07,484297,7022,9273,63,NA,NA
2020-12-08,510018,7103,25721,81,NA,NA
2020-12-09,520112,7187,10094,84,NA,NA
2020-12-10,531850,7298,11738,111,NA,NA
2020-12-11,542209,7426,10359,128,NA,NA
2020-12-12,553461,7477,11252,51,NA,NA
2020-12-13,562727,7492,9266,15,NA,NA
