"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","point",NA,31196
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.01,29288
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.025,29560
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.05,29826
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.1,30058
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.15,30193
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.2,30367
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.25,30549
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.3,30699
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.35,30840
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.4,30971
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.45,31085
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.5,31196
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.55,31295
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.6,31366
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.65,31446
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.7,31560
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.75,31726
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.8,31935
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.85,32147
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.9,32434
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.95,32674
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.975,32808
"2020-06-14","1 wk ahead cum case",2020-06-20,"01","quantile",0.99,32996
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","point",NA,38848
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.01,32589
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.025,33508
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.05,34012
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.1,34951
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.15,35866
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.2,36281
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.25,36769
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.3,37335
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.35,37831
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.4,38105
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.45,38474
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.5,38848
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.55,39185
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.6,39478
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.65,39706
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.7,39991
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.75,40418
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.8,40993
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.85,41870
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.9,43572
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.95,45342
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.975,45936
"2020-06-14","2 wk ahead cum case",2020-06-27,"01","quantile",0.99,46424
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","point",NA,48834
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.01,34549
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.025,36052
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.05,36926
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.1,38834
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.15,41605
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.2,43525
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.25,44308
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.3,45005
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.35,45864
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.4,46806
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.45,47827
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.5,48834
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.55,49667
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.6,50146
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.65,50639
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.7,51252
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.75,52552
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.8,53702
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.85,55459
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.9,59033
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.95,65863
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.975,68141
"2020-06-14","3 wk ahead cum case",2020-07-04,"01","quantile",0.99,69386
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","point",NA,62558
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.01,35734
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.025,37540
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.05,38849
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.1,41590
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.15,45939
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.2,50934
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.25,52689
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.3,54861
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.35,57793
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.4,59741
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.45,61307
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.5,62558
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.55,63355
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.6,64306
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.65,65236
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.7,66976
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.75,68942
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.8,71106
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.85,73870
"2020-06-14","4 wk ahead cum case",2020-07-11,"01","quantile",0.9,79817
