"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","point",NA,21233+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.01,20255+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.025,20382+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.05,20497+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.1,20675+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.15,20808+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.2,20900+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.25,20973+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.3,21040+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.35,21088+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.4,21148+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.45,21186+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.5,21233+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.55,21276+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.6,21329+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.65,21400+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.7,21458+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.75,21510+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.8,21554+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.85,21611+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.9,21707+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.95,21880+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.975,22041+0i
"2020-05-31","1 wk ahead cum case",2020-06-06,"01","quantile",0.99,22170+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","point",NA,25225+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.01,22065+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.025,22404+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.05,22777+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.1,23668+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.15,23992+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.2,24251+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.25,24497+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.3,24674+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.35,24809+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.4,24945+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.45,25076+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.5,25225+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.55,25380+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.6,25545+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.65,25700+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.7,25848+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.75,26092+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.8,26362+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.85,26560+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.9,26715+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.95,27053+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.975,27617+0i
"2020-05-31","2 wk ahead cum case",2020-06-13,"01","quantile",0.99,28462+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","point",NA,29327+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.01,23259+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.025,23921+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.05,24577+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.1,26270+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.15,26886+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.2,27563+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.25,27876+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.3,28174+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.35,28428+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.4,28711+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.45,29038+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.5,29327+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.55,29625+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.6,29991+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.65,30313+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.7,30727+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.75,31147+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.8,31691+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.85,32426+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.9,32866+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.95,33300+0i
"2020-05-31","3 wk ahead cum case",2020-06-20,"01","quantile",0.975,34401+0i
