"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","point",NA,88035
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.01,84615
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.025,85526
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.05,86144
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.1,86803
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.15,87217
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.2,87441
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.25,87611
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.3,87699
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.35,87771
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.4,87869
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.45,87956
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.5,88035
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.55,88163
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.6,88336
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.65,88519
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.7,88726
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.75,89007
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.8,89294
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.85,89684
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.9,90149
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.95,90837
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.975,91535
"2020-07-26","1 wk ahead cum case",2020-08-01,"01","quantile",0.99,92284
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","point",NA,96555
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.01,91127
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.025,92218
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.05,93484
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.1,94313
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.15,94827
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.2,95125
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.25,95333
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.3,95527
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.35,95730
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.4,95997
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.45,96222
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.5,96555
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.55,96982
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.6,97527
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.65,98052
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.7,98647
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.75,99436
"2020-07-26","2 wk ahead cum case",2020-08-08,"01","quantile",0.8,100080
