"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","point",NA,143964
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.01,142197
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.025,142572
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.05,142871
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.1,143125
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.15,143327
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.2,143490
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.25,143589
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.3,143667
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.35,143735
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.4,143796
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.45,143858
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.5,143964
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.55,144106
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.6,144233
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.65,144382
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.7,144543
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.75,144734
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.8,144826
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.85,144955
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.9,145168
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.95,145521
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.975,145906
"2020-09-13","1 wk ahead cum case",2020-09-19,"01","quantile",0.99,146238
