0.2358232003,0.1452899226,3061.783705,-235.3647899
0.2729564548,0.1538356818,823.3704867,620.4209269
0.1995619143,0.1147487464,731544.9997,-422.4865697
0.2667465396,0.144560018,2956.049554,-413.0652366
0.2076278606,0.1093279167,3402.337747,-399.8860951
0.228347294,0.1151230952,804.053266,683.760088
0.2421848066,0.1382207558,1064.107533,184.9456248
0.2335153266,0.1397012774,827.1249723,607.7469429
0.3020919338,0.175989359,731544.9996,-436.2971655
0.2543570302,0.1302445842,822.9098742,632.3201387
0.235724546,0.135286617,731544.9996,-423.8886808
0.2051033869,0.1223577954,875.016807,554.6418415
0.2308738177,0.1139139149,1455.826953,-240.9540221
0.1917499806,0.1042703757,879.986902,568.3157255
0.2267257279,0.1342296623,731545,-403.4529929
0.2469783754,0.1324585425,1125.459277,167.9164168
0.2417748287,0.1438925975,731544.9993,-394.053968
0.2088405324,0.1189761696,766.5279075,748.7214562
0.338822165,0.1945808378,731544.9996,-475.7537722
0.2534881915,0.1421101512,783.029031,741.8331815
0.2483806964,0.140978427,731544.998,-460.8678385
0.302995799,0.1673077307,834.5727003,574.8388516
0.2746823202,0.1766014342,3877.914169,-252.2542925
0.1980822298,0.1145291494,731544.9928,-372.2102393
0.2617333169,0.1310720883,2115.658756,-458.5783283
0.259612953,0.1305393649,3690.551041,-543.6256357
0.2409176736,0.1258555458,1149.037387,24.74077247
0.2467150696,0.137129121,973.6677489,373.3859701
0.256438186,0.1368763718,809.4349264,670.3907372
0.1773705936,0.1147311759,784.9687707,761.2140383
0.2225380104,0.1383561516,1177.953767,200.013152
0.2480010421,0.1444742224,731544.9996,-410.6121314
0.2505870831,0.1330536623,77609.75904,-520.6737551
0.2602929201,0.1523166659,947.6919823,380.0939748
0.2597762252,0.1476360544,731544.9983,-439.1187
0.2364129803,0.1337721019,1189.110086,157.5789956
0.2844624328,0.1554517104,846.9212351,546.6978773
0.2450361334,0.1188333968,1692.960614,-362.5889891
0.3206732603,0.1701599652,731544.9994,-556.4690487
0.2445296186,0.1261930019,731544.9952,-545.4397834
0.2949953036,0.1751783928,731544.9959,-420.5612249
0.1489193596,0.0914310809,934.4023569,532.4975658
0.1334020369,0.08829767411,1042.059657,487.6709736
0.3301308998,0.1670350566,831.842495,594.7971575
0.2335713662,0.1431502682,731545,-346.5313201
0.2360508603,0.1266224824,832.7638667,606.2013022
0.2415020516,0.1294359908,973.6877729,279.2455211
0.2453775035,0.1464880476,815.0494255,688.501141
0.2325052716,0.1278693116,731544.9833,-467.4462851
0.2405563102,0.1503464771,731545,-363.0892993
0.2444654324,0.1300847462,1575.165032,-223.8717598
0.2284056855,0.1440988011,1674.454249,-15.25476625
0.2905835508,0.1491242727,1083.476639,94.52172407
0.2650440748,0.1433308384,5086.374534,-440.4545489
0.210931095,0.1127572283,3127.983887,-401.0939692
0.2987417095,0.1689769156,5581.275175,-416.5731581
0.1982802026,0.1093410069,1824.688339,-196.3464989
0.2687743329,0.1386788965,1815.125302,-293.3691761
0.1749659448,0.1270779301,731545,-169.2557672
0.2697877026,0.1361951036,1207.733017,-68.83935916
0.286269269,0.1585830778,2245.699489,-327.2845385
0.2506146942,0.1266416625,2220.00891,-431.9564045
0.2706132856,0.1670139564,2831.006133,-230.262838
0.2273247913,0.1215121555,1251.605498,-70.34305636
0.161034014,0.09660425378,1410.915323,148.5773901
0.1279985009,0.08067227793,731545,-219.4582854
0.2449042167,0.1290685236,1720.85995,-262.4652271
0.2867333331,0.1550842167,967.6537908,232.6130547
0.2135062031,0.124316392,903.6336481,511.8322688
0.3152225625,0.1777099878,1117.931846,63.39347656
0.2067951969,0.1118395623,1222.962888,31.65534866
0.2220539349,0.124919314,842.8340043,566.1244329
0.2322744644,0.1258555023,1929.233793,-268.3625898
0.1947435274,0.1146049745,731544.9997,-368.6561752
0.1697498704,0.1131742524,2559.334022,-37.87671199
0.2603379291,0.1326123048,618628.6439,-577.712317
0.2954074985,0.1706397065,2734.335502,-310.7137012
0.2160762749,0.1395159802,904.9312493,519.6321336
0.2363913373,0.1221733627,1248.776853,-81.42777651
0.253471827,0.1224077153,731544.9991,-643.6940354
0.2103702629,0.1168388748,3083.909134,-316.8992899
0.2769080723,0.1450952823,974.2461752,222.9495189
0.2466157986,0.1431696265,1782.583857,-171.4196054
0.2869033591,0.1556391813,1743.091287,-255.7314009
0.2518646609,0.1406895714,2940.537014,-334.9567025
0.2281469314,0.1172020442,2969.535708,-422.3255319
0.2029214752,0.1233376494,3010.303088,-211.7200581
0.2299887795,0.1318695401,1928.345071,-208.2832601
0.2027594832,0.118403346,1218.618041,84.04276897
0.3243017367,0.1805304976,1260.464209,-50.87745944
0.292127116,0.1725734692,1252.235979,52.59528216
0.2823428778,0.1523902657,1569.950472,-200.9492537
0.3001383851,0.1635985351,1829.259009,-270.3986794
0.1970760243,0.1182707131,2007.705393,-124.2726969
0.2448600789,0.1261815829,1889.295525,-340.6011821
0.2658938575,0.1438801693,731544.9989,-518.9823128
0.172681006,0.1107100248,722526.3261,-287.8152741
0.2377820093,0.1212383848,731544.9996,-579.6264914
0.2272380098,0.1426408147,915.3253086,473.3876571
0.2011444068,0.1175993991,1391.863137,34.93173274
0.3036971592,0.1438539697,1426.202509,-335.1190859
0.231084005,0.1359765403,2524.354434,-212.8243882
0.2323488426,0.127442828,1761.636778,-206.7404911
0.2552603802,0.1539988649,1782.447981,-102.8681613
0.2095471917,0.1456468559,2623.4255,-64.46682804
0.1297890432,0.1001492323,731545,-52.03644216
0.1816912365,0.1109561947,2462.71207,-107.1146841
