0.2342242942,0.1246094273,1018080.613,-151187.7072
0.1890443318,0.1268182034,1240535.021,-28687.18893
0.1767902129,0.1155888604,984764.6198,-364.7191803
0.1545365591,0.1009962127,1073115.014,-164.0059932
0.2274616833,0.140179685,1185263.97,-82403.15378
0.2346389175,0.1292752006,911186.8897,-106815.3054
0.2576489908,0.1516726165,1009024.293,-94333.95407
0.2746982733,0.1557139051,1041829.766,-128485.2478
0.193929566,0.137635877,1187292.372,-156.8748683
0.188289626,0.1189035641,877459.5445,-41.17129042
0.155468667,0.1147055438,1655302.247,80.58865604
0.144988887,0.1039978409,1567121.01,-258.1467135
0.1379943067,0.102627569,1994174.388,-63.51138543
0.234101815,0.1396772431,1126934.173,-95882.50552
0.1697921791,0.1172341959,1180266.909,-188.3434287
0.1386590412,0.09696604854,1458604.999,-240.58564
0.1751300498,0.10930156,888666.9755,74.16360925
0.132187682,0.08701476969,1229011.294,-111.8319946
0.2583531601,0.1472331927,969369.2209,-106219.0209
0.2265430749,0.1300498129,903051.0562,-76183.04366
0.1458510255,0.09440019755,1083172.248,-294.3287521
0.11695673,0.07263257904,1163275.229,-105.6161038
0.1691824518,0.1253293131,1561340.876,-204.5796793
0.1708610329,0.1117870825,1003483.435,-239.7854322
0.1300440559,0.08508086602,1209794.083,-365.0981515
0.1580964081,0.0894337907,783900.7865,-324.7844232
0.2797150971,0.1541510801,903433.1261,-122572.4551
0.1468376794,0.09359269218,1030171.929,-151.4187691
0.1832088475,0.1295190925,1208760.291,-164.8385387
0.181594553,0.1223105952,1050178.677,-14.80449726
0.3115805649,0.1641334004,811366.5342,-136078.3308
0.2129053523,0.1235801642,1024860.932,-86897.86338
0.2492117706,0.1381510139,974781.8844,-122823.2157
0.2227093801,0.1281387941,949804.7728,-83818.37627
0.1163831083,0.0738544099,1243275.302,-136.1943413
0.1892315812,0.1148094956,1165355.431,-71999.63109
0.1973169144,0.1239222902,851438.7682,112.2632935
0.1452424933,0.103744172,1532711.59,-598.9214739
0.2865626247,0.1601970413,916868.7585,-118625.8225
0.1346664848,0.08247601643,996917.5706,-82.78560186
0.1728480862,0.1070088028,877190.1442,-157.3676364
0.2863725083,0.1637594032,934019.2325,-107270.1325
0.1707263685,0.1168222366,1139634.984,-262.9780733
0.2490342951,0.1174712184,826452.3579,-199279.1542
0.2843577085,0.1770776601,1231876.527,-97201.01732
0.2415066798,0.1302794939,965223.835,-134675.2268
0.215308049,0.1333715922,969958.3344,-44040.62248
0.2045611794,0.1156785109,1110127.948,-112582.3368
0.1505655613,0.1051505243,1339334.055,-96.51731439
0.2391377221,0.1385133173,916042.3554,-78880.13799
0.2099461147,0.1165891112,689222.3776,-253.6759399
0.2128292194,0.1209943314,708278.1093,-368.8203642
0.2317936383,0.1509499313,847104.6178,4639.4428
0.2129683881,0.129340876,783386.1242,-381.5681972
0.2173989448,0.1302587205,757601.649,-141.9960132
0.2061023156,0.118105955,723629.1364,-237.1828718
0.2037149375,0.1101384799,672126.8142,-1041.539028
0.2032743445,0.1137289539,702134.6358,-103.8039235
0.2211722824,0.1324037362,753746.8564,-186.192147
0.2208039137,0.1359960327,791042.7267,-103.8238403
0.2418971902,0.1536297878,807053.4291,-59.79494667
0.2103286419,0.1168433926,687061.171,-146.1861207
0.2496481714,0.1452767482,724704.4661,-16874.99101
0.2222607465,0.13198375,740845.775,-51.79399324
0.2111366721,0.1259813671,759678.8622,-192.0125612
0.1814247825,0.09890192805,711052.3017,-216.1479615
0.2172471256,0.1231558185,696884.6864,-167.0182607
0.2232580081,0.1371127208,783924.0534,-229.7264974
0.2174729807,0.1198525515,671246.9504,-71.79116725
0.1783801921,0.113208128,767502.886,44343.85472
0.2130182214,0.1217540605,710655.2778,-149.9181012
0.189363041,0.1043885417,706508.8344,58.45116517
0.2334156756,0.1365370966,710728.6366,-67.18854991
0.2684740036,0.161740602,771799.6574,-24549.71812
0.1842739393,0.1010393694,712728.6156,-1291.133122
0.1929234013,0.1104330959,736271.6023,633.4092642
0.2288617578,0.1343208604,719576.9474,-305.749428
0.1860219408,0.1015548103,703165.1888,-94.71359757
0.1986971311,0.1126819485,722699.2641,-236.4229046
0.2568277599,0.1428814055,710472.3656,-38244.52045
0.221994791,0.1316695827,741728.8131,-145.7867955
0.2212533017,0.1313260547,744888.488,-1205.139387
0.2147366387,0.1230066092,712271.5419,-373.5110273
0.2111245648,0.1296631805,801508.7325,-267.6996156
0.21703612,0.1273547216,730700.9556,37.27102974
0.2565220557,0.1452907385,754560.6458,-46768.68988
