"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,1758,54,133,5,201,11
2020-04-14,1926,61,168,7,204,3
2020-04-15,2014,68,88,7,208,4
2020-04-16,2070,71,56,3,209,1
2020-04-17,2317,77,247,6,209,0
2020-04-18,2538,87,221,10,224,15
2020-04-19,2538,91,0,4,249,25
2020-04-20,2745,101,207,10,256,7
2020-04-21,2931,106,186,5,263,7
2020-04-22,3200,119,269,13,269,6
2020-04-23,3308,133,108,14,290,21
2020-04-24,3442,149,134,16,277,-13
2020-04-25,3576,157,134,8,300,23
2020-04-26,4034,170,458,13,317,17
2020-04-27,4162,183,128,13,325,8
2020-04-28,4575,194,413,11,0,0
2020-04-29,4655,206,80,12,0,0
2020-04-30,4734,212,79,6,0,0
2020-05-01,4918,224,184,12,0,0
2020-05-02,5038,236,120,12,0,0
2020-05-03,5208,248,170,12,0,0
2020-05-04,5288,258,80,10,0,0
2020-05-05,5371,269,83,11,0,0
2020-05-06,5778,272,407,3,0,0
2020-05-07,5939,288,161,16,0,0
2020-05-08,6111,301,172,13,0,0
2020-05-09,6277,305,166,4,0,0
2020-05-10,6277,316,0,11,0,0
2020-05-11,6565,328,288,12,0,0
2020-05-12,6741,339,176,11,0,0
2020-05-13,6952,355,211,16,0,0
2020-05-14,7223,367,271,12,0,0
2020-05-15,7373,378,150,11,0,0
2020-05-16,7547,388,174,10,0,0
2020-05-17,7670,398,123,10,0,0
2020-05-18,7869,405,199,7,0,0
2020-05-19,8037,416,168,11,0,0
2020-05-20,8194,425,157,9,0,0
2020-05-21,8386,430,192,5,0,0
2020-05-22,8529,435,143,5,0,0
2020-05-23,8529,441,0,6,0,0
2020-05-24,8809,449,280,8,0,0
2020-05-25,8965,455,156,6,0,0
2020-05-26,9066,465,101,10,0,0
2020-05-27,9096,475,30,10,0,0
2020-05-28,9171,483,75,8,0,0
2020-05-29,9236,490,65,7,0,0
2020-05-30,9422,494,186,4,0,0
2020-05-31,9498,497,76,3,0,0
2020-06-01,9605,500,107,3,0,0
2020-06-02,9685,501,80,1,0,0
2020-06-03,9712,505,27,4,0,0
2020-06-04,9746,517,34,12,0,0
2020-06-05,9773,521,27,4,0,0
2020-06-06,9845,521,72,0,0,0
2020-06-07,9942,524,97,3,0,0
2020-06-08,9972,527,30,3,0,0
2020-06-09,10020,531,48,4,0,0
2020-06-10,10056,533,36,2,0,0
2020-06-11,10106,535,50,2,0,0
2020-06-12,10173,537,67,2,0,0
2020-06-13,10229,540,56,3,0,0
2020-06-14,10264,541,35,1,0,0
2020-06-15,10340,543,76,2,0,0
2020-06-16,10403,544,63,1,0,0
2020-06-17,10444,547,41,3,0,0
2020-06-18,10499,548,55,1,0,0
2020-06-19,10611,552,112,4,0,0
2020-06-20,10681,552,70,0,0,0
2020-06-21,10775,555,94,3,0,0
2020-06-22,10820,557,45,2,0,0
2020-06-23,10847,557,27,0,0,0
2020-06-24,10889,559,42,2,0,0
2020-06-25,10980,559,91,0,0,0
2020-06-26,11017,561,37,2,0,0
2020-06-27,11091,562,74,1,0,0
2020-06-28,11226,564,135,2,0,0
2020-06-29,11376,565,150,1,0,0
2020-06-30,11474,566,98,1,0,0
2020-07-01,11510,567,36,1,0,0
2020-07-02,11731,568,221,1,0,0
2020-07-03,11923,568,192,0,0,0
2020-07-04,11996,569,73,1,0,0
2020-07-05,12128,571,132,2,0,0
2020-07-06,12293,572,165,1,0,0
2020-07-07,12414,573,121,1,0,0
2020-07-08,12462,574,48,1,0,0
2020-07-09,12531,574,69,0,0,0
2020-07-10,12652,575,121,1,0,0
2020-07-11,12743,576,91,1,0,0
2020-07-12,12804,579,61,3,0,0
2020-07-13,12879,581,75,2,0,0
2020-07-14,12969,581,90,0,0,0
2020-07-15,13050,581,81,0,0,0
2020-07-16,13114,581,64,0,0,0
2020-07-17,13337,581,223,0,0,0
2020-07-18,13429,583,92,2,0,0
2020-07-19,13519,586,90,3,0,0
2020-07-20,13624,586,105,0,0,0
2020-07-21,13746,588,122,2,0,0
2020-07-22,13792,590,46,2,0,0
2020-07-23,13924,590,132,0,0,0
2020-07-24,14202,592,278,2,0,0
2020-07-25,14175,594,-27,2,0,0
2020-07-26,14290,595,115,1,0,0
2020-07-27,14406,596,116,1,0,0
2020-07-28,14476,596,70,0,0,0
2020-07-29,14602,597,126,1,0,0
2020-07-30,14689,597,87,0,0,0
2020-07-31,14788,598,99,1,0,0
2020-08-01,14877,600,89,2,0,0
2020-08-02,14949,600,72,0,0,0
2020-08-03,15055,600,106,0,0,0
2020-08-04,15137,601,82,1,0,0
2020-08-05,15296,606,159,5,0,0
2020-08-06,15365,606,69,0,0,0
2020-08-07,15445,606,80,0,0,0
2020-08-08,15502,606,57,0,0,0
2020-08-09,15575,606,73,0,0,0
2020-08-10,15634,606,59,0,0,0
2020-08-11,15699,608,65,2,0,0
2020-08-12,15765,608,66,0,0,0
2020-08-13,15967,608,202,0,0,0
2020-08-14,16340,608,373,0,0,0
2020-08-15,16396,608,56,0,0,0
2020-08-16,16451,608,55,0,0,0
2020-08-17,16536,610,85,2,0,0
