"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-07,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0
2020-03-11,5,0,5,0,0,0,0
2020-03-12,8,0,3,0,0,0,0
2020-03-13,9,0,1,0,0,0,0
2020-03-14,9,0,0,0,0,0,0
2020-03-15,9,0,0,0,0,0,0
2020-03-16,10,0,1,0,0,0,0
2020-03-17,11,0,1,0,0,0,0
2020-03-18,11,1,0,1,0,0,0
2020-03-19,11,1,0,0,0,0,0
2020-03-20,14,1,3,0,0,0,0
2020-03-21,14,1,0,0,0,0,0
2020-03-22,21,1,7,0,0,0,0
2020-03-23,28,1,7,0,0,0,0
2020-03-24,30,1,2,0,0,0,0
2020-03-25,41,1,11,0,0,0,0
2020-03-26,46,1,5,0,0,0,0
2020-03-27,58,1,12,0,0,0,0
2020-03-28,68,1,10,0,0,0,0
2020-03-29,90,1,22,0,0,0,0
2020-03-30,101,1,11,0,0,0,0
2020-03-31,108,1,7,0,12,12,0
2020-04-01,129,2,21,1,12,0,0
2020-04-02,165,2,36,0,17,5,0
2020-04-03,187,2,22,0,17,0,0
2020-04-04,212,2,25,0,19,2,0
2020-04-05,240,2,28,0,22,3,0
2020-04-06,288,4,48,2,23,1,0
2020-04-07,320,6,32,2,23,0,0
2020-04-08,393,6,73,0,26,3,0
2020-04-09,447,6,54,0,27,1,0
2020-04-10,536,6,89,0,29,2,0
2020-04-11,626,6,90,0,33,4,0
2020-04-12,730,6,104,0,43,10,0
2020-04-13,868,6,138,0,44,1,0
2020-04-14,988,6,120,0,45,1,0
2020-04-15,1168,6,180,0,51,6,0
2020-04-16,1311,7,143,1,55,4,0
2020-04-17,1411,7,100,0,63,8,0
2020-04-18,1542,7,131,0,68,5,0
2020-04-19,1635,7,93,0,74,6,0
2020-04-20,1685,7,50,0,87,13,0
2020-04-21,1755,8,70,1,100,13,65
2020-04-22,1858,8,103,0,111,11,62
2020-04-23,1956,9,98,1,119,8,58
2020-04-24,2040,10,84,1,124,5,61
2020-04-25,2147,10,107,0,128,4,61
2020-04-26,2212,11,65,1,135,7,64
2020-04-27,2245,11,33,0,150,15,61
2020-04-28,2313,11,68,0,157,7,69
2020-04-29,2373,13,60,2,165,8,69
2020-04-30,2449,17,76,4,173,8,76
2020-05-01,2525,21,76,4,179,6,69
2020-05-02,2588,21,63,0,187,8,71
2020-05-03,2631,21,43,0,197,10,71
2020-05-04,2668,21,37,0,211,14,69
2020-05-05,2721,24,53,3,220,9,75
2020-05-06,2779,29,58,5,230,10,72
2020-05-07,2905,31,126,2,236,6,70
2020-05-08,3144,31,239,0,247,11,76
2020-05-09,3393,34,249,3,253,6,79
2020-05-10,3517,34,124,0,261,8,77
2020-05-11,3614,34,97,0,263,2,78
2020-05-12,3663,39,49,5,271,8,74
2020-05-13,3732,39,69,0,281,10,79
2020-05-14,3792,43,60,4,290,9,85
2020-05-15,3887,44,95,1,296,6,80
2020-05-16,3959,44,72,0,304,8,75
2020-05-17,3987,44,28,0,312,8,77
2020-05-18,4027,44,40,0,316,4,77
2020-05-19,4085,46,58,2,327,11,75
2020-05-20,4177,46,92,0,333,6,81
2020-05-21,4250,48,73,2,342,9,91
2020-05-22,4356,50,106,2,351,9,83
2020-05-23,4468,50,112,0,358,7,90
2020-05-24,4563,50,95,0,364,6,85
2020-05-25,4586,50,23,0,370,6,99
2020-05-26,4653,50,67,0,378,8,106
2020-05-27,4710,54,57,4,391,13,101
2020-05-28,4793,54,83,0,406,15,105
2020-05-29,4866,59,73,5,418,12,95
2020-05-30,4960,62,94,3,427,9,93
2020-05-31,4993,62,33,0,432,5,86
2020-06-01,5034,62,41,0,435,3,87
2020-06-02,5067,62,33,0,443,8,89
2020-06-03,5162,62,95,0,456,13,87
2020-06-04,5247,64,85,2,464,8,86
2020-06-05,5277,65,30,1,467,3,83
2020-06-06,5367,65,90,0,474,7,93
2020-06-07,5438,65,71,0,478,4,87
2020-06-08,5471,65,33,0,482,4,92
2020-06-09,5523,68,52,3,487,5,90
2020-06-10,5604,69,81,1,503,16,101
2020-06-11,5665,73,61,4,514,11,87
2020-06-12,5742,74,77,1,525,11,87
2020-06-13,5833,75,91,1,531,6,85
2020-06-14,5898,75,65,0,539,8,87
2020-06-15,5928,75,30,0,544,5,93
2020-06-16,5966,77,38,2,562,18,92
2020-06-17,6050,78,84,1,570,8,91
2020-06-18,6109,78,59,0,585,15,93
2020-06-19,6158,81,49,3,589,4,95
2020-06-20,6225,81,67,0,598,9,91
2020-06-21,6297,81,72,0,608,10,89
2020-06-22,6326,81,29,0,616,8,88
2020-06-23,6353,83,27,2,624,8,85
2020-06-24,6419,84,66,1,629,5,81
2020-06-25,6479,87,60,3,632,3,79
2020-06-26,6535,88,56,1,639,7,79
2020-06-27,6626,91,91,3,645,6,73
2020-06-28,6681,91,55,0,652,7,75
2020-06-29,6716,91,35,0,657,5,70
2020-06-30,6764,91,48,0,666,9,62
2020-07-01,6826,93,62,2,674,8,65
2020-07-02,6893,97,67,4,683,9,64
2020-07-03,6978,97,85,0,687,4,58
2020-07-04,7028,97,50,0,689,2,54
2020-07-05,7063,97,35,0,691,2,59
2020-07-06,7105,97,42,0,692,1,59
2020-07-07,7163,98,58,1,699,7,64
2020-07-08,7242,98,79,0,709,10,54
2020-07-09,7336,101,94,3,718,9,61
2020-07-10,7401,107,65,6,726,8,65
2020-07-11,7454,109,53,2,738,12,65
2020-07-12,7499,109,45,0,738,0,53
2020-07-13,7524,109,25,0,742,4,63
2020-07-14,7572,109,48,0,744,2,62
2020-07-15,7652,111,80,2,752,8,59
2020-07-16,7694,115,42,4,757,5,61
2020-07-17,7789,116,95,1,763,6,61
2020-07-18,7862,116,73,0,771,8,70
2020-07-19,7906,118,44,2,774,3,63
2020-07-20,7943,118,37,0,774,0,65
2020-07-21,8019,118,76,0,776,2,62
2020-07-22,8077,119,58,1,790,14,56
2020-07-23,8143,121,66,2,792,2,50
2020-07-24,8200,122,57,1,796,4,45
2020-07-25,8305,122,105,0,798,2,46
2020-07-26,8395,123,90,1,801,3,48
2020-07-27,8444,123,49,0,806,5,47
2020-07-28,8492,123,48,0,808,2,49
2020-07-29,8641,129,149,6,810,2,46
2020-07-30,8685,129,44,0,815,5,44
2020-07-31,8764,130,79,1,824,9,31
2020-08-01,8867,134,103,4,832,8,36
2020-08-02,8955,135,88,1,835,3,35
2020-08-03,9020,135,65,0,838,3,39
2020-08-04,9079,136,59,1,846,8,42
2020-08-05,9168,137,89,1,856,10,43
2020-08-06,9273,141,105,4,861,5,44
2020-08-07,9371,144,98,3,866,5,47
2020-08-08,9477,146,106,2,871,5,48
2020-08-09,9605,146,128,0,876,5,55
2020-08-10,9663,146,58,0,882,6,63
2020-08-11,9713,146,50,0,887,5,57
2020-08-12,9815,147,102,1,892,5,59
2020-08-13,9897,148,82,1,896,4,56
2020-08-14,10024,150,127,2,903,7,65
2020-08-15,10118,152,94,2,913,10,63
2020-08-16,10274,153,156,1,916,3,66
2020-08-17,10360,153,86,0,921,5,60
2020-08-18,10443,154,83,1,927,6,68
2020-08-19,10566,155,123,1,935,8,55
2020-08-20,10691,157,125,2,940,5,53
2020-08-21,10884,159,193,2,948,8,50
2020-08-22,11135,160,251,1,951,3,66
2020-08-23,11276,161,141,1,959,8,62
2020-08-24,11425,161,149,0,965,6,65
2020-08-25,11559,161,134,0,974,9,53
2020-08-26,11851,162,292,1,981,7,58
2020-08-27,12194,162,343,0,983,2,75
2020-08-28,12517,165,323,3,995,12,80
2020-08-29,12942,167,425,2,1006,11,79
2020-08-30,13322,167,380,0,1017,11,78
2020-08-31,13509,167,187,0,1029,12,76
2020-09-01,13749,167,240,0,1036,7,78
2020-09-02,14003,169,254,2,1043,7,77
2020-09-03,14337,169,334,0,1052,9,76
2020-09-04,14596,170,259,1,1062,10,89
2020-09-05,14889,173,293,3,1068,6,86
2020-09-06,15109,173,220,0,1079,11,81
2020-09-07,15300,173,191,0,1084,5,78
2020-09-08,15403,173,103,0,1094,10,68
2020-09-09,15571,173,168,0,1109,15,76
2020-09-10,15834,177,263,4,1120,11,83
2020-09-11,16117,177,283,0,1138,18,98
2020-09-12,16437,183,320,6,1152,14,109
2020-09-13,16638,184,201,1,1165,13,110
2020-09-14,16801,184,163,0,1171,6,110
2020-09-15,16994,184,193,0,1195,24,133
2020-09-16,17291,192,297,8,1211,16,139
2020-09-17,17686,193,395,1,1231,20,138
2020-09-18,18075,198,389,5,1246,15,144
2020-09-19,18444,200,369,2,1268,22,153
2020-09-20,18696,202,252,2,1288,20,170
2020-09-21,18869,202,173,0,1297,9,161
2020-09-22,19189,202,320,0,1323,26,178
2020-09-23,19634,202,445,0,1367,44,192
2020-09-24,20097,210,463,8,1375,8,194
2020-09-25,20554,216,457,6,1400,25,194
2020-09-26,21133,218,579,2,1434,34,213
2020-09-27,21541,218,408,0,1473,39,216
2020-09-28,21738,218,197,0,1488,15,209
2020-09-29,21997,223,259,5,1511,23,211
2020-09-30,22389,223,392,0,1549,38,212
2020-10-01,23136,236,747,13,1578,29,214
2020-10-02,23522,237,386,1,1588,10,220
2020-10-03,23986,248,464,11,1615,27,215
2020-10-04,24418,248,432,0,1632,17,232
2020-10-05,24598,248,180,0,1642,10,241
2020-10-06,24876,248,278,0,1670,28,250
2020-10-07,25906,258,1030,10,1697,27,273
2020-10-08,26411,272,505,14,1717,20,284
2020-10-09,27215,277,804,5,1782,65,267
2020-10-10,27947,286,732,9,1829,47,267
2020-10-11,28564,286,617,0,1866,37,266
2020-10-12,28925,288,361,2,1886,20,278
2020-10-13,29339,288,414,0,1911,25,303
2020-10-14,30215,291,876,3,1963,52,303
2020-10-15,31012,304,797,13,2000,37,304
2020-10-16,31805,307,793,3,2044,44,299
2020-10-17,32611,315,806,8,2077,33,295
2020-10-18,33269,323,658,8,2119,42,300
2020-10-19,33836,323,567,0,2146,27,304
2020-10-20,34457,330,621,7,2193,47,329
2020-10-21,35044,333,587,3,2239,46,332
2020-10-22,36017,347,973,14,2277,38,355
2020-10-23,37202,356,1185,9,2336,59,349
2020-10-24,38141,366,939,10,2378,42,356
2020-10-25,39203,375,1062,9,2436,58,366
2020-10-26,39741,375,538,0,2453,17,377
2020-10-27,40730,375,989,0,2483,30,395
2020-10-28,42000,384,1270,9,2545,62,412
2020-10-29,43000,403,1000,19,2602,57,413
2020-10-30,44559,415,1559,12,2660,58,403
2020-10-31,45992,425,1433,10,2683,23,415
2020-11-01,47324,437,1332,12,2721,38,421
2020-11-02,47850,438,526,1,2755,34,402
2020-11-03,48854,446,1004,8,2824,69,480
2020-11-04,49791,460,937,14,2873,49,483
2020-11-05,51151,482,1360,22,2955,82,475
2020-11-06,52639,510,1488,28,3023,68,493
2020-11-07,53976,523,1337,13,3108,85,515
2020-11-08,55404,536,1428,13,3184,76,546
2020-11-09,56311,537,907,1,3227,43,566
2020-11-10,57334,540,1023,3,3277,50,607
2020-11-11,58696,567,1362,27,3389,112,543
2020-11-12,60716,567,2020,0,3455,66,551
2020-11-13,62327,568,1611,1,3540,85,556
2020-11-14,64182,621,1855,53,3598,58,549
2020-11-15,65381,644,1199,23,3644,46,553
2020-11-16,66278,644,897,0,3698,54,560
2020-11-17,67284,644,1006,0,3769,71,582
2020-11-18,68671,674,1387,30,3864,95,593
2020-11-19,69742,705,1071,31,3922,58,578
2020-11-20,71070,741,1328,36,3993,71,574
2020-11-21,72214,777,1144,36,4052,59,580
2020-11-22,73065,819,851,42,4094,42,577
2020-11-23,73848,819,783,0,4107,13,582
2020-11-24,74859,821,1011,2,4193,86,574
2020-11-25,76142,849,1283,28,4243,50,570
2020-11-26,76142,849,0,0,4243,0,570
2020-11-27,78280,888,2138,39,4353,110,569
2020-11-28,79099,942,819,54,4400,47,539
2020-11-29,79900,943,801,1,4468,68,544
2020-11-30,80464,946,564,3,4502,34,546
2020-12-01,80912,948,448,2,4572,70,547
2020-12-02,82203,995,1291,47,4626,54,531
2020-12-03,83348,1033,1145,38,4696,70,538
2020-12-04,84398,1064,1050,31,4748,52,516
2020-12-05,85304,1091,906,27,4793,45,512
2020-12-06,85991,1110,687,19,4835,42,497
2020-12-07,86500,1110,509,0,4872,37,503
2020-12-08,87038,1111,538,1,4921,49,491
2020-12-09,88023,1147,985,36,4974,53,501
2020-12-10,88727,1177,704,30,5025,51,491
2020-12-11,89672,1210,945,33,5086,61,467
2020-12-12,90407,1243,735,33,5125,39,452
2020-12-13,91038,1259,631,16,5174,49,436
2020-12-14,91354,1259,316,0,5200,26,441
2020-12-15,91699,1261,345,2,5242,42,435
2020-12-16,92603,1300,904,39,5265,23,412
2020-12-17,93197,1301,594,1,5317,52,406
2020-12-18,93772,1329,575,28,5348,31,387
2020-12-19,94336,1350,564,21,5385,37,365
2020-12-20,94727,1361,391,11,5411,26,345
2020-12-21,95074,1381,347,20,5429,18,344
2020-12-22,95509,1381,435,0,5461,32,341
2020-12-23,96040,1389,531,8,5492,31,337
2020-12-24,96546,1430,506,41,5503,11,312
2020-12-25,96546,1430,0,0,5503,0,312
2020-12-26,96963,1446,417,16,5533,30,289
2020-12-27,97390,1446,427,0,5561,28,274
2020-12-28,97657,1446,267,0,5583,22,288
2020-12-29,98158,1446,501,0,5605,22,303
2020-12-30,98720,1464,562,18,5639,34,293
2020-12-31,99164,1488,444,24,5672,33,297
2021-01-01,99164,1488,0,0,5672,0,297
2021-01-02,99829,1501,665,13,5702,30,282
2021-01-03,100532,1513,703,12,5732,30,262
2021-01-04,100643,1513,111,0,5742,10,268
2021-01-05,101076,1513,433,0,5764,22,270
2021-01-06,101684,1519,608,6,5805,41,264
2021-01-07,102132,1544,448,25,5829,24,264
2021-01-08,102580,1556,448,12,5851,22,247
2021-01-09,102901,1570,321,14,5871,20,234
2021-01-10,103318,1585,417,15,5904,33,237
2021-01-11,103499,1585,181,0,5917,13,242
2021-01-12,103743,1585,244,0,5943,26,240
2021-01-13,104195,1604,452,19,5978,35,253
2021-01-14,104512,1614,317,10,5998,20,247
2021-01-15,104937,1629,425,15,6023,25,227
2021-01-16,105278,1633,341,4,6039,16,209
2021-01-17,105544,1656,266,23,6063,24,213
2021-01-18,105659,1667,115,11,6082,19,203
2021-01-19,105786,1667,127,0,6092,10,200
2021-01-20,106063,1667,277,0,6109,17,195
2021-01-21,106400,1673,337,6,6133,24,185
2021-01-22,106716,1684,316,11,6159,26,177
2021-01-23,106963,1696,247,12,6177,18,172
2021-01-24,107148,1705,185,9,6193,16,162
2021-01-25,107180,1705,32,0,6201,8,161
