"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,24336,610,1353,38,2243,146
2020-04-14,25502,716,1166,106,2317,74
2020-04-15,26792,803,1290,87,2395,78
2020-04-16,28284,877,1492,74,2512,117
2020-04-17,29950,960,1666,83,2603,91
2020-04-18,31689,1081,1739,121,2613,10
2020-04-19,32905,1320,1216,239,2634,21
2020-04-20,33909,1397,1004,77,2701,67
2020-04-21,35253,1651,1344,254,2743,42
2020-04-22,36138,1715,885,64,2764,21
2020-04-23,38477,1771,2339,56,2750,-14
2020-04-24,40306,1792,1829,21,2746,-4
2020-04-25,41235,1845,929,53,2748,2
2020-04-26,42685,1873,1450,28,2736,-12
2020-04-27,43639,1954,954,81,2800,64
2020-04-28,45216,2116,1577,162,0,0
2020-04-29,46427,2432,1211,316,0,0
2020-04-30,48056,2529,1629,97,0,0
2020-05-01,49645,2694,1589,165,0,0
2020-05-02,50558,2753,913,59,0,0
2020-05-03,51313,2785,755,32,0,0
2020-05-04,52887,2912,1574,127,0,0
2020-05-05,53932,3227,1045,315,0,0
2020-05-06,54877,3388,945,161,0,0
2020-05-07,56051,3628,1174,240,0,0
2020-05-08,57457,3750,1406,122,0,0
2020-05-09,58686,3809,1229,59,0,0
2020-05-10,60003,3845,1317,36,0,0
2020-05-11,60550,3873,547,28,0,0
2020-05-12,61380,3954,830,81,0,0
2020-05-13,62196,4130,816,176,0,0
2020-05-14,63199,4311,1003,181,0,0
2020-05-15,64216,4444,1017,133,0,0
2020-05-16,65241,4505,1025,61,0,0
2020-05-17,65781,4523,540,18,0,0
2020-05-18,66749,4538,968,15,0,0
2020-05-19,67363,4654,614,116,0,0
2020-05-20,68206,4795,843,141,0,0
2020-05-21,69335,4896,1129,101,0,0
2020-05-22,70286,5040,951,144,0,0
2020-05-23,71072,5140,786,100,0,0
2020-05-24,71636,5165,564,25,0,0
2020-05-25,71987,5180,351,15,0,0
2020-05-26,72853,5198,866,18,0,0
2020-05-27,73634,5294,781,96,0,0
2020-05-28,74295,5394,661,100,0,0
2020-05-29,75064,5481,769,87,0,0
2020-05-30,75776,5554,712,73,0,0
2020-05-31,76204,5573,428,19,0,0
2020-06-01,76699,5587,495,14,0,0
2020-06-02,77278,5686,579,99,0,0
2020-06-03,77835,5759,557,73,0,0
2020-06-04,78409,5842,574,83,0,0
2020-06-05,78892,5907,483,65,0,0
2020-06-06,79564,5940,672,33,0,0
2020-06-07,79979,5953,415,13,0,0
2020-06-08,80389,5964,410,11,0,0
2020-06-09,80919,6020,530,56,0,0
2020-06-10,81366,6070,447,50,0,0
2020-06-11,81931,6122,565,52,0,0
2020-06-12,82526,6170,595,48,0,0
2020-06-13,82993,6221,467,51,0,0
2020-06-14,83245,6228,252,7,0,0
2020-06-15,83639,6256,394,28,0,0
2020-06-16,84025,6287,386,31,0,0
2020-06-17,84344,6330,319,43,0,0
2020-06-18,84749,6371,405,41,0,0
2020-06-19,85247,6408,498,37,0,0
2020-06-20,85648,6427,401,19,0,0
2020-06-21,85995,6432,347,5,0,0
2020-06-22,86628,6436,633,4,0,0
2020-06-23,87257,6475,629,39,0,0
2020-06-24,87736,6528,479,53,0,0
2020-06-25,88201,6567,465,39,0,0
2020-06-26,88925,6588,724,21,0,0
2020-06-27,89495,6612,570,24,0,0
2020-06-28,89916,6616,421,4,0,0
2020-06-29,90536,6625,620,9,0,0
2020-06-30,91198,6662,662,37,0,0
2020-07-01,91835,6695,637,33,0,0
2020-07-02,92679,6720,844,25,0,0
2020-07-03,93449,6753,770,33,0,0
2020-07-04,93991,6756,542,3,0,0
2020-07-05,94451,6760,460,4,0,0
2020-07-06,95169,6762,718,2,0,0
2020-07-07,95974,6794,805,32,0,0
2020-07-08,96801,6817,827,23,0,0
2020-07-09,97631,6853,830,36,0,0
2020-07-10,98573,6884,942,31,0,0
2020-07-11,99291,6902,718,18,0,0
2020-07-12,99855,6909,564,7,0,0
2020-07-13,100425,6919,570,10,0,0
2020-07-14,101376,6940,951,21,0,0
2020-07-15,102349,6965,973,25,0,0
2020-07-16,103201,6991,852,26,0,0
2020-07-17,104180,7012,979,21,0,0
