"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,21019,499,1124,38,2833,61
2020-04-14,21628,571,609,72,3060,227
2020-04-15,22511,596,883,25,3344,284
2020-04-16,23343,668,832,72,3460,116
2020-04-17,24759,725,1416,57,3665,205
2020-04-18,25492,748,733,23,3842,177
2020-04-19,26314,774,822,26,3930,88
2020-04-20,27059,822,745,48,4010,80
2020-04-21,27869,867,810,45,4235,225
2020-04-22,28309,893,440,26,4469,234
2020-04-23,29648,987,1339,94,4693,224
2020-04-24,30533,1046,885,59,5009,316
2020-04-25,30839,1055,306,9,5045,36
2020-04-26,31532,1075,693,20,5155,110
2020-04-27,32138,1088,606,13,5211,56
2020-04-28,32848,1171,710,83,5266,55
2020-04-29,33193,1218,345,47,5624,358
2020-04-30,33690,1268,497,50,5795,171
2020-05-01,34728,1314,1038,46,5795,0
2020-05-02,35463,1364,735,50,5945,150
2020-05-03,36078,1379,615,15,6244,299
2020-05-04,36897,1399,819,20,6329,85
2020-05-05,37439,1471,542,72,6546,217
2020-05-06,38002,1539,563,68,6776,230
2020-05-07,38828,1600,826,61,6990,214
2020-05-08,39199,1669,371,69,7157,167
2020-05-09,40001,1715,802,46,7325,168
2020-05-10,40596,1721,595,6,7404,79
2020-05-11,40982,1735,386,14,7458,54
2020-05-12,41923,1779,941,44,7654,196
2020-05-13,42402,1827,479,48,7835,181
2020-05-14,43210,1875,808,48,7993,158
2020-05-15,44138,1917,928,42,7993,0
2020-05-16,44811,1964,673,47,8393,400
2020-05-17,45588,1973,777,9,8478,85
2020-05-18,46442,1997,854,24,8553,75
2020-05-19,46944,2052,502,55,8744,191
2020-05-20,47471,2096,527,44,8934,190
2020-05-21,48675,2144,1204,48,9200,266
2020-05-22,49451,2190,776,46,9372,172
2020-05-23,50127,2233,676,43,9567,195
2020-05-24,50867,2237,740,4,9638,71
2020-05-25,51746,2252,879,15,9681,43
2020-05-26,52255,2259,509,7,9740,59
2020-05-27,52634,2319,379,60,9899,159
2020-05-28,53285,2364,651,45,10056,157
2020-05-29,54497,2413,1212,49,10243,187
2020-05-30,55424,2447,927,34,10375,132
2020-05-31,56163,2451,739,4,10453,78
2020-06-01,56830,2460,667,9,10494,41
2020-06-02,57447,2530,617,70,10678,184
2020-06-03,58764,2566,1317,36,10796,118
2020-06-04,60183,2607,1419,41,10923,127
2020-06-05,61488,2660,1305,53,11066,143
2020-06-06,62758,2688,1270,28,11163,97
2020-06-07,63938,2700,1180,12,11215,52
