"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,3870,99,203,6,457,20
2020-04-14,4041,114,171,15,493,36
2020-04-15,4307,118,266,4,525,32
2020-04-16,4465,133,158,15,553,28
2020-04-17,4557,148,92,15,594,41
2020-04-18,4788,153,231,5,620,26
2020-04-19,4978,157,190,4,641,21
2020-04-20,5163,163,185,6,641,0
2020-04-21,5404,183,241,20,699,58
2020-04-22,5692,196,288,13,730,31
2020-04-23,5899,202,207,6,768,38
2020-04-24,6092,209,193,7,769,1
2020-04-25,6274,209,182,0,839,70
2020-04-26,6475,219,201,10,845,6
2020-04-27,6621,228,146,9,872,27
2020-04-28,6820,242,199,14,911,39
2020-04-29,6979,256,159,14,945,34
2020-04-30,7187,272,208,16,978,33
2020-05-01,7440,289,253,17,1008,30
2020-05-02,7700,288,260,-1,1023,15
2020-05-03,7977,290,277,2,1035,12
2020-05-04,8203,298,226,8,1064,29
2020-05-05,8520,315,317,17,1107,43
2020-05-06,8769,343,249,28,1158,51
2020-05-07,9115,369,346,26,1178,20
2020-05-08,9437,383,322,14,1207,29
2020-05-09,9720,390,283,7,1228,21
2020-05-10,9982,393,262,3,1240,12
2020-05-11,10262,403,280,10,1256,16
2020-05-12,10566,435,304,32,1287,31
2020-05-13,10822,450,256,15,1317,30
2020-05-14,11161,473,339,23,1350,33
2020-05-15,11494,483,333,10,1377,27
2020-05-16,11828,485,334,2,1387,10
2020-05-17,12137,488,309,3,1392,5
2020-05-18,12438,489,301,1,1416,24
2020-05-19,12825,504,387,15,1453,37
2020-05-20,13186,522,361,18,1493,40
2020-05-21,13590,529,404,7,1528,35
2020-05-22,13954,541,364,12,1561,33
2020-05-23,14328,549,374,8,1589,28
2020-05-24,14676,551,348,2,1612,23
2020-05-25,15309,566,633,15,1629,17
2020-05-26,15899,580,590,14,1671,42
2020-05-27,16263,583,364,3,1719,48
2020-05-28,16749,591,486,8,1765,46
2020-05-29,17262,610,513,19,1800,35
2020-05-30,17689,618,427,8,1826,26
2020-05-31,18200,630,511,12,1844,18
2020-06-01,18525,646,325,16,1856,12
2020-06-02,18734,653,209,7,1879,23
2020-06-03,18954,653,220,0,1900,21
2020-06-04,19262,653,308,0,1929,29
2020-06-05,19910,676,648,23,1949,20
2020-06-06,20355,689,445,13,1993,44
2020-06-07,20777,692,422,3,2022,29
2020-06-08,21268,718,491,26,2054,32
2020-06-09,21834,729,566,11,2087,33
2020-06-10,22659,744,825,15,2129,42
2020-06-11,23370,755,711,11,2165,36
2020-06-12,24405,769,1035,14,2202,37
2020-06-13,25364,773,959,4,2241,39
2020-06-14,26182,773,818,0,2255,14
2020-06-15,26485,774,303,1,2259,4
2020-06-16,27034,785,549,11,2315,56
2020-06-17,27941,790,907,5,2352,37
2020-06-18,28676,810,735,20,2373,21
2020-06-19,29225,822,549,12,2416,43
2020-06-20,29683,838,458,16,2443,27
2020-06-21,30122,839,439,1,2460,17
2020-06-22,30771,841,649,2,2471,11
2020-06-23,31889,864,1118,23,2521,50
2020-06-24,32878,891,989,27,2567,46
2020-06-25,33880,896,1002,5,2612,45
