"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
"2020-04-13",2665,63,0,0,331,130
"2020-04-14",3251,80,586,17,331,0
"2020-04-15",3251,80,0,0,331,0
"2020-04-16",3529,87,278,7,331,0
"2020-04-17",4177,118,648,31,331,0
"2020-04-18",4491,137,314,19,331,0
"2020-04-19",4706,150,215,13,331,0
"2020-04-20",5090,155,384,5,331,0
"2020-04-21",5500,171,410,16,576,245
"2020-04-22",5841,181,341,10,576,0
"2020-04-23",6256,189,415,8,576,0
"2020-04-24",6699,202,443,13,576,0
"2020-04-25",7129,215,430,13,576,0
"2020-04-26",7439,226,310,11,691,115
"2020-04-27",7708,233,269,7,718,27
"2020-04-28",7927,239,219,6,732,14
"2020-04-29",8247,251,320,12,750,18
"2020-04-30",8621,266,374,15,896,146
"2020-05-01",8962,279,341,13,937,41
"2020-05-02",9289,296,327,17,977,40
"2020-05-03",9477,320,188,24,1013,36
"2020-05-04",9652,341,175,21,1061,48
"2020-05-05",9933,355,281,14,1092,31
"2020-05-06",10205,370,272,15,1123,31
"2020-05-07",10530,388,325,18,1153,30
"2020-05-08",10779,399,249,11,1187,34
"2020-05-09",10989,418,210,19,1218,31
"2020-05-10",11274,422,285,4,1251,33
"2020-05-11",11450,430,176,8,1280,29
"2020-05-12",11614,444,164,14,1307,27
"2020-05-13",11835,462,221,18,1328,21
"2020-05-14",12016,468,181,6,1351,23
"2020-05-15",12219,479,203,11,1372,21
"2020-05-16",12434,489,215,10,1403,31
"2020-05-17",12674,499,240,10,1418,15
"2020-05-18",12795,506,121,7,1438,20
"2020-05-19",12951,532,156,26,1464,26
"2020-05-20",13356,538,405,6,1486,22
"2020-05-21",13571,556,215,18,1506,20
"2020-05-22",13736,579,165,23,1537,31
"2020-05-23",13952,597,216,18,1557,20
"2020-05-24",14065,608,113,11,1580,23
"2020-05-25",14065,608,0,0,1580,0
"2020-05-26",14210,634,145,26,1613,33
"2020-05-27",14353,655,143,21,1624,11
"2020-05-28",14494,677,141,22,1639,15
"2020-05-29",14635,693,141,16,1660,21
"2020-05-30",14819,711,184,18,1682,22
"2020-05-31",14928,718,109,7,1701,19
"2020-06-01",14991,720,63,2,1724,23
"2020-06-02",15112,732,121,12,1743,19
"2020-06-03",15219,742,107,10,1753,10
"2020-06-04",15325,756,106,14,1765,12
"2020-06-05",15441,772,116,16,1775,10
"2020-06-06",15441,772,0,0,1775,0
"2020-06-07",15441,772,0,0,1775,0
"2020-06-08",15642,799,201,27,1807,32
"2020-06-09",15691,808,49,9,1815,8
"2020-06-10",15756,812,65,4,1828,13
"2020-06-11",15862,823,106,11,1842,14
"2020-06-12",15947,833,85,10,1853,11
"2020-06-13",15947,833,0,0,1853,0
"2020-06-14",15947,833,0,0,1853,0
"2020-06-15",16093,851,146,18,1882,29
"2020-06-16",16164,865,71,14,1889,7
"2020-06-17",16213,876,49,11,1898,9
"2020-06-18",16269,885,56,9,1911,13
"2020-06-19",16337,894,68,9,1922,11
"2020-06-20",16337,894,0,0,1922,0
"2020-06-21",16337,894,0,0,1922,0
"2020-06-22",16459,903,122,9,1950,28
"2020-06-23",16533,906,74,3,1958,8
"2020-06-24",16606,912,73,6,1967,9
"2020-06-25",16640,920,34,8,1981,14
"2020-06-26",16661,927,21,7,1984,3
"2020-06-27",16661,927,0,0,1984,0
"2020-06-28",16661,927,0,0,1984,0
"2020-06-29",16764,946,103,19,1995,11
"2020-06-30",16813,950,49,4,2001,6
"2020-07-01",16853,956,40,6,2007,6
"2020-07-02",16941,959,88,3,2011,4
"2020-07-03",16991,960,50,1,2019,8
"2020-07-04",16991,960,0,0,2019,0
"2020-07-05",16991,960,0,0,2019,0
"2020-07-06",16991,960,0,0,2019,0
"2020-07-07",17154,969,163,9,2036,17
"2020-07-08",17204,971,50,2,2043,7
"2020-07-09",17243,974,39,3,2043,0
"2020-07-10",17312,976,69,2,2051,8
"2020-07-11",17312,976,0,0,2051,0
"2020-07-12",17312,976,0,0,2051,0
"2020-07-13",17487,984,175,8,2066,15
"2020-07-14",17588,985,101,1,2070,4
"2020-07-15",17640,987,52,2,2075,5
"2020-07-16",17711,988,71,1,2084,9
"2020-07-17",17793,990,82,2,2088,4
"2020-07-18",17793,990,0,0,2088,0
"2020-07-19",17793,990,0,0,2088,0
"2020-07-20",17904,995,111,5,2110,22
"2020-07-21",17986,996,82,1,2116,6
"2020-07-22",18062,997,76,1,2127,11
"2020-07-23",18148,1001,86,4,2137,10
"2020-07-24",18224,1002,76,1,2146,9
"2020-07-25",18224,1002,0,0,2146,0
"2020-07-26",18224,1002,0,0,2146,0
"2020-07-27",18515,1004,291,2,2174,28
"2020-07-28",18725,1005,210,1,2182,8
"2020-07-29",18800,1007,75,2,2195,13
"2020-07-30",18950,1007,150,0,2202,7
"2020-07-31",19022,1007,72,0,2211,9
"2020-08-01",19022,1007,0,0,2211,0
"2020-08-02",19022,1007,0,0,2211,0
"2020-08-03",19246,1010,224,3,2231,20
"2020-08-04",19390,1011,144,1,2242,11
"2020-08-05",19481,1012,91,1,2248,6
"2020-08-06",19611,1014,130,2,2264,16
"2020-08-07",19738,1014,127,0,2276,12
"2020-08-08",19738,1014,0,0,2276,0
"2020-08-09",19738,1014,0,0,2276,0
"2020-08-10",19934,1015,196,1,2311,35
"2020-08-11",20053,1016,119,1,2317,6
"2020-08-12",20129,1018,76,2,2336,19
"2020-08-13",20240,1019,111,1,2341,5
"2020-08-14",20335,1021,95,2,2350,9
"2020-08-15",20335,1021,0,0,2350,0
"2020-08-16",20335,1021,0,0,2350,0
"2020-08-17",20572,1023,237,2,2380,30
"2020-08-18",20692,1024,120,1,2405,25
"2020-08-19",20795,1027,103,3,2419,14
"2020-08-20",20871,1028,76,1,2431,12
"2020-08-21",21022,1030,151,2,2438,7
"2020-08-22",21022,1030,0,0,2438,0
"2020-08-23",21022,1030,0,0,2438,0
"2020-08-24",21302,1035,280,5,2460,22
"2020-08-25",21372,1039,70,4,2474,14
"2020-08-26",21454,1041,82,2,2478,4
"2020-08-27",21589,1044,135,3,2485,7
"2020-08-28",21683,1046,94,2,0,0
"2020-08-29",21683,1046,0,0,0,0
"2020-08-30",21683,1046,0,0,0,0
"2020-08-31",21949,1048,266,2,0,0
"2020-09-01",22002,1050,53,2,0,0
"2020-09-02",22078,1051,76,1,0,0
"2020-09-03",22143,1055,65,4,0,0
"2020-09-04",22243,1055,100,0,0,0
"2020-09-05",22243,1055,0,0,0,0
"2020-09-06",22243,1055,0,0,0,0
"2020-09-07",22243,1055,0,0,0,0
"2020-09-08",22592,1059,349,4,0,0
"2020-09-09",22676,1062,84,3,0,0
"2020-09-10",22782,1067,106,5,0,0
"2020-09-11",22905,1071,123,4,0,0
"2020-09-12",22905,1071,0,0,0,0
"2020-09-13",22905,1071,0,0,0,0
"2020-09-14",23130,1075,225,4,0,0
"2020-09-15",23250,1078,120,3,0,0
"2020-09-16",23358,1081,108,3,0,0
"2020-09-17",23488,1085,130,4,0,0
"2020-09-18",23620,1088,132,3,0,0
"2020-09-19",23620,1088,0,0,0,0
"2020-09-20",23620,1088,0,0,0,0
"2020-09-21",23932,1097,312,9,0,0
"2020-09-22",24044,1099,112,2,0,0
"2020-09-23",24177,1102,133,3,0,0
"2020-09-24",24311,1106,134,4,0,0
"2020-09-25",24181,1107,-130,1,0,0
"2020-09-26",24181,1107,0,0,0,0
"2020-09-27",24181,1107,0,0,0,0
"2020-09-28",24424,1110,243,3,0,0
"2020-09-29",24556,1113,132,3,0,0
"2020-09-30",24748,1114,192,1,0,0
"2020-10-01",24914,1117,166,3,0,0
"2020-10-02",25076,1118,162,1,0,0
"2020-10-03",25076,1118,0,0,0,0
"2020-10-04",25076,1118,0,0,0,0
"2020-10-05",25419,1121,343,3,0,0
"2020-10-06",25596,1125,177,4,0,0
"2020-10-07",25776,1126,180,1,0,0
"2020-10-08",26045,1127,269,1,0,0
"2020-10-09",26294,1130,249,3,0,0
"2020-10-10",26294,1130,0,0,0,0
"2020-10-11",26294,1130,0,0,0,0
"2020-10-12",26294,1130,0,0,0,0
"2020-10-13",26960,1139,666,9,0,0
"2020-10-14",27164,1147,204,8,0,0
"2020-10-15",27438,1149,274,2,0,0
"2020-10-16",27691,1152,253,3,0,0
"2020-10-17",27691,1152,0,0,0,0
"2020-10-18",27691,1152,0,0,0,0
"2020-10-19",28347,1159,656,7,0,0
"2020-10-20",28649,1164,302,5,0,0
"2020-10-21",29123,1169,474,5,0,0
"2020-10-22",29594,1173,471,4,0,0
"2020-10-23",30118,1177,524,4,0,0
"2020-10-24",30118,1177,0,0,0,0
"2020-10-25",30118,1177,0,0,0,0
"2020-10-26",31024,1184,906,7,0,0
"2020-10-27",31445,1188,421,4,0,0
"2020-10-28",31944,1192,499,4,0,0
"2020-10-29",32312,1195,368,3,0,0
"2020-10-30",32874,1201,562,6,0,0
"2020-10-31",32874,1201,0,0,0,0
"2020-11-01",32874,1201,0,0,0,0
"2020-11-02",34120,1210,1246,9,0,0
"2020-11-03",34543,1212,423,2,0,0
"2020-11-04",35122,1214,579,2,0,0
"2020-11-05",35750,1222,628,8,0,0
"2020-11-06",36380,1224,630,2,0,0
"2020-11-07",36380,1224,0,0,0,0
"2020-11-08",36380,1224,0,0,0,0
