"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
2020-04-13,1758,41,133,6,201,11
2020-04-14,1926,43,168,2,204,3
2020-04-15,2014,46,88,3,208,4
2020-04-16,2070,55,56,9,209,1
2020-04-17,2317,61,247,6,209,0
2020-04-18,2538,67,221,6,224,15
2020-04-19,2538,67,0,0,249,25
2020-04-20,2745,72,207,5,256,7
2020-04-21,2931,82,186,10,263,7
2020-04-22,3200,89,269,7,269,6
2020-04-23,3308,92,108,3,290,21
2020-04-24,3442,100,134,8,277,-13
2020-04-25,3576,112,134,12,300,23
2020-04-26,4034,120,458,8,317,17
2020-04-27,4162,125,128,5,325,8
2020-04-28,4575,137,413,12,NA,NA
2020-04-29,4655,144,80,7,NA,NA
2020-04-30,4734,152,79,8,NA,NA
2020-05-01,4918,159,184,7,NA,NA
2020-05-02,5038,168,120,9,NA,NA
2020-05-03,5208,177,170,9,NA,NA
2020-05-04,5288,182,80,5,NA,NA
2020-05-05,5371,187,83,5,NA,NA
2020-05-06,5778,193,407,6,NA,NA
2020-05-07,5939,202,161,9,NA,NA
2020-05-08,6111,213,172,11,NA,NA
2020-05-09,6277,221,166,8,NA,NA
2020-05-10,6277,221,0,0,NA,NA
2020-05-11,6565,225,288,4,NA,NA
2020-05-12,6741,237,176,12,NA,NA
2020-05-13,6952,247,211,10,NA,NA
2020-05-14,7223,260,271,13,NA,NA
2020-05-15,7373,271,150,11,NA,NA
2020-05-16,7547,286,174,15,NA,NA
2020-05-17,7670,290,123,4,NA,NA
2020-05-18,7869,297,199,7,NA,NA
2020-05-19,8037,304,168,7,NA,NA
2020-05-20,8194,310,157,6,NA,NA
2020-05-21,8386,317,192,7,NA,NA
2020-05-22,8529,322,143,5,NA,NA
2020-05-23,8529,322,0,0,NA,NA
2020-05-24,8809,326,280,4,NA,NA
2020-05-25,8965,332,156,6,NA,NA
2020-05-26,9066,335,101,3,NA,NA
2020-05-27,9096,344,30,9,NA,NA
2020-05-28,9171,345,75,1,NA,NA
2020-05-29,9236,356,65,11,NA,NA
2020-05-30,9422,361,186,5,NA,NA
2020-05-31,9498,366,76,5,NA,NA
2020-06-01,9605,368,107,2,NA,NA
2020-06-02,9685,373,80,5,NA,NA
2020-06-03,9712,375,27,2,NA,NA
2020-06-04,9746,386,34,11,NA,NA
2020-06-05,9773,388,27,2,NA,NA
2020-06-06,9845,390,72,2,NA,NA
2020-06-07,9942,398,97,8,NA,NA
2020-06-08,9972,398,30,0,NA,NA
2020-06-09,10020,410,48,12,NA,NA
2020-06-10,10056,413,36,3,NA,NA
2020-06-11,10106,414,50,1,NA,NA
2020-06-12,10173,414,67,0,NA,NA
2020-06-13,10229,419,56,5,NA,NA
2020-06-14,10264,422,35,3,NA,NA
2020-06-15,10340,423,76,1,NA,NA
2020-06-16,10403,424,63,1,NA,NA
2020-06-17,10444,426,41,2,NA,NA
2020-06-18,10499,431,55,5,NA,NA
2020-06-19,10611,433,112,2,NA,NA
2020-06-20,10681,434,70,1,NA,NA
2020-06-21,10775,435,94,1,NA,NA
2020-06-22,10820,435,45,0,NA,NA
2020-06-23,10847,504,27,69,NA,NA
2020-06-24,10889,505,42,1,NA,NA
2020-06-25,10980,507,91,2,NA,NA
2020-06-26,11017,507,37,0,NA,NA
2020-06-27,11091,507,74,0,NA,NA
2020-06-28,11226,507,135,0,NA,NA
2020-06-29,11376,507,150,0,NA,NA
2020-06-30,11474,509,98,2,NA,NA
2020-07-01,11510,509,36,0,NA,NA
2020-07-02,11731,510,221,1,NA,NA
2020-07-03,11923,512,192,2,NA,NA
2020-07-04,11996,512,73,0,NA,NA
2020-07-05,12128,512,132,0,NA,NA
2020-07-06,12293,512,165,0,NA,NA
2020-07-07,12414,514,121,2,NA,NA
2020-07-08,12462,515,48,1,NA,NA
2020-07-09,12531,517,69,2,NA,NA
2020-07-10,12652,517,121,0,NA,NA
2020-07-11,12743,517,91,0,NA,NA
2020-07-12,12804,517,61,0,NA,NA
2020-07-13,12879,517,75,0,NA,NA
2020-07-14,12969,518,90,1,NA,NA
2020-07-15,13050,521,81,3,NA,NA
2020-07-16,13114,521,64,0,NA,NA
2020-07-17,13337,521,223,0,NA,NA
2020-07-18,13429,523,92,2,NA,NA
2020-07-19,13519,523,90,0,NA,NA
2020-07-20,13624,523,105,0,NA,NA
2020-07-21,13746,525,122,2,NA,NA
2020-07-22,13792,527,46,2,NA,NA
2020-07-23,13924,529,132,2,NA,NA
2020-07-24,14202,578,278,49,NA,NA
2020-07-25,14175,579,-27,1,NA,NA
2020-07-26,14290,579,115,0,NA,NA
2020-07-27,14406,579,116,0,NA,NA
2020-07-28,14476,580,70,1,NA,NA
2020-07-29,14602,581,126,1,NA,NA
2020-07-30,14689,581,87,0,NA,NA
2020-07-31,14788,585,99,4,NA,NA
2020-08-01,14877,585,89,0,NA,NA
2020-08-02,14949,585,72,0,NA,NA
2020-08-03,15055,585,106,0,NA,NA
2020-08-04,15137,587,82,2,NA,NA
2020-08-05,15296,587,159,0,NA,NA
2020-08-06,15365,587,69,0,NA,NA
2020-08-07,15445,588,80,1,NA,NA
2020-08-08,15502,590,57,2,NA,NA
2020-08-09,15575,591,73,1,NA,NA
2020-08-10,15634,591,59,0,NA,NA
2020-08-11,15699,591,65,0,NA,NA
2020-08-12,15765,592,66,1,NA,NA
2020-08-13,15967,593,202,1,NA,NA
2020-08-14,16340,593,373,0,NA,NA
2020-08-15,16396,593,56,0,NA,NA
2020-08-16,16451,593,55,0,NA,NA
2020-08-17,16536,593,85,0,NA,NA
2020-08-18,16593,593,57,0,NA,NA
2020-08-19,16643,595,50,2,NA,NA
2020-08-20,16718,595,75,0,NA,NA
2020-08-21,16770,600,52,5,NA,NA
2020-08-22,16828,600,58,0,NA,NA
2020-08-23,16895,600,67,0,NA,NA
2020-08-24,16942,604,47,4,NA,NA
2020-08-25,16962,603,20,-1,NA,NA
2020-08-26,16986,604,24,1,NA,NA
2020-08-27,16976,604,-10,0,NA,NA
2020-08-28,17083,604,107,0,NA,NA
2020-08-29,17349,604,266,0,NA,NA
2020-08-30,17343,604,-6,0,NA,NA
2020-08-31,17429,605,86,1,NA,NA
2020-09-01,17535,605,106,0,NA,NA
2020-09-02,17549,606,14,1,NA,NA
2020-09-03,17653,606,104,0,NA,NA
2020-09-04,17752,606,99,0,NA,NA
2020-09-05,17892,608,140,2,NA,NA
2020-09-06,18043,609,151,1,NA,NA
2020-09-07,18249,609,206,0,NA,NA
2020-09-08,18308,609,59,0,NA,NA
2020-09-09,18308,609,0,0,NA,NA
2020-09-10,18466,613,158,4,NA,NA
2020-09-11,18559,613,93,0,NA,NA
2020-09-12,18726,613,167,0,NA,NA
2020-09-13,18849,615,123,2,NA,NA
2020-09-14,18937,617,88,2,NA,NA
