"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-05,2,0,0,0,0,0,0
2020-03-06,2,0,0,0,0,0,0
2020-03-07,8,0,6,0,0,0,0
2020-03-08,8,0,0,0,0,0,0
2020-03-09,9,0,1,0,0,0,0
2020-03-10,12,0,3,0,0,0,0
2020-03-11,28,0,16,0,0,0,0
2020-03-12,45,0,17,0,0,0,0
2020-03-13,72,0,27,0,0,0,0
2020-03-14,101,1,29,1,0,0,0
2020-03-15,131,1,30,0,0,0,0
2020-03-16,131,1,0,0,0,0,0
2020-03-17,160,1,29,0,0,0,0
2020-03-18,183,2,23,1,0,0,0
2020-03-19,216,2,33,0,0,0,0
2020-03-20,277,3,61,1,0,0,0
2020-03-21,363,4,86,1,44,44,0
2020-03-22,475,5,112,1,49,5,56
2020-03-23,591,6,116,1,58,9,74
2020-03-24,720,7,129,1,72,14,116
2020-03-25,912,11,192,4,84,12,152
2020-03-26,1086,19,174,8,148,64,230
2020-03-27,1430,24,344,5,184,36,278
2020-03-28,1734,31,304,7,239,55,307
2020-03-29,2061,44,327,13,274,35,332
2020-03-30,2627,51,566,7,414,140,358
2020-03-31,2627,51,0,0,414,0,503
2020-04-01,2966,69,339,18,509,95,574
2020-04-02,3342,80,376,11,620,111,698
2020-04-03,3728,97,386,17,710,90,739
2020-04-04,4173,111,445,14,823,113,777
2020-04-05,4565,126,392,15,875,52,783
2020-04-06,4950,140,385,14,924,49,786
2020-04-07,5172,150,222,10,994,70,786
2020-04-08,5429,179,257,29,1079,85,833
2020-04-09,5655,193,226,14,1162,83,848
2020-04-10,6510,250,855,57,1312,150,842
2020-04-11,6510,250,0,0,1312,0,841
2020-04-12,6893,274,383,24,1376,64,822
2020-04-13,7684,304,791,30,1472,96,842
2020-04-14,7691,308,7,4,1493,21,888
2020-04-15,7941,329,250,21,1556,63,878
2020-04-16,8280,357,339,28,1636,80,859
2020-04-17,8675,374,395,17,1693,57,858
2020-04-18,9047,391,372,17,1755,62,843
2020-04-19,9433,411,386,20,1797,42,874
2020-04-20,9730,422,297,11,1813,16,874
2020-04-21,10106,449,376,27,1880,67,861
2020-04-22,10447,486,341,37,2003,123,851
2020-04-23,10878,508,431,22,2123,120,859
2020-04-24,11262,552,384,44,2237,114,1084
2020-04-25,12255,674,993,122,2366,129,1084
2020-04-26,12968,672,713,-2,2410,44,1046
2020-04-27,13441,680,473,8,2438,28,1007
2020-04-28,13879,706,438,26,2485,47,994
2020-04-29,14316,760,437,54,2610,125,964
2020-04-30,14758,766,442,6,2621,11,966
2020-05-01,15284,777,526,11,2697,76,959
2020-05-02,15768,820,484,43,2747,50,931
2020-05-03,16225,832,457,12,2793,46,883
2020-05-04,16635,842,410,10,2799,6,883
2020-05-05,16907,851,272,9,2838,39,834
2020-05-06,17364,903,457,52,2919,81,792
2020-05-07,17830,921,466,18,2986,67,798
2020-05-08,18371,961,541,40,3557,571,821
2020-05-09,18827,960,456,-1,3600,43,790
2020-05-10,19375,967,548,7,3623,23,790
2020-05-11,19703,981,328,14,3689,66,573
2020-05-12,19879,987,176,6,3663,-26,738
2020-05-13,20157,1009,278,22,3695,32,688
2020-05-14,20475,1062,318,53,3735,40,685
2020-05-15,20838,1091,363,29,3789,54,685
2020-05-16,21232,878,394,-213,3842,53,671
2020-05-17,21633,878,401,0,3866,24,650
2020-05-18,21938,878,305,0,3872,6,650
2020-05-19,22202,921,264,43,3899,27,626
2020-05-20,22482,968,280,47,3955,56,626
2020-05-21,22797,1001,315,33,3990,35,613
2020-05-22,23191,1062,394,61,4037,47,620
2020-05-23,23487,1088,296,26,4082,45,571
2020-05-24,23964,1088,477,0,4105,23,538
2020-05-25,24174,1088,210,0,4119,14,560
2020-05-26,24269,1088,95,0,4128,9,507
2020-05-27,24565,1114,296,26,4160,32,484
2020-05-28,24767,1135,202,21,4196,36,464
2020-05-29,25121,1168,354,33,4254,58,464
2020-05-30,25613,1181,492,13,4307,53,421
2020-05-31,26098,1181,485,0,4333,26,414
2020-06-01,26378,1181,280,0,4347,14,414
2020-06-02,26577,1185,199,4,4372,25,394
2020-06-03,26788,1228,211,43,4419,47,388
2020-06-04,27060,1254,272,26,4443,24,356
2020-06-05,27360,1255,300,1,4460,17,319
2020-06-06,27615,1274,255,19,4472,12,299
2020-06-07,27848,1274,233,0,4480,8,299
2020-06-08,28001,1274,153,0,4485,5,322
2020-06-09,28183,1292,182,18,4859,374,304
2020-06-10,28347,1312,164,20,5025,166,305
2020-06-11,28499,1328,152,16,5035,10,277
2020-06-12,28647,1339,148,11,5057,22,279
2020-06-13,28822,1348,175,9,5234,177,274
2020-06-14,29017,1348,195,0,5244,10,262
2020-06-15,29130,1348,113,0,5244,0,276
2020-06-16,29299,1373,169,25,5269,25,276
2020-06-17,29442,1373,143,0,5272,3,290
2020-06-18,29673,1402,231,29,5294,22,270
2020-06-19,29901,1417,228,15,5308,14,270
2020-06-20,30187,1429,286,12,5318,10,250
2020-06-21,30349,1429,162,0,5323,5,255
2020-06-22,30539,1429,190,0,5327,4,256
2020-06-23,30705,1438,166,9,5343,16,249
2020-06-24,30893,1455,188,17,5366,23,238
2020-06-25,31155,1457,262,2,5375,9,247
2020-06-26,31479,1475,324,18,5386,11,247
2020-06-27,31796,1482,317,7,5392,6,226
2020-06-28,32022,1482,226,0,5399,7,235
2020-06-29,32307,1482,285,0,5401,2,234
2020-06-30,32511,1508,204,26,5442,41,271
2020-07-01,32715,1520,204,12,5489,47,237
2020-07-02,33029,1520,314,0,5513,24,262
2020-07-03,33352,1521,323,1,5527,14,270
2020-07-04,33619,1521,267,0,5537,10,270
2020-07-05,33866,1521,247,0,5550,13,283
2020-07-06,34065,1521,199,0,5565,15,286
2020-07-07,34257,1542,192,21,5591,26,327
2020-07-08,34664,1542,407,0,5741,150,335
2020-07-09,35116,1544,452,2,5820,79,335
2020-07-10,35525,1581,409,37,5831,11,318
2020-07-11,36191,1586,666,5,5864,33,328
2020-07-12,36591,1586,400,0,5885,21,324
2020-07-13,36913,1586,322,0,5895,10,324
2020-07-14,37242,1589,329,3,5941,46,378
2020-07-15,37686,1594,444,5,5963,22,368
2020-07-16,38155,1601,469,7,5950,-13,389
2020-07-17,38726,1615,571,14,5966,16,412
2020-07-18,39344,1615,618,0,5994,28,394
2020-07-19,39788,1615,444,0,6019,25,401
2020-07-20,40142,1615,354,0,6032,13,397
2020-07-21,40566,1615,424,0,6057,25,386
2020-07-22,41059,1643,493,28,6110,53,373
2020-07-23,41698,1643,639,0,6133,23,351
2020-07-24,42314,1645,616,2,6149,16,356
2020-07-25,42980,1661,666,16,6227,78,357
2020-07-26,43789,1661,809,0,6261,34,338
2020-07-27,44336,1661,547,0,6268,7,365
2020-07-28,44565,1668,229,7,6271,3,359
2020-07-29,45314,1679,749,11,6319,48,353
2020-07-30,45796,1688,482,9,6398,79,341
2020-07-31,46204,1691,408,3,6413,15,350
2020-08-01,46809,1691,605,0,6441,28,350
2020-08-02,47267,1691,458,0,6465,24,335
2020-08-03,47716,1691,449,0,6474,9,308
2020-08-04,47968,1710,252,19,6487,13,340
2020-08-05,48394,1710,426,0,6516,29,335
2020-08-06,48988,1717,594,7,6536,20,320
2020-08-07,49436,1729,448,12,6572,36,317
2020-08-08,49893,1736,457,7,6582,10,317
2020-08-09,50324,1736,431,0,6602,20,346
2020-08-10,50660,1736,336,0,6616,14,319
2020-08-11,51039,1746,379,10,6627,11,309
2020-08-12,51441,1751,402,5,6679,52,315
2020-08-13,51756,1756,315,5,6685,6,288
2020-08-14,52219,1763,463,7,6700,15,265
2020-08-15,52538,1768,319,5,6718,18,236
2020-08-16,52838,1768,300,0,6727,9,236
2020-08-17,53176,1768,338,0,6735,8,240
2020-08-18,53370,1778,194,10,6739,4,245
2020-08-19,53631,1788,261,10,6781,42,262
2020-08-20,53901,1800,270,12,6784,3,238
2020-08-21,54230,1815,329,15,6797,13,238
2020-08-22,54586,1815,356,0,6808,11,236
2020-08-23,54883,1815,297,0,6831,23,258
2020-08-24,55143,1815,260,0,6841,10,225
2020-08-25,55341,1824,198,9,6845,4,243
2020-08-26,55800,1826,459,2,6894,49,243
2020-08-27,55993,1835,193,9,6902,8,253
2020-08-28,56343,1835,350,0,6928,26,213
2020-08-29,56773,1843,430,8,6945,17,225
2020-08-30,57041,1843,268,0,6993,48,239
2020-08-31,57223,1843,182,0,7010,17,240
2020-09-01,57424,1849,201,6,7028,18,241
2020-09-02,57775,1853,351,4,7053,25,236
