"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
"2020-04-13",10635,513,26,7,527,-115
"2020-04-14",10799,530,164,17,387,-140
"2020-04-15",10942,552,143,22,645,258
"2020-04-16",11057,579,115,27,595,-50
"2020-04-17",11517,603,460,24,622,27
"2020-04-18",11776,613,259,10,518,-104
"2020-04-19",12255,636,479,23,586,68
"2020-04-20",12114,643,-141,7,403,-183
"2020-04-21",12392,664,278,21,503,100
"2020-04-22",12596,686,204,22,543,40
"2020-04-23",12753,711,157,25,544,1
"2020-04-24",12977,722,224,11,455,-89
"2020-04-25",13319,737,342,15,455,0
"2020-04-26",13521,749,202,12,508,53
"2020-04-27",13686,764,165,15,536,28
"2020-04-28",13842,786,156,22,0,0
"2020-04-29",14070,801,228,15,0,0
"2020-04-30",14327,814,257,13,0,0
"2020-05-01",14637,824,310,10,0,0
"2020-05-02",15003,830,366,6,0,0
"2020-05-03",15185,834,182,4,0,0
"2020-05-04",15462,841,277,7,0,0
"2020-05-05",15594,862,132,21,0,0
"2020-05-06",15905,870,311,8,0,0
"2020-05-07",16231,891,326,21,0,0
"2020-05-08",16388,905,157,14,0,0
"2020-05-09",16674,921,286,16,3450,0
"2020-05-10",16891,931,217,10,0,0
"2020-05-11",17122,945,231,14,0,0
"2020-05-12",17330,962,208,17,0,0
"2020-05-13",17512,974,182,12,0,0
"2020-05-14",17773,983,261,9,0,0
"2020-05-15",17951,991,178,8,0,0
"2020-05-16",18288,999,337,8,0,0
"2020-05-17",18433,1001,145,2,0,0
"2020-05-18",18611,1002,178,1,0,0
"2020-05-19",18811,1031,200,29,0,0
"2020-05-20",18971,1037,160,6,0,0
"2020-05-21",19117,1044,146,7,3125,0
"2020-05-22",19265,1050,148,6,3156,31
"2020-05-23",19265,1050,0,0,3230,74
"2020-05-24",19828,1061,563,11,3256,26
"2020-05-25",20065,1070,237,9,3287,31
"2020-05-26",20181,1078,116,8,3290,3
"2020-05-27",20406,1095,225,17,3338,48
"2020-05-28",20764,1106,358,11,3394,56
