"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
"2020-04-13",23931,714,1136,74,3015,-2219
"2020-04-14",25356,767,1425,53,5163,2148
"2020-04-15",26686,860,1330,93,5163,0
"2020-04-16",27677,956,991,96,5031,-132
"2020-04-17",29157,1037,1480,81,4892,-139
"2020-04-18",30491,1140,1334,103,4892,0
"2020-04-19",31431,1177,940,37,4731,-161
"2020-04-20",33686,1225,2255,48,4674,-57
"2020-04-21",35465,1282,1779,57,4886,212
"2020-04-22",37344,1421,1879,139,4984,98
"2020-04-23",39561,1533,2217,112,4929,-55
"2020-04-24",41355,1621,1794,88,4880,-49
"2020-04-25",42368,1689,1013,68,4847,-33
"2020-04-26",43558,1725,1190,36,4928,81
"2020-04-27",44966,1779,1408,54,4878,-50
"2020-04-28",46164,1864,1198,85,0,0
"2020-04-29",48747,1946,2583,82,0,0
"2020-04-30",50130,2031,1383,85,0,0
"2020-05-01",52026,2126,1896,95,0,0
"2020-05-02",53347,2180,1321,54,0,0
"2020-05-03",54903,2216,1556,36,0,0
"2020-05-04",55884,2278,981,62,0,0
"2020-05-05",58456,2381,2572,103,0,0
"2020-05-06",60616,2464,2160,83,0,0
"2020-05-07",62148,2535,1532,71,0,0
"2020-05-08",63779,2613,1631,78,0,0
"2020-05-09",66558,2687,2779,74,0,0
"2020-05-10",67600,2716,1042,29,0,0
"2020-05-11",69329,2779,1729,63,0,0
"2020-05-12",70978,2879,1649,100,0,0
"2020-05-13",72798,2957,1820,78,0,0
"2020-05-14",74871,3052,2073,95,0,0
"2020-05-15",76693,3136,1822,84,0,0
"2020-05-16",78725,3208,2032,72,0,0
"2020-05-17",80166,3240,1441,32,0,0
"2020-05-18",81457,3279,1291,39,0,0
"2020-05-19",83752,3403,2295,124,0,0
"2020-05-20",85997,3497,2245,94,0,0
"2020-05-21",88031,3583,2034,86,0,0
"2020-05-22",90252,3666,2221,83,0,0
"2020-05-23",92539,3738,2287,72,0,0
"2020-05-24",94020,3754,1481,16,0,0
"2020-05-25",96400,3769,2380,15,0,0
"2020-05-26",99387,3819,2987,50,0,0
"2020-05-27",101050,3895,1663,76,0,0
"2020-05-28",103813,3993,2763,98,0,0
"2020-05-29",106622,4077,2809,84,0,0
"2020-05-30",109895,4144,3273,67,0,0
"2020-05-31",111951,4172,2056,28,0,0
"2020-06-01",114733,4217,2782,45,0,0
"2020-06-02",117215,4305,2482,88,0,0
"2020-06-03",119348,4374,2133,69,0,0
"2020-06-04",122168,4444,2820,70,0,0
"2020-06-05",125738,4529,3570,85,0,0
"2020-06-06",128593,4607,2855,78,0,0
"2020-06-07",130615,4632,2022,25,0,0
"2020-06-08",133816,4657,3201,25,0,0
"2020-06-09",136641,4745,2825,88,0,0
"2020-06-10",139715,4854,3074,109,0,0
"2020-06-11",143377,4934,3662,80,0,0
"2020-06-12",146659,4978,3282,44,0,0
"2020-06-13",150018,5076,3359,98,0,0
"2020-06-14",152300,5099,2282,23,0,0
"2020-06-15",155726,5114,3426,15,0,0
"2020-06-16",158961,5200,3235,86,0,0
"2020-06-17",162798,5271,3837,71,0,0
"2020-06-18",167086,5355,4288,84,0,0
"2020-06-19",170862,5426,3776,71,0,0
"2020-06-20",175213,5494,4351,68,0,0
"2020-06-21",178546,5515,3333,21,0,0
"2020-06-22",184765,5566,6219,51,0,0
"2020-06-23",191477,5626,6712,60,0,0
"2020-06-24",195925,5725,4448,99,0,0
"2020-06-25",201112,5806,5187,81,0,0
"2020-06-26",206844,5868,5732,62,0,0
"2020-06-27",210584,5899,3740,31,0,0
"2020-06-28",215296,5932,4712,33,0,0
"2020-06-29",223646,5983,8350,51,0,0
"2020-06-30",231232,6082,7586,99,0,0
"2020-07-01",238681,6169,7449,87,0,0
"2020-07-02",246550,6265,7869,96,0,0
"2020-07-03",250514,6315,3964,50,0,0
"2020-07-04",252895,6334,2381,19,0,0
"2020-07-05",264681,6373,11786,39,0,0
"2020-07-06",271035,6441,6354,68,0,0
"2020-07-07",284012,6573,12977,132,0,0
"2020-07-08",292560,6718,8548,145,0,0
"2020-07-09",302484,6859,9924,141,0,0
"2020-07-10",310885,6955,8401,96,0,0
"2020-07-11",318761,7027,7876,72,0,0
"2020-07-12",324543,7051,5782,24,0,0
"2020-07-13",333357,7089,8814,38,0,0
"2020-07-14",346211,7250,12854,161,0,0
"2020-07-15",354885,7375,8674,125,0,0
"2020-07-16",364706,7489,9821,114,0,0
"2020-07-17",373259,7603,8553,114,0,0
"2020-07-18",380745,7702,7486,99,0,0
"2020-07-19",386906,7715,6161,13,0,0
"2020-07-20",397870,7770,10964,55,0,0
"2020-07-21",409305,7888,11435,118,0,0
"2020-07-22",421286,8047,11981,159,0,0
"2020-07-23",430773,8201,9487,154,0,0
"2020-07-24",440185,8337,9412,136,0,0
"2020-07-25",446452,8408,6267,71,0,0
"2020-07-26",452288,8448,5836,40,0,0
"2020-07-27",458121,8494,5833,46,0,0
