"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease"
"2020-04-13",13315,465,863,32,2589,84
"2020-04-14",14578,525,1263,60,2769,180
"2020-04-15",14987,552,409,27,2922,153
"2020-04-16",15669,587,682,35,3108,186
"2020-04-17",17194,650,1525,63,3324,216
"2020-04-18",17669,673,475,23,3420,96
"2020-04-19",18301,687,632,14,3464,44
"2020-04-20",19407,775,1106,88,3550,86
"2020-04-21",19881,798,474,23,3779,229
"2020-04-22",21214,848,1333,50,3959,180
"2020-04-23",21883,881,669,33,4069,110
"2020-04-24",22491,899,608,18,4322,253
"2020-04-25",23222,907,731,8,4326,4
"2020-04-26",23486,916,264,9,4359,33
"2020-04-27",24302,995,816,79,4681,322
"2020-04-28",24922,1036,620,41,4814,133
"2020-04-29",25775,1101,853,65,5056,242
"2020-04-30",26264,1132,489,31,5156,100
"2020-05-01",27489,1169,1225,37,5269,113
"2020-05-02",28331,1177,842,8,5387,118
"2020-05-03",28665,1184,334,7,5393,6
"2020-05-04",29451,1246,786,62,5526,133
"2020-05-05",29998,1299,547,53,5634,108
"2020-05-06",30743,1327,745,28,5765,131
"2020-05-07",31618,1355,875,28,5835,70
"2020-05-08",32181,1400,563,45,5935,100
"2020-05-09",32588,1403,407,3,5987,52
"2020-05-10",33580,1406,992,3,5997,10
"2020-05-11",34002,1444,422,38,6015,18
"2020-05-12",34924,1498,922,54,6130,115
"2020-05-13",35427,1517,503,19,6259,129
"2020-05-14",35977,1545,550,28,6345,86
"2020-05-15",36772,1588,795,43,6438,93
"2020-05-16",37212,1598,440,10,6735,297
"2020-05-17",37579,1610,367,12,6790,55
"2020-05-18",38283,1649,704,39,6916,126
"2020-05-19",38855,1675,572,26,7027,111
"2020-05-20",39801,1697,946,22,7107,80
"2020-05-21",40663,1775,862,78,7235,128
"2020-05-22",41482,1808,819,33,7313,78
"2020-05-23",42242,1822,760,14,7411,98
"2020-05-24",42902,1827,660,5,7439,28
"2020-05-25",43400,1848,498,21,7475,36
"2020-05-26",43983,1896,583,48,7547,72
"2020-05-27",44638,1933,655,37,7666,119
"2020-05-28",45266,1973,628,40,7767,101
"2020-05-29",45881,1987,615,14,7852,85
"2020-05-30",46331,2004,450,17,7921,69
"2020-05-31",47063,2053,732,49,7946,25
"2020-06-01",47902,2094,839,41,8127,181
"2020-06-02",48207,2102,305,8,8334,207
"2020-06-03",48894,2123,687,21,8419,85
"2020-06-04",49859,2149,965,26,8557,138
"2020-06-05",50621,2174,762,25,8646,89
"2020-06-06",51359,2178,738,4,8662,16
"2020-06-07",51898,2180,539,2,8685,23
"2020-06-08",52497,2208,599,28,8746,61
"2020-06-09",53249,2285,752,77,8872,126
"2020-06-10",53980,2329,731,44,8974,102
"2020-06-11",54973,2375,993,46,9073,99
"2020-06-12",55783,2418,810,43,9181,108
"2020-06-13",56804,2447,1021,29,9224,43
"2020-06-14",57681,2451,877,4,9248,24
"2020-06-15",58414,2494,733,43,9322,74
"2020-06-16",59078,2529,664,35,9454,132
"2020-06-17",60030,2575,952,46,9543,89
"2020-06-18",60912,2605,882,30,9663,120
"2020-06-19",62009,2636,1097,31,9772,109
"2020-06-20",63809,2642,1800,6,9837,65
"2020-06-21",64701,2643,892,1,9837,0
"2020-06-22",65928,2648,1227,5,9953,116
"2020-06-23",67810,2695,1882,47,10123,170
"2020-06-24",69381,2698,1571,3,10313,190
"2020-06-25",71095,2745,1714,47,10457,144
"2020-06-26",72995,2770,1900,25,10605,148
"2020-06-27",74985,2776,1990,6,10689,84
"2020-06-28",77210,2778,2225,2,10711,22
"2020-06-29",79417,2784,2207,6,10824,113
"2020-06-30",81291,2805,1874,21,11051,227
"2020-07-01",84242,2827,2951,22,11275,224
"2020-07-02",87709,2849,3467,22,11500,225
"2020-07-03",90493,2857,2784,8,11653,153
"2020-07-04",93319,2857,2826,0,11743,90
"2020-07-05",95516,2860,2197,3,11775,32
"2020-07-06",97064,2878,1548,18,11919,144
"2020-07-07",100470,2899,3406,21,12226,307
"2020-07-08",103890,2922,3420,23,12500,274
"2020-07-09",106727,2930,2837,8,12606,106
"2020-07-10",111217,2965,4490,35,12937,331
"2020-07-11",114401,2996,3184,31,13205,268
