12,31,50,68,87,105,124,142,159,176,193,209,225,240,254,268,281,293,304,314,324,333,342,351,360,369,378,387,396,404,411,418,423,429,433,438,442,446,450,454,458,461,464,467,470,473,475,477,479,481,482
13,33,53,72,92,111,130,148,166,183,199,214,229,244,258,272,285,298,309,320,330,340,350,359,368,378,387,395,403,411,418,425,431,437,442,447,452,457,461,465,469,472,474,477,479,481,483,485,487,489,491
14,35,55,75,95,115,134,153,171,188,204,220,235,249,264,277,290,302,314,326,336,347,357,366,376,386,395,404,413,421,428,434,440,446,451,455,460,464,468,472,476,479,483,486,489,492,495,497,500,502,504
17,37,57,78,98,118,138,157,175,193,210,226,241,256,270,283,296,308,320,332,343,354,364,374,384,394,403,412,421,428,436,443,449,455,460,465,470,474,478,482,486,490,493,496,499,502,504,507,509,511,513
18,39,59,80,100,121,141,160,179,197,214,230,245,260,274,288,300,313,324,336,347,359,370,381,392,402,412,421,429,436,443,450,456,462,467,473,478,483,487,491,495,499,502,506,509,512,515,518,521,523,526
19,40,61,82,103,123,143,163,182,199,217,233,248,263,277,291,304,316,329,341,353,365,376,388,399,409,418,427,435,442,450,457,463,469,475,481,486,491,496,500,504,508,512,516,519,522,525,527,530,532,535
20,41,62,83,104,125,145,165,184,202,219,235,251,266,280,293,306,319,332,344,356,368,380,392,403,413,423,432,441,449,456,463,470,476,482,487,492,497,502,506,511,515,518,522,525,528,531,534,537,540,542
20,42,63,84,106,126,147,166,185,203,221,237,253,268,282,295,309,321,334,347,359,372,384,396,407,418,428,437,446,454,461,469,475,481,487,493,498,503,508,512,516,520,524,528,531,535,538,541,544,547,550
21,42,64,86,107,128,148,168,187,205,222,239,254,269,284,297,310,323,336,349,362,375,387,399,411,422,432,441,450,458,466,474,481,488,495,501,507,513,518,524,528,533,538,542,546,550,554,558,561,565,568
21,43,65,87,108,129,150,170,189,207,224,241,257,272,286,299,313,326,339,352,366,379,391,404,415,426,436,446,455,464,473,481,489,497,505,512,519,526,532,539,545,551,557,562,567,572,577,582,587,592,597
22,44,66,88,110,131,152,172,191,209,227,243,259,274,288,302,315,329,342,355,369,383,396,408,420,431,442,452,462,472,481,491,500,510,520,530,539,548,556,563,570,577,583,589,596,602,609,615,621,627,632
23,45,67,89,111,132,153,173,193,211,229,245,261,276,291,305,318,331,345,358,372,387,400,414,427,439,451,463,475,486,498,510,522,535,549,563,578,592,606,619,631,643,655,666,677,689,701,713,726,739,752
23,46,68,90,112,134,155,175,195,213,231,248,264,279,294,308,321,335,348,362,376,391,405,419,433,447,460,474,489,503,518,534,550,567,586,605,624,644,662,678,693,707,719,733,746,760,773,787,800,812,820
24,46,69,91,114,135,156,177,197,215,233,250,266,281,296,310,324,337,351,366,381,396,411,427,443,459,475,492,511,530,550,571,592,612,632,651,670,686,703,719,736,753,770,786,803,819,835,851,866,881,894
24,47,70,93,115,137,158,179,198,217,235,252,268,283,298,312,326,340,355,370,385,402,419,437,457,477,498,520,542,564,586,606,626,644,662,680,697,714,732,750,769,787,806,825,843,861,880,898,916,935,954
25,48,71,94,116,138,160,181,200,219,237,254,270,286,301,315,329,343,358,374,391,410,430,452,475,497,522,546,571,596,620,642,661,679,696,713,731,749,767,785,803,821,841,861,880,900,919,936,952,967,981
26,49,72,95,118,140,162,183,202,221,239,257,273,288,303,317,331,346,362,379,399,420,444,468,493,518,544,570,597,622,647,671,692,712,731,748,766,784,801,819,838,857,876,897,918,940,961,982,1001,1019,1032
26,50,74,97,120,142,164,185,205,224,242,259,276,291,306,320,335,350,367,386,408,433,459,486,513,539,566,593,620,646,671,695,716,737,757,776,796,816,835,854,873,893,913,934,955,975,996,1016,1035,1055,1074
27,51,75,99,122,144,166,187,207,227,245,262,279,294,309,324,338,354,373,395,421,449,478,507,536,565,592,620,646,671,696,720,743,767,790,812,833,854,874,894,915,936,956,976,995,1013,1031,1049,1066,1084,1101
28,53,77,101,124,147,169,190,210,229,248,265,282,297,313,327,343,360,381,406,435,467,499,531,562,592,620,648,674,699,724,750,774,799,823,847,870,892,913,934,955,974,993,1012,1030,1049,1067,1086,1103,1121,1136
29,55,79,104,128,151,173,194,215,234,252,270,286,302,317,331,348,367,391,419,453,489,525,561,595,628,659,689,719,746,772,797,823,848,874,899,923,946,969,992,1016,1040,1064,1086,1107,1126,1144,1161,1177,1192,1207
31,56,81,106,130,153,176,197,217,237,255,273,290,306,321,336,353,374,400,432,471,512,553,592,630,664,696,727,755,782,807,833,859,885,910,934,958,982,1006,1032,1058,1084,1108,1130,1152,1172,1191,1210,1228,1246,1261
33,59,84,109,133,156,179,200,221,240,259,277,294,310,326,341,359,381,409,444,488,535,582,628,672,711,750,787,821,855,886,915,943,968,990,1012,1032,1050,1072,1092,1112,1131,1150,1168,1187,1209,1233,1260,1290,1321,1355
