83,70,59,49,41,35,31,28,27,27,27,28,28,29,29,27,26,24,21,19,18,17,17,17,16,16,15,15,15,14,14,13,12,11,10,9,9,8,7,6,5,4,3,1,0,0
83,71,61,51,43,37,34,31,30,30,30,30,31,31,31,31,30,29,29,28,27,26,26,24,23,22,21,19,18,17,16,14,13,12,12,11,10,9,9,8,7,7,6,6,5,5
84,73,62,53,45,39,35,33,32,32,32,32,33,33,34,34,34,34,33,33,31,30,29,27,25,24,22,21,20,19,17,16,15,14,13,12,11,11,10,9,9,8,7,7,6,6
85,74,64,54,46,41,37,35,34,34,35,35,35,36,37,37,37,37,37,36,35,33,32,30,28,27,25,24,23,22,20,19,18,17,16,15,14,14,13,12,11,11,10,9,9,8
86,75,65,55,48,42,39,37,36,36,36,36,37,38,38,39,39,39,39,38,37,36,34,33,31,30,28,27,26,25,24,23,22,21,20,19,18,17,17,16,15,14,13,13,12,11
86,75,65,56,49,43,40,38,37,37,37,38,38,39,40,40,41,41,41,40,39,38,37,36,35,34,33,32,32,31,31,30,30,29,28,28,27,27,26,25,24,23,21,20,18,18
87,76,66,57,49,44,41,39,38,38,39,39,39,40,41,42,42,43,43,43,42,42,41,41,41,40,40,40,39,39,39,38,38,38,37,37,36,36,35,35,34,33,33,32,31,31
87,76,67,58,50,45,42,40,39,39,40,40,41,41,42,43,44,44,44,44,44,44,44,43,43,43,42,42,42,42,41,41,41,41,40,40,40,39,39,38,38,37,36,36,35,35
87,77,67,58,51,46,43,41,41,40,41,41,42,42,43,44,45,45,45,46,46,46,45,45,45,45,45,45,45,45,45,45,44,44,44,44,43,43,42,42,41,41,40,39,39,38
88,77,68,59,52,47,44,42,41,41,42,42,43,43,44,45,46,46,47,47,47,47,47,47,47,47,47,47,47,48,48,48,49,49,50,50,50,51,51,51,51,51,50,50,50,50
88,78,68,60,53,48,45,43,42,42,42,43,43,44,45,46,47,47,48,48,48,48,49,49,49,49,50,50,50,51,51,52,52,53,53,53,54,54,55,55,55,56,56,56,57,57
89,78,69,60,53,48,45,43,43,43,43,44,44,45,46,47,48,49,50,50,51,52,53,53,54,54,55,55,57,59,61,64,67,70,72,74,76,79,81,84,86,88,89,90,90,90
89,79,70,61,54,49,46,44,44,44,44,45,45,46,47,49,50,51,52,54,56,58,60,62,64,65,67,69,73,78,84,91,97,103,110,115,121,128,137,147,157,166,176,183,190,194
89,79,70,62,55,50,47,45,45,45,45,46,46,47,49,50,53,56,59,64,68,72,76,80,82,85,88,92,97,105,113,121,131,141,151,162,174,187,202,218,233,247,259,269,277,282
90,80,71,62,56,51,48,46,46,46,46,46,47,49,51,54,57,63,68,75,81,88,93,97,102,106,110,115,122,130,139,151,163,177,192,207,222,239,256,275,292,309,324,338,351,364
90,80,71,63,56,52,49,47,46,46,47,47,48,50,53,57,63,71,79,88,97,105,111,117,122,127,132,140,148,157,168,182,197,215,233,252,271,291,311,333,355,376,398,417,436,449
90,81,72,64,57,52,50,48,47,47,48,48,50,52,56,62,71,81,92,103,113,121,126,132,137,142,149,157,167,178,192,209,226,246,267,290,314,340,367,394,421,449,478,506,534,562
91,81,73,65,58,54,51,49,48,49,49,49,51,54,59,67,78,90,104,117,128,137,143,148,153,157,164,174,186,200,216,234,254,275,301,329,358,387,418,447,477,512,549,590,635,681
91,82,74,66,59,55,52,50,50,50,50,51,54,58,64,74,86,101,117,132,146,156,162,167,173,179,187,199,212,229,247,267,290,317,346,378,414,451,487,523,559,597,637,683,732,788
92,83,74,67,60,56,54,52,52,52,52,54,57,62,71,84,99,118,136,153,167,178,185,191,196,203,213,226,243,262,285,310,337,365,397,432,470,512,555,598,645,695,749,808,870,936
93,84,76,68,62,58,56,55,54,55,55,57,61,69,80,97,116,138,160,180,196,209,218,224,230,237,249,265,286,313,344,376,411,449,488,530,575,620,669,720,778,839,910,978,1050,1108
94,85,77,70,64,60,58,57,57,57,58,60,66,76,90,111,134,158,182,204,221,236,248,256,263,271,284,300,324,355,390,430,474,516,563,610,655,705,761,818,884,961,1041,1136,1234,1352
94,86,79,72,66,62,60,59,59,59,60,63,71,82,100,124,151,181,211,239,261,277,288,294,301,311,325,347,376,410,452,500,550,606,667,727,785,852,914,975,1039,1113,1187,1278,1375,1492
