9,9,10,11,11,12,13,14,15,16,17,18,17,15,12,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,12,12,13,14,14,15,16,17,19,19,18,16,13,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,13,13,14,15,16,16,17,19,20,20,20,18,14,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,14,15,16,17,17,18,19,20,22,22,22,20,18,14,10,7,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,15,16,17,18,19,19,21,22,23,24,24,24,23,21,18,16,14,11,9,7,6,4,4,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,16,16,17,18,19,19,20,21,23,24,25,26,27,26,25,24,23,21,20,19,18,16,15,14,13,12,11,10,8,7,6,4,3,3,2,2,1,1,1,1,1,1,1,1,0
16,16,17,18,19,20,20,21,22,24,25,26,27,28,28,27,26,25,24,23,22,21,20,19,18,17,17,16,15,14,13,11,11,10,9,9,8,8,7,7,6,6,6,6,5,4
16,17,18,19,19,20,21,22,23,24,26,27,28,28,28,28,27,27,26,25,25,24,23,23,22,22,21,20,19,18,17,16,15,14,13,13,12,11,11,10,10,10,10,9,9,7
17,18,18,19,20,21,22,23,24,25,26,28,29,29,29,29,28,27,27,27,27,27,27,27,26,26,26,25,25,24,23,22,22,22,22,21,21,20,20,20,21,22,23,23,23,21
18,18,19,20,21,21,22,23,24,26,27,29,30,30,30,30,29,28,28,27,27,27,28,28,28,28,28,28,28,28,29,29,29,29,29,29,30,30,30,30,30,31,31,31,31,31
18,19,20,20,21,22,23,24,25,26,28,29,31,31,31,31,30,29,29,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,30,30,30,30,30,31,31,31,31,31,32,32
19,19,20,21,22,23,23,24,26,27,28,30,31,32,32,32,31,31,30,30,30,30,30,30,31,31,31,31,31,30,30,30,30,30,30,30,30,31,31,31,32,32,33,33,33,32
19,20,21,22,22,23,24,25,26,28,29,31,32,33,33,33,33,32,32,32,33,33,33,33,33,34,34,34,34,34,34,35,35,35,36,36,36,37,37,37,37,38,38,38,39,39
20,21,21,22,23,24,25,26,27,28,30,32,33,33,34,34,33,33,33,33,33,34,34,34,34,35,35,35,35,36,36,36,36,36,37,37,37,38,38,38,38,39,39,39,40,40
21,21,22,23,24,24,25,26,28,29,31,32,34,34,34,34,34,34,34,34,34,34,35,35,35,36,36,36,37,37,37,37,37,37,37,38,38,38,39,39,39,40,40,41,41,40
21,22,23,23,24,25,26,27,28,30,32,33,35,35,36,36,36,36,36,36,37,38,39,40,40,41,41,42,42,42,42,42,42,43,44,45,46,48,50,52,54,56,57,56,56,49
22,22,23,24,25,26,27,28,29,31,32,34,35,36,37,37,38,39,39,41,42,44,46,47,49,50,51,53,53,54,55,56,57,59,62,65,68,72,75,77,80,83,86,89,92,92
22,23,24,25,26,26,27,29,30,32,33,35,37,38,40,40,41,42,44,45,48,50,53,55,58,60,62,65,67,69,71,74,77,80,83,87,92,96,101,105,110,114,119,123,128,129
23,24,25,26,27,27,28,30,31,33,34,37,39,41,43,45,47,48,50,52,56,59,63,67,72,75,78,82,85,88,91,95,98,103,109,115,123,131,139,145,152,157,163,164,167,155
24,25,26,27,28,29,30,31,32,34,36,38,41,44,48,51,54,57,60,64,69,74,78,83,88,92,96,102,107,113,120,127,135,143,151,160,169,178,187,195,206,217,228,234,243,234
26,26,27,28,29,31,32,33,34,36,38,41,44,49,54,59,65,69,73,78,84,90,97,104,111,118,125,135,144,155,165,175,185,195,205,217,232,245,260,274,289,304,320,334,350,360
27,27,28,30,31,32,33,35,36,38,39,43,47,52,59,67,74,81,87,94,102,110,118,127,136,145,155,166,178,192,204,215,228,241,253,268,283,297,312,328,348,369,395,414,436,439
29,29,30,32,33,34,36,37,38,40,41,45,49,56,63,73,82,91,99,107,115,125,136,149,162,177,192,207,222,237,249,263,276,288,303,322,336,353,373,396,423,456,492,515,542,528
