2,9,16,24,31,39,47,56,65,74,82,91,99,107,115,122,130,138,145,152,159,166,173,179,185,190,196,200,206,210,214,218,222,225,228,231,234,236,238,240,242,243,245,246,248,249
4,11,19,27,34,42,50,59,67,77,86,95,104,113,122,130,138,146,154,161,168,175,182,188,195,201,206,211,216,220,224,228,232,235,238,241,244,246,249,251,253,256,258,260,262,264
5,13,21,29,37,45,54,63,72,81,91,100,110,119,127,136,144,152,160,168,175,183,190,198,204,210,216,221,226,230,235,239,243,247,250,254,257,259,262,264,266,268,269,271,273,274
6,14,23,31,40,49,58,67,76,86,95,105,114,124,133,142,150,159,167,175,184,192,199,207,214,220,226,232,238,243,248,253,257,262,266,270,273,277,280,282,285,287,289,291,294,296
7,16,24,33,42,51,60,69,79,88,98,108,118,127,136,145,154,163,171,180,188,197,205,213,220,227,234,241,247,253,258,264,269,274,279,284,289,294,298,302,306,310,313,316,320,323
8,16,25,34,43,52,62,71,81,90,100,110,120,129,139,148,157,166,175,184,192,201,209,217,225,233,240,247,253,260,266,273,279,286,293,299,306,312,318,323,329,335,340,346,351,356
8,17,26,35,44,53,63,72,82,92,102,112,122,131,141,150,160,169,178,188,197,205,214,222,230,238,246,253,260,267,274,282,289,297,306,314,322,331,339,348,356,364,371,379,386,393
9,18,27,36,45,54,64,74,83,93,103,113,123,133,143,152,162,172,181,190,200,209,218,227,235,244,252,260,267,275,282,290,299,308,317,326,336,346,357,367,376,386,395,405,415,426
9,18,27,37,46,56,65,75,85,95,105,115,125,135,145,154,164,174,184,193,203,212,221,230,239,248,256,265,273,282,290,299,309,318,328,338,348,359,370,382,393,404,415,425,435,443
9,19,28,37,47,57,66,76,86,96,107,117,127,137,146,156,166,176,186,196,205,215,224,234,243,252,261,270,279,289,298,308,318,328,339,349,360,372,383,395,407,419,430,442,453,464
10,19,29,38,48,57,67,77,88,98,108,118,128,138,148,159,169,179,189,199,208,218,228,238,247,257,267,276,285,295,305,316,326,337,348,359,370,382,393,406,418,430,442,454,466,476
10,20,29,39,48,58,68,78,89,99,109,120,130,140,150,161,171,181,191,201,211,221,231,242,252,262,272,282,291,301,312,322,333,345,356,367,379,391,403,416,429,442,455,469,483,497
10,20,30,39,49,59,69,80,90,100,111,121,131,142,152,162,173,183,194,204,214,224,235,245,256,266,277,287,297,308,318,329,340,351,363,375,388,401,414,426,440,453,466,480,493,507
11,21,30,40,50,60,70,81,91,102,112,123,133,143,154,164,175,185,196,207,217,228,238,249,260,270,281,292,302,313,324,335,346,358,371,383,396,409,421,435,448,462,476,491,506,523
11,21,31,41,51,61,71,82,92,103,113,124,134,145,155,166,177,187,198,209,219,230,241,251,262,273,284,295,306,317,328,339,351,364,376,389,403,417,431,446,461,475,490,505,519,535
12,22,32,42,52,62,72,83,93,104,115,125,136,147,158,168,179,190,201,212,222,233,244,255,266,278,289,300,311,322,334,346,358,371,384,398,412,428,443,460,476,491,507,522,537,551
12,22,32,43,53,63,74,84,95,106,116,127,138,149,160,171,182,193,204,215,225,237,248,259,271,283,294,306,317,329,341,353,366,380,394,409,425,441,457,474,490,507,523,539,556,575
13,23,33,44,54,64,75,86,96,107,118,129,140,151,162,173,184,195,207,218,229,241,253,265,276,288,301,313,325,337,349,363,376,391,406,422,438,455,471,488,505,522,539,556,574,594
13,24,34,45,55,66,77,87,98,109,120,131,143,154,165,176,188,200,212,224,236,248,260,272,284,296,308,320,333,346,359,373,389,404,420,436,453,469,486,503,520,538,556,574,593,612
14,25,35,46,57,68,79,90,101,112,123,134,146,157,169,181,193,206,219,233,246,259,271,284,297,310,323,336,350,363,377,391,406,422,437,453,470,487,504,522,540,558,576,594,612,629
15,26,37,48,59,70,82,93,104,115,127,138,150,162,174,187,201,216,230,245,259,273,287,300,314,328,343,358,374,390,406,422,439,454,470,485,500,516,533,551,569,589,608,627,646,665
16,27,39,50,62,73,85,96,108,119,130,142,154,166,179,194,208,223,239,255,270,285,300,315,331,347,363,380,397,414,432,449,466,484,502,519,536,552,568,585,603,622,644,665,686,701
17,29,40,52,63,75,87,99,111,124,136,148,161,174,188,203,219,236,253,269,285,302,318,335,352,370,387,405,422,439,458,477,498,521,546,574,603,632,662,692,722,753,784,816,848,878
