0,1,1,2,3,4,5,6,8,9,10,12,14,16,18,21,23,26,28,31,33,35,37,39,42,44,46,47,49,50,52,53,54,55,56,57,57,58,58,59,59,60,60,61,61,62,62,63,63,63,64,64
0,1,2,3,4,5,6,7,9,10,12,14,16,19,21,23,26,28,30,32,35,37,39,41,44,46,48,51,53,54,56,57,59,60,60,61,62,63,63,64,65,65,66,66,66,67,67,67,68,68,68,69
0,1,2,3,4,6,7,8,10,12,14,16,18,20,23,25,27,30,32,34,36,38,41,43,46,48,50,52,54,56,58,59,61,62,64,65,66,66,67,68,68,69,69,70,70,71,71,71,72,72,72,73
0,1,2,4,5,6,8,10,11,13,15,17,19,22,24,27,29,32,34,36,38,41,43,46,48,51,53,55,57,59,61,62,63,64,66,67,68,69,70,71,72,72,73,74,75,75,76,76,77,77,78,78
0,1,3,4,5,7,9,10,12,14,16,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60,62,64,66,68,69,71,72,73,75,76,77,77,78,79,79,80,81,81,82,83,83,84,84
0,2,3,4,6,7,9,11,13,15,17,19,21,24,26,29,31,34,36,39,41,44,47,49,52,54,57,59,62,64,66,69,71,73,74,76,77,79,80,82,83,84,85,87,88,89,90,91,91,92,93,94
1,2,3,5,6,8,9,11,13,15,17,20,22,24,27,30,32,35,38,40,43,45,48,51,53,56,59,61,64,66,69,71,73,75,78,80,83,85,88,90,92,95,97,99,102,104,106,107,109,111,112,113
1,2,4,5,7,8,10,12,14,16,18,20,23,25,28,31,33,36,38,41,44,46,49,52,55,57,60,63,65,68,70,73,75,77,80,83,86,89,92,94,97,100,103,106,108,111,113,115,117,119,121,124
1,2,4,5,7,9,10,12,14,16,18,21,23,26,29,31,34,37,39,42,45,47,50,53,56,59,62,64,67,69,72,75,77,80,83,86,89,92,95,98,101,104,107,111,114,117,120,124,127,130,134,137
1,2,4,6,7,9,11,13,15,17,19,22,24,27,29,32,35,37,40,43,45,48,51,54,57,60,63,66,69,72,75,77,80,84,87,90,93,96,100,103,106,110,113,117,121,125,129,132,136,140,143,148
1,3,4,6,7,9,11,13,15,17,20,22,25,27,30,33,35,38,41,44,46,49,52,56,59,62,65,68,71,74,77,80,83,87,90,93,97,100,104,108,112,116,120,124,128,132,136,140,144,149,153,157
1,3,4,6,8,10,11,13,16,18,20,23,25,28,31,33,36,39,41,44,47,50,53,57,60,63,67,70,73,76,79,83,86,90,94,98,102,107,111,116,121,127,134,141,148,156,164,172,179,185,192,197
2,3,5,6,8,10,12,14,16,18,21,23,26,28,31,34,37,40,42,45,48,51,55,58,62,66,69,73,76,80,84,87,92,96,101,106,112,118,124,131,140,149,158,169,181,193,206,221,236,252,269,286
2,3,5,7,8,10,12,14,16,19,21,24,26,29,32,35,37,40,43,46,49,52,56,60,64,68,73,77,80,85,89,94,100,106,112,118,126,133,140,149,158,167,177,189,202,217,232,249,267,286,306,328
2,3,5,7,9,11,13,15,17,19,22,24,27,30,32,35,38,41,44,47,50,54,58,62,67,72,77,81,86,91,96,102,108,114,121,128,136,144,152,162,172,182,194,206,219,234,250,268,288,310,332,357
2,4,5,7,9,11,13,15,17,20,22,25,27,30,33,36,39,42,44,48,51,55,59,64,70,75,80,86,91,97,102,108,114,121,128,136,144,153,162,172,184,195,207,220,234,249,267,286,308,334,361,394
2,4,6,7,9,11,13,16,18,20,23,25,28,31,34,37,39,42,45,48,52,57,61,67,73,78,84,90,96,102,109,115,122,130,138,146,154,164,173,184,195,207,220,234,249,266,284,306,330,358,386,420
2,4,6,8,10,12,14,16,19,21,23,26,29,32,35,38,40,43,46,50,54,59,64,70,77,83,89,95,102,108,115,122,130,138,146,155,163,173,183,194,206,219,233,248,265,283,305,328,355,384,415,449
3,4,6,8,10,12,15,17,19,22,24,27,30,33,36,39,41,44,47,51,56,61,67,74,81,88,94,101,109,116,123,131,139,147,155,163,173,183,193,205,218,231,246,263,281,301,324,349,377,407,437,469
3,5,7,9,11,13,16,18,20,23,25,28,31,34,37,40,43,46,49,54,59,65,72,80,87,95,103,110,118,126,134,142,150,158,166,175,184,194,205,217,231,246,263,281,301,324,348,375,403,431,460,487
3,5,8,10,12,14,17,19,22,24,27,30,33,36,39,42,45,49,53,57,63,71,79,88,98,107,116,125,133,142,149,157,165,173,180,189,198,208,220,233,248,265,284,305,328,353,379,407,437,471,505,545
4,6,8,10,13,15,18,20,23,25,28,31,34,37,41,44,47,51,55,61,68,77,88,99,110,120,129,138,147,155,163,171,179,187,196,205,215,226,239,252,267,283,303,325,349,376,406,440,477,516,558,599
4,6,9,11,14,16,19,21,24,27,29,32,35,39,42,46,49,53,58,65,73,84,96,109,121,133,144,153,162,170,178,185,193,201,209,219,229,240,253,266,282,301,322,346,375,405,440,476,516,556,597,638
