0,0,0,1,1,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,2,2,2,3,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,2,3,3,4,4,4,4,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,3,4,4,4,5,5,5,5,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,4,4,5,5,5,5,5,5,5,4,4,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,4,5,5,5,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4,4,5,5,5,6,6,7,7,7,7,6,6,6,6,6,6,5,5,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1
4,4,5,5,6,6,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
4,5,5,6,6,7,7,8,8,8,8,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1
5,5,5,6,7,7,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2
5,5,6,6,7,7,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3
5,6,6,7,7,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4
6,6,6,7,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5
6,6,7,7,8,8,9,9,10,10,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6
6,6,7,8,8,9,9,10,10,10,10,9,9,9,9,8,8,9,9,9,9,9,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,12,12,13
6,7,7,8,9,9,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,12,12,13,13,13,14,14,15,15,16,16,17,17
7,7,8,8,9,10,10,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,12,12,13,13,14,14,15,15,16,16,17,18,19,20,22,24,25,26,26
7,8,8,9,10,10,11,11,11,12,11,11,11,11,11,11,12,12,12,12,12,13,13,13,13,14,14,15,15,16,16,17,18,19,20,21,22,24,26,28,30,33,36,40,44,49
8,8,9,9,10,11,11,12,12,12,12,12,12,12,13,14,14,15,15,15,15,15,15,15,16,16,17,18,19,20,21,22,23,25,27,28,30,33,36,39,43,47,51,56,60,65
9,9,10,10,11,12,13,13,13,13,13,13,13,14,15,17,18,19,20,20,19,19,19,20,21,22,23,25,27,28,29,30,32,34,36,39,42,47,51,55,60,65,70,74,78,80
9,10,10,11,12,13,14,14,14,14,14,14,14,16,17,19,21,22,23,23,22,22,22,23,24,26,28,31,33,36,38,40,42,45,48,52,56,61,66,71,77,84,91,96,101,102
10,11,11,12,13,14,15,15,15,15,15,15,16,17,19,22,24,25,25,26,26,26,27,29,30,33,36,39,42,45,47,49,51,55,59,65,70,75,80,87,93,102,111,119,128,132
