1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,5,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,7,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,8,8,7,6,5,4,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,8,8,7,7,7,6,6,5,5,5,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1,0,0,1,1,1,1
8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1
8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,8,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2
9,9,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,10,9,9,9,8,8,8,8,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3
9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,4
10,10,10,10,10,10,10,11,11,11,11,11,11,11,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,5
10,10,10,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,7,7,7,7,6,6,6,6,6,6
10,10,11,11,11,11,11,11,12,12,12,12,12,12,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7
11,11,11,11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,12,12,12
11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,16,16,16,16,16,16,17,17,17,18,18,18
12,12,12,12,12,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,16,16,17,17,18,19,20,20,20,20,20,20,21,22,23,24,25,24
12,12,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,15,15,16,17,18,19,19,20,20,20,20,20,20,21,22,23,24,25,27,28,28,29,31,32,33,34,35,35,36,38,41,44,48,51,52
13,13,13,13,14,14,14,14,14,14,14,15,15,15,15,15,15,16,17,19,22,25,28,29,30,29,28,28,27,28,28,30,32,34,36,38,40,42,43,46,49,51,54,57,58,61,65,69,73,76,80,79
13,14,14,14,14,15,15,15,15,15,15,15,16,16,16,16,16,17,19,21,25,31,34,37,39,40,39,39,39,39,41,43,46,48,52,55,58,61,65,69,72,74,77,80,82,85,90,95,101,107,113,117
15,15,15,15,16,16,16,16,16,16,16,17,17,17,17,17,17,18,22,26,32,40,46,50,52,53,52,52,53,55,58,61,66,70,75,80,86,92,97,102,107,111,116,122,129,137,145,153,161,167,173,175
16,16,16,16,17,17,17,17,17,17,17,18,18,18,18,18,18,20,24,30,39,49,57,62,65,66,66,65,66,68,71,74,80,85,91,97,104,109,116,120,126,131,139,147,155,164,175,185,196,206,216,221
16,17,17,18,18,18,18,18,18,19,19,19,19,19,19,19,19,21,26,34,44,58,68,76,79,81,80,79,78,80,84,90,97,106,116,124,132,137,143,146,152,158,166,175,185,196,208,223,239,256,273,285
