2,10,20,31,43,56,72,89,107,126,144,161,176,188,200,211,222,233,245,256,267,279,292,308,325,344,361,376,388,398,406,412,418,423,427,431,435,439,442,445,448,451,453,456
3,12,22,33,46,60,76,93,112,130,148,166,182,196,210,224,237,251,266,282,298,315,332,348,364,379,392,403,414,423,432,440,449,456,464,471,477,482,487,492,497,501,505,509
5,14,24,35,48,63,79,96,114,133,152,170,187,204,220,236,253,269,285,301,318,334,350,366,382,396,409,421,433,444,454,464,474,483,491,498,505,512,518,523,528,533,538,542
6,15,26,38,51,66,82,99,118,137,156,174,193,211,228,246,264,282,300,318,336,353,370,386,401,416,430,443,455,467,478,489,499,509,519,528,537,545,553,560,567,574,580,586
6,16,27,39,53,68,84,102,121,140,159,178,197,215,234,252,270,289,307,326,344,361,378,394,410,426,441,455,469,483,496,509,522,534,545,556,567,576,585,594,601,609,616,622
7,17,28,40,54,69,86,104,123,142,162,181,200,219,238,257,276,295,313,331,349,367,385,402,420,439,457,474,491,508,523,538,553,567,580,593,605,616,628,638,649,659,669,678
8,17,29,41,55,70,87,105,124,144,163,183,202,222,241,260,279,298,317,336,354,373,392,411,431,450,470,490,510,530,549,569,588,607,625,642,659,674,688,702,716,729,742,754
8,18,30,42,56,71,88,107,126,146,165,185,205,224,243,263,282,301,321,340,360,380,400,420,441,463,485,508,531,554,576,598,620,642,665,688,713,739,765,792,819,843,867,888
9,19,30,43,57,72,89,108,127,147,167,187,207,227,247,266,286,305,325,344,365,385,406,428,450,474,498,522,546,571,595,619,644,668,694,721,749,777,807,837,868,899,930,962
9,19,31,44,58,73,90,109,129,148,169,189,209,229,249,269,289,309,329,349,370,391,414,437,461,486,511,536,563,589,616,643,671,698,727,759,794,832,872,912,950,983,1015,1037
10,20,32,44,59,74,92,110,130,150,170,191,211,232,252,273,293,313,333,354,376,399,422,447,472,498,526,555,586,618,651,685,720,755,792,829,868,907,947,986,1025,1063,1100,1136
10,20,32,45,59,75,93,112,131,152,172,193,214,234,255,275,296,317,338,360,384,408,433,459,486,515,546,579,615,652,690,728,767,806,845,884,923,962,1003,1045,1089,1133,1177,1220
10,21,33,46,60,76,94,113,133,153,174,195,215,236,257,279,300,322,344,368,393,418,445,473,503,534,567,603,641,680,721,762,803,842,882,922,964,1006,1050,1096,1141,1192,1243,1305
11,21,34,47,61,77,95,114,134,155,175,196,217,239,261,283,305,328,352,376,403,430,459,490,522,556,591,627,665,705,745,786,827,868,910,953,997,1041,1088,1137,1187,1244,1302,1374
11,22,34,47,62,78,96,115,135,156,177,198,220,241,264,287,310,334,360,386,414,443,474,507,542,578,614,652,690,730,770,812,855,898,943,988,1034,1081,1131,1185,1244,1309,1376,1452
11,22,35,48,63,79,97,117,137,157,179,200,222,245,268,292,316,341,368,396,425,456,489,523,558,594,631,670,710,751,793,837,883,931,979,1029,1078,1128,1183,1241,1306,1375,1446,1520
12,23,35,49,64,80,98,118,138,159,180,202,225,248,272,297,322,348,376,405,436,469,503,538,574,611,650,689,730,772,816,862,911,961,1013,1066,1120,1176,1237,1303,1374,1450,1528,1607
12,23,36,50,65,82,100,120,140,162,183,205,228,252,277,302,329,357,386,416,448,482,517,553,591,630,671,714,759,805,852,899,949,1001,1056,1114,1174,1238,1305,1377,1452,1532,1613,1699
12,24,37,51,66,83,102,121,142,163,186,208,232,257,282,309,337,366,397,428,462,496,532,570,609,650,695,742,790,840,890,941,994,1049,1108,1170,1236,1307,1382,1462,1548,1641,1736,1840
13,25,38,52,68,85,103,123,144,166,188,212,236,262,290,318,348,380,412,446,482,518,557,597,640,686,735,786,838,890,942,996,1051,1109,1172,1241,1314,1391,1475,1563,1654,1751,1849,1954
15,27,40,55,70,88,107,127,149,171,194,219,244,272,301,333,366,400,436,474,513,553,595,640,688,737,789,843,897,953,1013,1074,1142,1215,1291,1373,1461,1546,1632,1724,1813,1901,1994,2082
16,28,42,56,73,90,110,131,153,175,199,224,251,280,312,346,381,418,457,496,536,577,620,666,715,768,825,886,951,1019,1091,1167,1246,1329,1413,1501,1588,1675,1760,1847,1932,2020,2110,2204
17,30,44,59,76,94,115,136,158,181,205,230,258,290,323,359,396,434,475,517,560,605,651,699,750,804,864,929,1001,1079,1164,1258,1358,1467,1585,1707,1832,1959,2092,2229,2378,2539,2706,2888
