65,142,214,280,341,395,447,500,558,619,680,739,796,848,902,961,1025,1091,1159,1226,1289,1347,1405,1458,1507,1552,1596,1631,1664,1693,1718,1740,1761,1780,1799,1817
68,147,221,292,357,418,477,537,600,667,734,801,869,938,1009,1084,1158,1228,1292,1351,1405,1454,1500,1545,1588,1631,1673,1714,1753,1790,1823,1853,1880,1905,1929,1952
69,150,226,300,370,436,500,566,636,710,788,869,949,1027,1101,1170,1236,1298,1358,1416,1473,1526,1578,1628,1676,1723,1771,1817,1860,1900,1936,1970,2002,2033,2064,2091
72,155,235,314,391,465,539,615,693,772,853,934,1013,1089,1165,1238,1309,1378,1446,1510,1573,1634,1697,1758,1820,1882,1942,2000,2057,2111,2162,2210,2256,2299,2341,2380
74,157,240,322,403,484,565,646,728,811,893,974,1055,1133,1211,1290,1366,1444,1521,1595,1668,1739,1806,1871,1937,2001,2064,2129,2192,2252,2310,2364,2415,2463,2510,2556
76,160,244,328,413,497,581,665,750,834,918,1002,1086,1169,1252,1334,1416,1496,1575,1651,1727,1801,1872,1942,2010,2077,2145,2212,2278,2343,2405,2463,2519,2573,2625,2678
77,162,247,332,418,504,590,676,762,849,936,1022,1109,1194,1279,1364,1447,1528,1609,1688,1765,1842,1918,1992,2066,2141,2217,2294,2371,2446,2518,2586,2651,2717,2782,2855
79,164,250,335,422,509,596,684,772,861,949,1037,1125,1212,1298,1386,1472,1558,1643,1725,1807,1888,1969,2049,2132,2217,2302,2389,2475,2556,2636,2717,2800,2890,2982,3088
80,166,252,338,426,513,602,690,780,869,959,1048,1138,1228,1318,1409,1499,1587,1675,1762,1850,1939,2031,2124,2221,2316,2411,2504,2596,2684,2771,2857,2941,3023,3105,3187
81,167,254,341,429,517,606,696,786,877,968,1060,1152,1244,1337,1430,1524,1617,1711,1804,1897,1990,2084,2178,2274,2370,2465,2561,2656,2750,2843,2934,3023,3111,3198,3284
82,169,256,343,432,521,611,701,792,884,976,1069,1163,1257,1352,1448,1544,1639,1734,1829,1925,2020,2115,2212,2309,2408,2508,2611,2715,2822,2929,3037,3147,3259,3370,3482
84,171,258,346,435,525,615,706,798,891,984,1078,1173,1268,1364,1460,1557,1653,1749,1846,1943,2043,2144,2250,2361,2477,2596,2722,2851,2983,3112,3239,3363,3481,3597,3707
85,172,261,349,439,529,621,712,805,898,992,1087,1183,1280,1378,1478,1578,1677,1777,1879,1984,2094,2208,2330,2454,2581,2710,2841,2973,3105,3236,3364,3487,3607,3724,3840
86,173,263,352,443,534,626,718,811,905,1000,1096,1194,1294,1396,1499,1604,1708,1814,1922,2033,2147,2267,2393,2521,2654,2787,2921,3054,3187,3318,3449,3577,3706,3835,3964
87,175,265,355,446,538,630,723,817,912,1009,1108,1209,1313,1419,1526,1633,1741,1851,1963,2078,2196,2320,2448,2580,2717,2856,2996,3136,3275,3413,3552,3693,3842,3993,4162
88,177,267,358,450,543,637,732,827,923,1020,1121,1223,1328,1436,1546,1657,1769,1882,1996,2113,2235,2361,2494,2633,2777,2923,3071,3219,3367,3518,3673,3834,3995,4162,4323
90,179,270,361,454,548,643,739,836,934,1034,1137,1243,1352,1465,1578,1693,1808,1923,2040,2160,2285,2416,2553,2699,2851,3008,3169,3332,3497,3669,3846,4031,4215,4406,4581
91,181,272,365,459,555,651,749,848,949,1053,1161,1272,1387,1506,1626,1748,1870,1990,2109,2233,2361,2496,2642,2799,2965,3139,3321,3509,3699,3894,4093,4296,4497,4703,4900
93,183,276,371,467,566,666,768,870,974,1080,1191,1305,1424,1548,1674,1802,1930,2061,2193,2326,2465,2611,2766,2934,3115,3306,3503,3704,3904,4107,4313,4524,4740,4960,5185
95,186,282,379,480,585,691,799,908,1018,1130,1246,1364,1485,1609,1736,1864,1995,2129,2267,2408,2558,2717,2885,3066,3259,3456,3659,3865,4071,4278,4492,4711,4937,5167,5404
97,190,290,393,501,617,734,853,973,1095,1215,1340,1467,1594,1721,1852,1988,2123,2265,2412,2562,2718,2890,3076,3274,3484,3701,3918,4136,4363,4592,4825,5062,5295,5525,5743
99,193,297,403,519,644,772,900,1029,1154,1277,1404,1536,1668,1803,1942,2080,2222,2376,2540,2708,2888,3077,3264,3462,3669,3880,4102,4336,4573,4814,5067,5320,5590,5862,6169
104,197,305,418,541,676,814,949,1083,1211,1340,1473,1613,1759,1909,2055,2197,2345,2501,2666,2847,3045,3247,3450,3677,3916,4171,4436,4716,4968,5207,5435,5670,5918,6178,6494
