20,44,65,85,102,120,138,155,175,195,216,236,255,273,288,300,311,322,332,342,352,362,371,379,386,392,396,401,405,409,413,416,420,423
22,48,69,90,109,129,148,167,188,209,230,250,270,287,302,315,327,338,348,359,369,379,387,395,401,406,411,416,420,424,428,431,435,438
23,50,73,96,118,139,160,181,202,224,245,265,283,300,315,328,340,352,363,374,384,394,403,412,419,425,431,437,442,446,450,454,457,461
25,54,80,105,129,153,175,197,218,239,260,279,298,315,332,347,361,374,387,399,410,421,431,441,451,460,469,477,484,490,496,501,506,510
27,56,83,110,135,159,183,205,228,249,269,289,307,325,342,358,373,387,401,414,426,438,449,460,470,479,488,497,505,513,520,527,534,541
28,58,86,113,139,164,188,211,234,255,275,295,314,332,349,366,382,398,414,428,442,455,468,479,491,501,511,520,529,537,545,553,560,568
29,59,88,115,142,168,193,216,239,261,282,302,321,340,358,377,394,411,428,443,458,473,486,500,512,524,535,545,555,564,573,582,591,601
30,61,90,118,146,172,197,221,244,267,288,309,329,349,368,387,407,426,445,464,483,502,520,538,557,575,593,609,624,637,650,662,674,687
31,62,91,120,148,175,201,225,249,272,295,316,337,359,380,401,422,445,469,493,517,541,565,590,616,643,671,697,722,746,768,789,809,832
32,63,93,122,150,178,204,229,254,278,301,324,346,369,392,415,439,464,490,516,542,569,597,626,655,685,714,742,770,796,822,848,874,902
33,64,94,124,152,180,207,232,258,282,307,332,357,382,407,433,459,484,511,537,565,593,623,654,685,717,748,777,805,834,862,894,926,965
33,65,95,125,154,182,210,237,263,290,316,343,369,396,422,448,474,501,528,556,586,616,648,680,713,746,779,811,843,875,906,939,971,1006
34,66,97,127,156,184,212,240,268,295,323,350,377,405,432,460,488,516,546,576,607,639,671,705,739,772,806,839,872,904,937,970,1004,1037
34,67,98,129,158,187,216,244,272,301,329,358,387,416,445,473,502,531,561,591,624,657,691,725,760,795,831,868,904,941,978,1016,1052,1089
35,68,99,131,161,190,219,248,277,306,335,365,395,425,455,485,515,545,576,608,641,675,711,747,784,821,858,895,931,967,1003,1042,1080,1123
36,69,101,133,164,194,223,253,282,312,342,373,404,434,465,496,527,558,591,624,658,694,730,768,806,846,885,925,965,1005,1046,1088,1131,1175
37,70,103,135,166,197,228,258,289,321,352,384,416,448,479,511,544,576,609,643,678,715,754,795,837,881,926,969,1014,1059,1104,1150,1196,1241
38,72,106,139,171,203,235,266,298,330,363,396,429,462,494,527,560,594,629,665,703,743,784,826,872,917,963,1010,1058,1105,1152,1200,1248,1295
39,74,109,144,179,213,246,280,313,346,380,414,448,483,518,553,590,627,664,703,743,784,825,869,914,960,1009,1060,1111,1162,1213,1263,1311,1357
40,77,114,151,188,224,259,295,330,364,399,434,469,505,542,581,621,662,703,744,785,825,867,911,957,1006,1058,1111,1165,1219,1272,1323,1373,1419
42,81,123,164,205,245,284,322,359,396,433,470,507,546,585,626,669,714,760,806,851,898,946,994,1042,1093,1142,1192,1245,1299,1356,1418,1481,1554
43,84,129,173,219,263,307,348,388,427,465,504,545,587,629,675,722,770,818,867,916,965,1014,1062,1111,1159,1209,1263,1320,1381,1444,1511,1577,1650
44,88,138,188,239,289,338,386,432,478,522,566,609,651,691,733,774,819,865,916,970,1028,1090,1157,1225,1292,1360,1424,1486,1548,1611,1674,1739,1802
