0,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,19,20,21,22,22,23,24,25,25,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28
0,1,2,2,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,25,26,27,27,28,28,28,29,29,29,29,30,30,30,30,31,31,31,31,31,31,31,31,31
0,1,2,3,4,6,7,8,9,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,28,29,29,30,30,30,31,31,31,31,32,32,32,32,32,32,33,33,33,33,33,33,33
0,1,2,4,5,6,8,9,11,12,13,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,31,32,33,33,34,34,34,35,35,35,36,36,36,36,36,36,36,37,37,37,37,37
0,2,3,4,6,7,9,10,11,13,14,16,17,18,20,21,22,23,24,26,27,28,29,30,31,31,32,33,33,34,34,35,35,36,36,36,37,37,38,38,38,39,39,39,39,40,40,40,40
1,2,3,5,6,8,9,11,12,14,15,16,18,19,20,22,23,24,25,27,28,29,30,31,32,33,33,34,35,35,36,36,37,37,38,38,38,39,39,40,40,40,41,41,41,42,42,42,42
1,2,4,5,7,8,10,11,13,14,16,17,18,20,21,22,24,25,26,27,29,30,31,32,33,34,35,35,36,37,38,38,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44
1,3,4,6,7,9,10,12,13,15,16,18,19,20,22,23,24,25,27,28,29,31,32,33,34,35,36,36,37,38,39,39,40,40,41,41,42,42,43,43,43,44,44,44,45,45,45,45,46
1,3,4,6,8,9,11,12,14,15,17,18,20,21,22,23,25,26,27,29,30,31,33,34,35,36,37,38,39,40,41,42,42,43,43,44,44,45,45,45,46,46,46,47,47,47,47,48,48
1,3,5,6,8,10,11,13,14,16,17,19,20,21,23,24,25,27,28,30,31,33,34,36,37,38,39,40,41,42,43,44,44,45,46,47,48,49,50,50,51,52,53,54,55,56,56,57,58
1,3,5,7,8,10,12,13,15,16,18,19,21,22,23,25,26,27,29,31,32,34,36,38,39,41,42,44,45,46,47,49,50,51,52,53,54,55,56,58,59,60,62,63,65,66,68,69,71
2,3,5,7,9,10,12,14,15,17,18,20,21,22,24,25,27,28,30,32,34,36,38,40,42,45,47,50,53,57,61,65,70,76,83,92,101,112,123,136,149,164,179,195,214,234,256,279,306
2,4,5,7,9,11,12,14,16,17,19,20,22,23,24,26,27,29,31,33,36,39,42,45,48,52,57,61,67,72,78,85,92,101,112,123,135,149,163,178,195,214,236,261,291,326,366,407,455
2,4,6,8,9,11,13,15,16,18,19,21,22,24,25,26,28,30,32,35,38,42,47,52,57,63,69,76,83,90,98,106,114,123,133,144,158,172,188,207,228,252,281,314,353,394,440,487,538
2,4,6,8,10,12,13,15,17,18,20,21,23,24,26,27,29,31,34,37,42,47,53,59,65,72,79,87,95,103,112,121,131,141,152,165,179,194,212,232,255,283,315,351,392,436,485,536,597
2,4,6,8,10,12,14,16,17,19,20,22,23,25,26,28,30,32,36,40,45,52,58,66,73,81,89,97,106,114,122,132,142,153,166,180,195,213,233,256,283,314,348,386,429,475,526,579,640
3,5,7,9,11,12,14,16,18,19,21,22,24,25,27,29,31,34,38,43,50,57,65,73,82,90,99,107,115,123,132,142,153,166,179,194,211,230,251,277,306,341,379,420,467,515,568,622,680
3,5,7,9,11,13,15,17,18,20,22,23,25,26,28,30,32,36,41,47,54,62,70,79,88,97,106,115,123,132,141,151,163,175,190,206,225,246,270,298,331,367,407,451,500,553,610,668,733
3,5,7,9,11,13,15,17,19,21,22,24,25,27,29,31,34,39,45,52,60,69,79,88,97,106,115,124,133,142,152,163,175,189,204,221,241,263,289,319,355,395,441,491,548,611,682,755,838
3,6,8,10,12,14,16,18,20,21,23,25,26,28,30,33,36,41,48,57,66,76,86,96,106,115,125,134,144,154,166,178,191,205,222,240,261,286,316,351,392,438,489,547,610,679,751,826,903
4,6,9,11,13,15,17,19,21,23,24,26,28,29,32,35,40,47,56,67,78,89,100,111,121,131,141,151,161,173,186,200,215,230,247,268,292,320,355,396,441,492,552,618,690,771,855,942,1029
4,7,9,12,14,16,18,20,22,24,26,27,29,31,33,37,43,52,63,75,88,100,112,123,135,146,158,170,182,194,206,219,232,248,267,290,319,352,390,433,483,538,602,676,758,847,940,1035,1131
5,8,10,13,15,18,20,22,24,26,28,30,32,34,37,41,48,57,70,83,98,112,127,141,155,168,181,193,204,215,226,238,252,268,289,316,349,389,436,487,543,608,680,761,851,947,1047,1149,1254
