11,27,41,55,67,78,88,98,109,123,139,156,174,193,211,228,245,261,275,289,301,312,322,330,338,344,350,355,360,364,368,372,375,379,382,385
11,28,44,59,73,86,99,112,126,143,161,179,197,216,233,249,264,279,292,304,315,326,335,344,353,360,367,374,379,384,389,393,397,401,405,409
12,30,47,63,79,94,109,125,142,161,180,199,218,235,252,267,281,294,306,318,328,339,349,358,367,376,384,392,399,406,412,417,423,428,434,439
14,32,50,68,86,103,122,140,159,177,196,213,230,247,262,277,291,305,319,332,344,356,367,378,388,398,407,416,425,433,440,447,454,461,467,474
15,34,52,70,89,107,126,145,164,183,202,220,237,253,269,284,299,313,327,340,353,366,377,389,400,411,421,431,440,449,458,467,475,483,491,498
16,35,54,73,92,112,131,150,170,189,207,225,242,259,275,291,307,323,338,353,367,382,395,409,421,433,444,455,465,474,483,492,500,507,515,522
17,36,56,75,95,114,134,154,174,193,212,230,248,266,283,301,318,334,350,366,382,397,412,426,440,454,466,479,491,502,513,524,534,544,554,563
18,37,57,77,97,116,137,157,177,197,217,236,255,273,291,310,328,346,363,381,398,414,431,447,463,478,492,506,520,533,545,556,567,577,587,596
18,38,58,78,98,119,139,160,180,200,220,240,260,280,299,319,340,361,382,404,425,447,468,489,510,530,549,568,585,602,617,632,647,661,675,688
18,39,59,79,100,120,141,162,183,204,225,246,267,288,310,332,355,378,402,426,449,473,496,521,546,572,599,625,650,673,694,714,734,754,774,794
19,39,60,81,101,122,143,164,186,208,229,252,275,298,323,348,374,401,428,456,485,514,543,573,604,636,668,700,732,763,795,827,860,893,928,962
19,40,61,82,103,124,146,168,190,213,236,260,285,310,336,363,392,421,453,485,519,553,589,626,665,705,748,793,840,893,948,1005,1063,1117,1171,1218
20,41,62,83,105,126,148,171,194,218,243,269,295,323,351,381,411,442,476,512,551,594,640,688,735,783,831,882,937,998,1064,1136,1213,1296,1380,1475
21,42,63,85,106,128,151,174,199,224,250,277,306,335,365,398,432,470,510,553,599,647,696,747,798,852,907,966,1028,1096,1166,1243,1323,1410,1497,1596
21,43,64,86,108,131,155,179,205,232,260,290,322,354,388,424,462,504,549,597,648,700,751,804,859,916,976,1041,1111,1183,1258,1340,1424,1519,1616,1736
22,43,65,88,110,134,158,184,212,242,273,306,341,378,416,456,499,545,594,645,696,750,804,860,919,981,1047,1117,1192,1272,1356,1446,1538,1637,1737,1848
22,44,67,89,113,138,165,194,225,259,294,330,367,406,446,488,534,582,633,688,744,802,862,923,985,1051,1120,1191,1268,1352,1441,1537,1639,1746,1855,1970
23,45,68,92,117,144,174,207,243,280,318,358,398,439,481,526,573,622,674,730,787,847,910,976,1042,1113,1187,1265,1347,1436,1532,1635,1742,1852,1963,2072
24,46,71,96,124,155,189,225,264,304,345,385,427,470,515,563,614,667,722,779,837,898,964,1033,1106,1182,1262,1344,1431,1524,1625,1733,1847,1963,2081,2197
25,48,74,101,131,164,202,242,284,327,371,414,459,505,554,606,660,716,773,832,892,958,1027,1101,1180,1262,1347,1437,1534,1638,1746,1862,1979,2104,2229,2368
28,50,79,110,146,187,231,278,326,374,420,466,514,562,614,668,727,788,851,918,988,1060,1135,1216,1297,1382,1471,1567,1669,1781,1898,2024,2152,2282,2413,2543
29,52,83,116,155,201,249,300,351,402,453,503,554,608,663,720,780,842,909,982,1058,1137,1221,1305,1389,1477,1571,1669,1777,1894,2020,2151,2287,2426,2565,2704
30,53,87,123,167,217,271,326,381,435,489,542,599,660,723,788,855,921,988,1058,1135,1220,1315,1416,1523,1627,1731,1838,1945,2052,2169,2299,2432,2592,2755,2964
