53,53,53,52,51,49,48,47,46,45,44,42,38,33,26,17,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,56,56,55,54,53,51,50,49,48,47,44,40,35,27,18,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,59,58,57,56,55,54,53,52,51,50,47,43,36,28,19,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,62,61,60,59,58,57,56,55,54,53,50,45,39,30,20,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,64,63,63,61,60,59,58,57,56,55,52,47,40,32,21,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,66,65,64,63,62,61,60,58,57,56,55,52,48,42,35,28,21,17,15,14,13,13,11,9,8,8,7,7,6,6,4,3,1,1,1,0,0,0,0,0,0,1,4,6,12
68,67,66,66,64,63,62,61,60,59,58,57,56,55,54,53,51,49,47,46,44,42,39,37,34,31,30,28,27,26,24,22,21,20,18,16,15,12,11,10,10,10,11,12,13,15
69,69,68,67,66,65,63,62,61,60,59,58,57,56,55,54,53,52,50,49,47,45,44,42,40,38,37,35,34,32,31,29,28,26,25,24,23,21,20,19,18,17,17,16,16,16
71,70,69,68,67,66,64,63,62,61,60,59,58,57,56,55,54,53,51,50,48,47,45,43,42,40,39,37,36,34,33,31,30,29,27,26,25,24,22,21,20,19,18,18,17,17
72,71,70,69,68,67,65,64,63,62,61,60,59,58,57,56,55,53,52,51,49,48,46,44,43,41,40,38,37,36,34,33,31,30,29,28,26,25,24,23,22,21,20,19,19,19
73,72,71,70,69,68,67,65,64,63,62,61,60,59,58,57,56,54,53,51,50,48,47,45,44,43,41,40,38,37,35,34,33,31,30,29,28,26,25,24,23,22,21,21,21,21
73,73,72,72,70,69,68,67,65,64,63,62,61,60,59,58,56,55,54,52,51,49,48,46,45,44,42,41,39,38,37,35,34,33,32,30,29,28,27,26,25,24,23,23,22,22
74,74,74,73,72,70,69,68,66,65,64,63,62,61,60,58,57,56,54,53,52,50,49,48,46,45,43,42,41,39,38,37,35,34,33,32,31,29,28,27,26,25,24,24,24,24
76,76,75,74,73,71,70,69,67,66,65,64,63,62,60,59,58,57,55,54,53,52,51,49,48,46,45,44,43,41,40,39,37,36,35,34,33,31,30,29,28,27,26,26,26,27
77,77,76,75,74,72,71,70,68,67,66,65,64,63,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,45,44,42,41,39,38,37,36,35,33,32,31,30,30,31,31,34
79,78,77,76,75,74,72,71,70,69,67,66,65,64,63,62,61,60,59,59,59,59,58,57,57,55,54,53,53,51,50,48,47,46,45,44,43,41,40,38,37,36,36,38,40,44
80,79,78,77,76,75,74,72,71,70,69,68,67,67,67,66,66,65,65,65,65,65,65,65,64,64,64,64,64,62,61,60,59,57,57,56,54,51,49,47,45,46,47,52,58,72
82,81,80,79,78,76,75,74,72,71,70,70,72,76,80,86,88,89,89,89,89,89,90,89,89,89,89,89,91,91,90,91,92,91,92,92,89,86,83,81,78,79,80,87,95,114
83,82,81,80,79,78,76,75,74,73,71,74,79,87,98,111,119,123,125,125,123,123,123,122,124,125,127,129,134,136,138,143,146,146,147,149,146,143,144,142,139,139,140,143,148,160
85,84,83,82,81,80,79,77,76,75,73,77,86,99,117,139,155,167,172,175,173,172,172,172,174,176,181,184,190,195,200,205,210,212,212,211,206,203,201,199,197,199,200,199,202,199
89,88,87,86,84,83,82,80,79,77,76,84,99,121,150,184,208,224,231,233,229,228,227,229,233,238,246,253,260,267,274,280,289,296,299,301,300,296,291,286,280,277,275,274,276,281
92,91,90,89,88,86,85,83,81,80,79,88,106,135,171,215,246,267,277,281,278,276,277,278,282,286,295,304,315,325,336,348,359,368,373,375,371,364,357,351,346,346,348,355,364,381
95,94,93,92,91,89,88,87,85,83,82,93,115,149,193,248,288,317,335,344,344,346,347,351,360,371,383,397,409,416,422,431,440,447,453,454,448,444,441,438,440,444,445,452,458,478
