21,21,20,19,18,16,14,13,12,11,10,10,10,9,9,8,8,7,7,7,7,6,6,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0
21,21,21,20,19,18,16,15,13,12,12,11,11,10,10,9,9,8,8,8,8,8,8,8,8,7,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1
22,22,22,21,20,19,17,16,14,13,13,12,12,11,11,10,10,10,9,9,9,9,9,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2
22,23,23,22,21,20,19,17,16,15,14,14,13,13,12,12,11,11,11,11,11,11,11,10,10,10,9,9,8,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3
23,23,23,23,22,21,20,18,17,16,15,15,14,14,13,13,12,12,12,12,12,12,12,11,11,11,10,10,9,9,8,8,8,8,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4
23,24,24,24,23,22,20,19,18,17,16,16,15,14,14,13,13,13,13,13,12,12,12,12,12,11,11,10,10,10,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,5,4,4,4
24,24,24,24,24,23,21,20,19,18,17,16,16,15,14,14,14,13,13,13,13,13,13,13,12,12,11,11,11,10,10,9,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,5,4
24,25,25,25,24,23,22,20,19,18,17,17,16,16,15,15,14,14,14,14,14,14,14,13,13,12,12,11,11,11,10,10,10,10,9,9,9,9,8,8,8,7,7,7,6,6,6,6,6
24,25,25,25,25,24,22,21,20,19,18,17,17,16,16,15,15,15,15,15,15,14,14,14,14,13,13,13,12,12,12,12,12,12,12,11,11,11,11,10,10,10,9,9,9,9,8,8,8
24,25,26,26,25,24,23,22,21,19,19,18,17,17,16,16,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,13,13,13,13,14
25,26,26,26,26,25,24,22,21,20,19,19,18,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,18,19,19,20,20,21,21,22,22,22,22,23,23,24,25,27
25,26,26,27,26,25,24,23,22,21,20,19,18,18,17,17,16,16,16,17,17,17,17,18,18,18,19,19,20,21,23,24,26,28,29,31,34,37,40,43,47,49,52,55,57,60,66,71,81
25,26,27,27,27,26,25,23,22,21,20,20,19,18,18,17,17,17,17,17,18,19,19,20,21,22,23,25,26,27,29,31,33,36,38,41,45,49,55,61,67,73,78,83,89,95,103,111,122
25,27,27,27,27,26,25,24,23,22,21,20,19,19,18,18,17,18,18,18,19,20,22,23,25,26,28,29,31,33,35,38,41,44,47,52,56,62,68,74,81,87,94,101,109,118,129,139,151
26,27,28,28,28,27,26,25,23,22,21,21,20,19,19,18,18,18,19,20,22,24,26,28,30,32,33,34,35,37,40,43,47,51,55,60,66,72,78,85,93,101,109,119,129,139,151,164,181
26,27,28,28,28,28,26,25,24,23,22,21,20,20,19,19,19,20,21,23,25,28,31,33,35,37,38,39,41,42,45,48,52,57,62,68,74,81,88,96,105,115,126,137,150,163,179,196,218
26,28,28,29,29,28,27,26,25,23,22,22,21,20,20,20,20,21,23,25,28,32,35,38,40,42,43,45,46,48,51,54,59,65,71,78,85,92,100,108,118,128,141,154,169,185,205,225,250
26,28,29,30,30,29,28,26,25,24,23,22,22,21,20,20,21,22,25,28,32,37,40,44,46,48,49,50,52,55,58,63,68,74,81,89,97,106,116,125,136,147,160,175,193,212,236,262,294
27,29,30,30,30,30,29,27,26,25,24,23,22,22,21,21,22,24,28,32,37,42,46,50,53,54,56,57,59,62,66,71,77,84,92,100,110,120,131,142,154,167,182,199,219,242,270,299,336
27,29,30,31,31,31,30,28,27,26,25,24,24,23,23,23,25,27,31,36,42,48,53,58,62,64,67,69,71,75,79,85,91,97,105,113,124,136,150,164,179,194,211,229,252,277,308,340,379
28,30,32,33,33,32,31,30,28,27,26,26,25,24,24,25,27,31,37,43,50,57,64,69,73,76,79,82,85,88,93,99,106,113,122,132,145,159,174,192,211,231,253,277,303,330,361,392,429
29,31,33,34,34,34,32,31,30,29,28,27,27,26,27,28,31,36,43,51,60,68,74,79,83,87,90,94,98,103,108,114,120,128,138,149,163,179,196,214,236,261,289,322,358,395,432,470,506
30,32,34,35,36,35,34,33,31,30,29,29,28,28,28,30,34,40,48,58,68,77,85,91,97,102,106,112,117,122,127,134,140,148,159,172,187,204,224,250,281,317,356,398,440,481,527,572,630
