1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,3,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,4,4,4,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1
6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2
6,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3
7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3
8,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3
8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4
8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4
9,8,8,8,8,7,7,7,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5
9,11,12,13,13,12,12,12,12,12,13,12,11,10,10,9,10,10,11,11,11,12,12,12,13,15,15,16,15,14,13,12,12
9,16,21,25,27,27,27,27,26,26,25,24,22,20,19,18,19,20,22,23,23,24,25,26,27,29,31,32,32,32,32,32,34
10,22,31,38,43,44,44,43,42,41,40,38,37,36,36,36,37,38,40,42,43,45,46,48,50,52,54,55,56,58,63,67,81
11,28,42,54,61,64,65,64,63,63,64,64,63,62,61,60,59,60,62,64,66,69,71,73,76,79,82,86,89,93,101,107,123
12,39,60,78,89,94,96,96,95,95,95,95,92,90,88,87,85,85,88,90,94,98,102,106,109,112,116,121,127,135,150,164,196
13,48,75,96,110,118,121,121,120,119,117,116,114,111,111,111,111,112,114,117,121,126,133,140,148,154,162,168,174,179,194,207,241
15,61,96,123,141,150,153,150,148,146,142,140,137,134,132,131,132,134,138,144,151,157,166,175,187,197,208,213,218,217,224,229,252
