32,22,14,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,24,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,26,17,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,27,18,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,29,20,12,6,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,36,30,25,22,19,18,16,15,14,12,10,9,8,8,7,6,5,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0
44,42,40,37,35,33,31,29,27,26,24,22,20,19,18,17,16,15,14,13,12,11,11,10,9,8,7,6,6,5,5,5,6
45,44,42,40,38,36,34,33,31,30,28,26,25,23,22,21,20,19,18,17,16,15,14,13,13,12,11,10,10,9,9,8,9
46,45,43,41,39,38,36,35,33,32,30,29,27,26,25,24,23,22,21,20,19,18,17,16,15,15,14,13,13,12,11,11,11
47,46,44,42,40,39,37,36,34,33,32,30,29,28,27,26,25,23,22,21,20,19,19,18,17,16,16,15,14,13,13,12,12
48,47,45,43,41,40,38,37,36,34,33,32,30,29,28,27,26,25,24,23,22,21,20,20,19,18,17,17,16,15,15,14,14
49,47,46,44,42,41,39,38,37,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,20,19,18,17,17,16,16,15
50,48,46,45,43,42,40,39,38,37,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,21,20,19,19,18,17,16,16
51,49,47,46,44,43,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,22,21,20,20,19,18,18
52,50,48,47,46,45,44,43,42,40,39,38,37,36,35,35,34,33,32,31,30,29,28,27,27,26,26,25,24,23,23,22,23
53,51,50,49,48,47,47,46,45,45,44,43,42,41,40,40,40,39,38,37,36,35,34,34,33,33,33,32,31,31,30,29,29
54,53,52,51,51,51,50,50,50,50,49,49,49,48,48,49,49,49,48,48,47,45,44,44,44,44,43,43,42,40,40,39,40
55,61,64,66,66,66,66,64,64,64,62,61,61,61,61,63,66,67,66,66,64,62,61,60,60,61,61,60,59,58,60,61,72
57,69,77,83,86,87,86,84,83,84,83,83,84,85,87,90,94,96,96,96,93,90,89,90,90,92,94,93,92,91,94,96,110
58,78,93,105,111,114,115,113,113,114,115,116,118,121,125,128,131,134,133,133,132,132,132,133,133,134,135,135,136,138,142,146,155
61,89,110,127,138,144,146,146,147,151,155,159,165,171,177,182,187,191,191,192,191,191,191,193,193,193,193,193,193,196,198,201,205
62,105,134,157,170,177,178,177,179,181,187,193,201,209,217,223,227,231,233,236,238,242,243,242,239,238,238,239,243,248,249,249,245
66,118,154,184,201,209,210,209,211,215,224,234,243,252,261,266,271,277,281,285,290,298,301,303,302,300,294,293,294,298,301,307,304
