0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7,7,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,4,4,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,5,6,6,6,5
8,8,7,7,7,7,6,6,6,6,6,6,6,6,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,6,6,7,8,10,11,12,13,15,17,22,29,37,41,47,40
8,8,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,7,8,9,11,12,15,18,22,25,29,32,37,42,53,66,81,93,107,107
9,9,8,8,8,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,6,7,8,8,9,9,9,8,8,8,9,10,11,13,15,18,21,23,27,32,38,43,50,56,64,74,89,108,131,149,171,179
9,9,9,9,8,8,8,8,7,7,7,7,7,7,6,6,5,6,6,7,8,10,12,13,13,13,13,13,12,13,14,15,18,21,25,29,33,37,43,50,58,66,77,89,104,121,144,171,201,230,262,287
11,10,10,10,9,9,9,9,8,8,8,8,8,8,7,7,6,6,7,9,11,14,16,18,19,19,19,19,19,20,22,25,28,33,37,42,48,55,62,72,83,96,112,129,148,170,200,235,279,322,370,406
12,11,11,10,10,10,9,9,9,9,9,9,9,8,8,7,7,7,8,10,13,17,20,22,23,24,23,24,24,25,27,30,35,40,47,55,64,73,83,95,108,124,144,164,188,217,253,292,340,383,431,461
13,12,11,11,11,10,10,10,10,10,10,9,9,9,9,8,7,8,9,12,16,20,24,27,29,29,28,29,29,30,33,37,43,50,59,69,79,90,102,116,132,151,179,206,240,280,327,374,432,488,547,602
