3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,6,7,6,6,5,4,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,7,8,8,7,7,7,6,6,6,5,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,8,9,9,9,9,8,8,8,8,7,7,7,6,6,5,5,4,4,4,3,3,3,2,2,1,1,1,0,0,0,0,0,0,0
6,8,9,10,10,10,9,9,9,9,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,3,3,2,2,2,2,2,2,2,2,1
6,8,9,10,10,10,10,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,6,6,6,5,5,4,4,4,4,3,3,3,3,3
7,9,10,10,11,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,7,7,6,6,6,6,6,6,6,5
7,9,10,11,11,11,11,10,10,10,9,9,9,9,9,9,9,9,9,9,10,10,10,9,9,9,9,9,9,9,9,9,10,10,10,10
8,10,11,12,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
8,10,11,12,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,11,11,11,11,10,10,10,10,11,11,11,11,11,10
8,11,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,14
9,11,12,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14
9,11,12,13,13,13,13,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14
10,12,13,14,14,13,13,13,12,12,12,12,13,13,13,13,13,13,14,14,15,15,15,16,16,17,17,17,17,17,18,18,20,20,21,18
10,12,13,14,14,14,13,13,13,13,13,14,14,15,15,15,16,16,17,19,20,21,22,23,24,24,25,26,27,30,33,37,44,49,56,56
10,13,14,15,15,15,14,14,14,14,15,16,17,18,19,20,21,23,24,27,29,32,33,35,37,40,42,45,48,52,57,64,73,82,92,97
11,14,15,16,16,17,17,17,17,17,18,19,20,22,24,26,28,30,32,35,39,43,46,50,53,57,62,68,75,83,91,103,115,129,144,159
12,14,16,17,18,18,18,19,19,20,21,23,25,28,31,34,37,40,43,47,51,55,60,65,70,78,85,93,102,115,127,143,162,182,203,224
13,15,17,19,20,21,22,22,23,24,26,28,31,34,38,42,46,51,56,61,68,75,82,91,100,110,121,133,148,166,185,208,234,267,299,347
13,16,18,20,22,23,24,25,26,28,30,33,36,40,44,48,53,59,65,72,80,89,99,109,121,136,153,170,192,214,235,259,286,319,352,403
14,18,20,22,24,26,27,28,29,31,33,36,40,44,49,54,60,67,76,86,96,108,121,135,151,171,192,215,242,271,301,332,366,399,433,468
