3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2
3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4
3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
3,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9
3,4,4,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8,8,8,9,9,10,10,10,11,11,11,12,12,12,12,12,13
3,4,5,5,5,5,6,6,6,6,7,7,7,8,8,8,8,9,9,9,10,11,11,12,13,14,14,15,15,16,17,18,19,19,20
4,4,5,5,6,6,6,6,7,7,7,8,8,8,9,9,9,10,10,11,12,12,13,14,15,17,18,19,21,22,25,27,29,32,34
4,4,5,5,6,6,6,7,7,8,8,8,9,9,10,10,11,12,12,13,14,15,16,18,20,21,23,25,28,30,32,35,38,41,43
4,5,5,6,6,6,7,7,8,8,9,9,10,11,11,12,12,13,14,15,16,17,19,21,23,26,28,31,34,37,40,44,47,51,54
4,5,5,6,6,7,7,8,8,9,9,10,11,12,12,13,14,15,16,17,18,20,22,24,27,30,33,36,39,43,47,52,58,64,71
4,5,5,6,7,7,8,8,9,10,11,12,12,13,14,15,15,16,17,19,20,22,24,27,30,34,38,42,46,51,56,62,68,74,80
4,5,6,6,7,8,8,9,10,11,12,13,14,15,16,16,17,18,19,21,22,25,28,31,35,39,44,49,53,59,65,72,81,91,103
4,5,6,7,8,8,9,10,12,13,14,15,16,17,18,18,19,20,22,23,26,28,32,36,40,45,50,55,60,66,73,82,93,104,120
4,5,6,7,8,9,10,12,13,15,16,17,18,19,20,21,22,23,24,26,29,32,36,40,45,51,56,62,69,76,84,95,106,119,134
4,6,7,8,9,10,12,13,15,17,18,19,20,21,22,23,24,25,27,29,32,35,40,45,50,57,63,70,78,86,96,107,122,137,157
5,6,7,8,10,11,13,15,17,19,20,22,22,23,24,25,26,28,30,32,36,40,45,51,57,64,72,80,89,99,110,123,138,153,171
5,6,8,9,11,13,15,17,19,21,23,24,26,27,27,28,29,31,33,36,40,45,50,57,64,71,80,90,101,112,126,139,155,171,189
5,7,9,11,13,16,18,21,23,25,27,29,30,31,32,33,34,36,39,42,46,52,58,65,73,82,92,103,116,130,146,163,182,201,223
5,7,9,12,15,18,21,24,26,29,31,32,33,34,35,36,37,40,42,46,50,56,62,70,79,90,102,117,133,150,168,187,206,225,246
6,8,10,13,16,20,23,27,30,32,35,36,38,39,40,42,43,45,48,51,56,61,68,76,87,99,114,130,149,168,189,211,233,255,278
