4,13,23,33,43,54,65,75,86,96,106,116,126,135,143,150,158,164,171,179,187,195,202,209,215,220,224,228,231,235,237,240,243,245,247,249,251,253,255,256,258,259,260,262,263
5,14,24,35,45,56,67,78,89,100,110,120,130,139,148,156,164,172,181,189,197,205,212,218,223,228,233,237,241,245,248,252,255,258,260,262,264,266,268,269,271,272,274,276,277
6,16,26,37,48,59,70,81,92,102,113,123,133,143,153,162,171,180,188,196,204,211,218,224,230,235,239,244,248,251,255,258,261,264,266,269,271,273,275,276,278,279,281,282,283
7,18,28,39,50,62,73,84,96,107,117,128,138,147,157,167,177,186,195,204,212,219,226,232,237,242,247,252,256,260,263,267,270,273,276,279,282,284,287,289,291,293,294,296,297
8,19,30,41,52,64,76,87,99,110,120,131,141,151,161,171,180,190,199,208,216,224,231,237,243,248,253,258,262,266,270,274,278,281,284,287,289,292,294,296,298,300,302,304,305
9,20,31,42,54,66,78,89,101,112,123,133,144,154,164,174,184,193,203,212,220,228,236,243,250,256,261,266,270,275,279,283,287,290,294,297,300,303,305,308,310,312,314,316,317
10,21,32,44,55,67,79,91,103,115,126,136,147,157,167,177,187,197,207,216,224,233,241,248,255,262,268,274,279,284,289,293,297,301,304,308,311,313,316,318,321,323,325,328,330
10,22,33,44,56,68,80,93,105,117,128,139,150,160,171,181,191,201,211,220,228,237,245,252,260,267,273,280,286,291,297,302,306,310,314,318,322,326,329,333,336,340,343,346,349
11,22,34,46,58,70,82,94,106,118,130,141,152,163,173,184,195,205,215,224,233,241,249,257,265,272,280,287,294,302,309,317,324,332,339,347,354,361,367,374,380,386,392,398,405
12,23,35,47,59,71,83,96,108,120,131,143,154,165,176,187,198,209,219,229,238,247,256,264,272,281,289,298,307,315,324,333,341,349,356,364,372,379,386,394,401,408,414,421,428
12,24,36,48,60,72,85,97,109,121,133,144,156,167,178,189,201,212,222,233,243,252,262,272,282,292,302,312,321,330,340,348,357,366,375,383,391,399,408,416,424,432,440,448,456
12,24,36,49,61,73,86,98,111,123,135,146,157,169,181,192,204,216,227,237,248,258,269,280,290,301,312,322,333,342,352,362,371,381,390,400,409,418,428,439,452,466,483,500,518
13,25,37,49,62,75,87,100,112,124,136,148,159,171,183,195,208,220,232,245,259,274,292,312,333,356,378,400,419,439,458,477,496,515,535,556,579,601,625,646,665,681,697,711,729
13,25,38,50,63,76,88,101,114,126,137,149,161,173,186,201,216,233,252,272,294,317,343,368,393,417,440,460,480,499,519,541,565,590,617,645,672,698,723,747,771,794,817,840,863
14,26,39,51,64,77,90,103,115,127,139,151,163,176,191,208,227,249,273,299,327,356,384,412,437,460,482,503,523,544,568,593,620,650,681,712,742,772,800,827,854,880,909,938,972
14,27,39,52,65,78,91,104,117,129,141,153,166,181,198,219,243,271,301,332,363,394,422,449,473,496,518,539,562,585,610,639,669,701,734,768,800,831,861,890,920,951,984,1017,1052
15,27,40,53,66,79,92,105,118,131,143,156,170,188,209,234,262,294,326,359,391,422,450,478,504,529,554,579,605,631,658,686,717,749,782,816,850,882,912,942,971,999,1028,1057,1086
15,28,41,54,67,81,94,107,120,132,145,159,176,197,223,253,286,321,356,390,421,451,481,510,538,567,595,622,648,674,701,729,758,789,822,855,888,920,951,979,1008,1035,1064,1091,1121
16,29,42,55,69,82,95,109,122,134,148,163,182,206,235,270,307,345,381,416,448,480,511,542,574,605,636,666,694,722,750,779,808,839,870,899,928,956,985,1014,1044,1074,1103,1131,1155
16,30,44,57,71,84,98,111,124,137,151,169,191,220,256,296,337,378,416,451,484,517,551,585,620,654,685,714,742,768,796,826,857,887,917,945,972,1000,1029,1059,1091,1123,1152,1183,1209
18,32,46,60,74,88,101,115,128,140,156,177,204,241,287,339,390,440,486,525,561,596,627,659,691,724,757,792,828,864,899,932,962,991,1020,1050,1082,1115,1147,1181,1212,1243,1270,1298,1317
19,34,48,63,78,92,107,120,133,146,162,185,217,259,313,370,426,480,530,573,613,654,691,728,765,803,839,878,915,950,984,1018,1052,1088,1128,1166,1203,1239,1272,1302,1332,1362,1395,1427,1466
20,36,52,67,83,98,112,126,140,153,171,196,232,280,343,407,472,535,591,641,689,734,774,814,853,891,929,969,1007,1042,1075,1108,1141,1174,1210,1245,1279,1310,1340,1369,1398,1428,1466,1505,1559
