1,6,10,14,18,22,26,31,36,42,49,56,62,68,74,79,83,86,89,92,94,97,99,102,104,105,107,109,110,111,112,113,114,115
2,7,12,16,21,26,32,38,45,51,58,63,69,73,78,81,85,88,91,94,97,99,102,104,106,108,110,112,114,115,117,118,120,121
3,8,14,19,25,31,38,44,50,57,63,68,73,77,81,85,89,92,96,99,102,105,107,110,112,114,117,119,120,122,124,126,127,129
4,10,16,22,29,35,42,49,55,62,68,74,79,84,89,93,98,102,106,111,115,119,123,127,130,133,136,139,142,145,147,149,151,153
4,11,17,24,31,38,45,51,58,65,72,79,86,94,101,108,115,122,130,138,145,153,161,169,177,185,192,200,207,213,220,227,234,240
5,12,18,25,32,39,46,53,61,68,75,83,90,97,105,113,120,128,136,144,152,160,168,176,184,192,201,209,217,226,234,243,251,260
6,12,19,26,33,41,48,55,62,70,77,84,92,99,107,115,123,131,138,146,154,162,171,179,187,196,204,213,221,229,238,247,255,264
6,13,20,27,34,41,49,56,64,71,79,86,94,102,109,117,125,133,141,149,157,165,173,182,190,198,207,215,224,233,241,250,259,268
6,14,21,28,35,43,50,58,65,73,80,88,96,103,111,119,127,135,143,151,160,168,176,185,193,202,211,220,229,238,247,256,265,274
7,14,21,29,36,44,51,59,67,74,82,90,97,105,113,121,129,137,145,154,162,171,179,188,197,206,215,224,233,242,251,261,270,280
7,15,22,30,37,45,53,60,68,76,84,91,100,108,116,124,133,141,149,158,166,175,184,193,202,211,220,229,239,248,258,267,277,287
8,15,23,31,38,46,54,62,70,78,86,95,103,111,119,128,136,145,154,163,172,181,191,203,214,226,238,251,264,277,291,305,319,332
8,16,24,32,39,48,56,64,73,81,91,100,110,121,132,143,155,166,177,188,200,212,225,239,253,267,282,297,313,330,347,363,380,391
8,16,24,33,41,50,59,68,78,89,101,112,125,137,150,163,177,190,204,217,230,244,257,273,289,305,323,341,359,378,398,418,439,462
9,17,25,34,43,53,64,76,88,101,114,128,141,155,168,182,196,211,225,240,255,271,288,305,322,339,356,374,392,410,430,451,472,494
9,18,27,37,48,59,72,86,100,114,129,143,157,171,185,199,214,230,246,264,282,300,317,334,351,367,384,402,421,441,462,486,510,539
10,19,29,40,53,66,81,96,111,127,142,157,172,187,202,217,233,249,267,285,303,322,341,358,375,393,412,431,453,475,497,521,544,570
10,20,32,44,59,74,90,107,123,140,156,172,188,204,220,236,252,269,286,305,324,343,361,379,397,416,436,459,484,510,537,563,588,610
11,22,36,50,66,83,101,119,137,154,172,189,206,223,240,257,274,290,307,325,344,364,385,405,425,446,468,492,518,545,574,602,630,656
12,24,41,58,77,96,115,134,152,170,188,206,224,242,260,277,294,310,327,346,366,387,409,431,453,475,499,524,551,580,611,643,676,709
12,27,47,68,90,112,133,155,175,195,215,235,253,271,289,306,323,341,359,379,400,423,447,474,500,527,555,585,616,649,683,716,750,779
13,30,53,75,100,124,147,170,191,212,233,253,274,295,314,333,352,371,391,412,435,460,484,508,534,563,593,626,662,698,734,770,804,838
14,31,56,80,108,134,160,184,207,230,253,277,302,327,353,377,401,424,445,467,490,514,539,565,594,623,655,689,726,765,804,847,891,940
