6,19,35,50,67,85,105,127,150,175,202,230,258,285,312,336,360,384,410,436,464,492,520,548,574,599,622,642,660,675,689,703,716,728,740,752,762,771,779,787,794,801,807,813,819,824
6,21,37,53,71,90,110,132,156,182,209,237,266,294,321,347,373,399,426,454,483,511,540,568,595,620,644,667,688,707,726,743,759,773,786,797,809,820,831,842,853,862,872,880,888,895
8,22,39,56,74,94,115,138,162,188,215,244,273,301,330,358,385,413,441,470,499,529,557,586,612,638,662,685,708,729,749,769,787,803,818,831,844,856,868,879,891,902,912,921,931,939
9,24,42,59,78,99,120,144,168,195,222,251,280,309,339,368,398,427,458,488,518,548,577,605,633,660,686,712,737,762,787,811,835,859,883,907,931,957,982,1006,1028,1048,1065,1082,1097,1113
10,26,43,61,80,101,123,147,171,198,226,255,285,315,346,376,407,437,467,498,528,559,589,620,649,679,708,737,767,798,828,859,890,919,947,975,1002,1029,1056,1083,1109,1134,1156,1176,1195,1215
11,27,44,62,82,103,125,149,174,200,229,258,288,319,350,381,412,442,473,504,535,566,598,629,661,693,725,757,789,821,854,888,922,957,994,1030,1065,1100,1133,1164,1195,1225,1254,1282,1311,1337
12,28,45,64,83,104,127,150,176,203,231,260,291,322,353,384,415,447,478,509,541,572,605,637,670,702,735,769,803,838,874,910,947,985,1023,1061,1099,1136,1174,1210,1247,1284,1319,1353,1387,1421
12,28,46,65,84,106,128,152,178,205,233,263,293,325,356,388,419,451,482,514,545,578,610,643,676,710,744,778,813,849,885,922,960,998,1037,1077,1117,1157,1198,1239,1281,1323,1366,1410,1454,1497
13,29,47,66,86,107,130,154,180,207,235,265,296,327,359,391,423,454,486,518,550,583,616,650,683,717,752,786,821,856,893,930,968,1006,1046,1086,1127,1168,1210,1252,1295,1339,1384,1428,1472,1515
13,30,48,67,87,108,131,156,181,209,237,267,298,329,361,394,426,458,490,522,555,589,622,656,691,725,760,795,830,866,903,940,978,1017,1057,1097,1138,1179,1221,1264,1308,1352,1397,1442,1488,1534
14,31,49,68,88,110,133,158,184,211,240,270,301,332,365,397,429,462,494,527,561,595,629,664,699,734,769,805,840,877,914,952,991,1031,1071,1111,1153,1194,1237,1280,1323,1367,1412,1456,1501,1545
14,31,50,69,89,111,134,159,185,213,242,272,303,335,367,400,433,465,498,532,566,601,636,672,708,744,780,816,853,890,927,966,1006,1047,1088,1131,1173,1216,1259,1303,1349,1396,1444,1493,1543,1591
15,32,51,70,91,113,136,161,187,215,244,274,306,338,370,403,435,469,502,536,571,607,643,679,716,753,791,829,868,907,947,987,1028,1070,1113,1155,1199,1243,1288,1334,1384,1434,1486,1538,1590,1640
15,33,52,71,92,114,138,163,189,217,246,276,308,340,372,405,439,473,507,542,578,613,650,687,724,763,802,841,882,923,964,1007,1049,1092,1136,1179,1223,1268,1314,1362,1414,1469,1526,1584,1643,1698
16,34,53,73,94,116,139,164,191,219,248,278,310,342,375,408,442,477,512,547,583,619,656,694,733,772,812,854,896,939,983,1027,1071,1115,1160,1206,1252,1299,1349,1401,1455,1512,1570,1627,1686,1738
16,34,54,74,95,117,141,166,193,220,250,280,312,344,378,411,446,480,515,551,587,624,662,701,740,781,823,866,910,954,999,1044,1089,1135,1181,1228,1276,1326,1378,1432,1489,1547,1607,1665,1725,1781
17,35,55,75,96,119,143,168,195,223,252,283,315,348,382,416,451,486,521,556,593,630,669,708,749,790,833,876,921,966,1013,1060,1106,1154,1201,1250,1300,1351,1405,1462,1519,1578,1637,1694,1751,1804
17,36,56,76,98,120,144,170,196,225,254,285,317,351,385,420,455,491,527,563,600,638,677,717,758,800,843,888,934,980,1027,1074,1121,1168,1215,1264,1315,1368,1424,1481,1540,1600,1660,1720,1779,1838
18,37,57,78,100,122,146,172,199,227,256,288,320,354,389,424,460,496,533,571,609,648,688,729,770,813,857,902,949,997,1045,1094,1142,1190,1239,1289,1341,1395,1451,1510,1569,1629,1691,1755,1820,1892
19,38,59,79,102,125,149,174,201,230,260,291,324,359,394,430,467,504,542,581,621,661,701,743,786,829,874,921,970,1020,1071,1122,1174,1226,1277,1329,1384,1441,1500,1561,1624,1688,1754,1824,1894,1971
20,40,61,83,105,128,153,179,206,234,264,296,330,365,401,439,478,517,557,598,640,682,725,768,812,857,903,951,1001,1055,1110,1170,1233,1297,1363,1429,1494,1558,1621,1684,1749,1815,1881,1946,2012,2070
22,42,63,85,108,131,156,182,209,238,269,301,335,371,409,448,488,529,570,611,652,695,739,784,830,877,925,976,1028,1082,1140,1202,1266,1334,1403,1475,1545,1617,1689,1760,1829,1900,1964,2030,2094,2163
23,43,65,87,110,134,160,186,214,243,273,306,341,378,417,457,498,539,580,621,664,710,757,805,854,903,951,1003,1058,1117,1181,1250,1321,1393,1466,1542,1618,1693,1769,1847,1925,2005,2089,2180,2270,2373
