57,126,197,268,339,407,470,527,575,613,644,672,705,746,798,860,933,1007,1082,1154,1221,1282,1336,1382,1421,1456,1486,1514,1540,1564,1587,1607,1627,1646,1663,1679,1694,1709,1723,1736
60,130,202,273,344,414,480,541,596,646,697,754,818,890,966,1038,1103,1161,1212,1259,1304,1348,1389,1427,1463,1497,1528,1557,1583,1607,1629,1650,1669,1686,1703,1718,1732,1746,1758,1770
61,134,206,279,352,423,490,554,616,676,739,807,878,950,1020,1086,1145,1199,1250,1298,1343,1385,1425,1462,1496,1529,1560,1589,1616,1642,1666,1688,1709,1728,1746,1763,1779,1794,1809,1822
66,139,212,285,358,430,500,569,637,705,774,844,914,983,1049,1111,1169,1223,1275,1324,1370,1415,1458,1499,1538,1575,1611,1645,1677,1707,1735,1761,1785,1807,1827,1846,1864,1881,1898,1913
69,143,216,290,364,436,507,578,648,718,789,859,929,997,1062,1124,1183,1239,1293,1345,1394,1442,1488,1532,1574,1615,1654,1691,1726,1759,1791,1821,1849,1875,1899,1922,1944,1965,1985,2004
71,145,219,293,367,440,512,584,656,727,799,870,941,1009,1075,1138,1198,1255,1310,1363,1413,1462,1510,1555,1599,1641,1681,1719,1756,1790,1823,1854,1884,1913,1940,1966,1990,2014,2037,2059
72,146,221,296,370,444,517,589,662,734,807,879,950,1018,1085,1148,1209,1267,1323,1378,1430,1482,1531,1579,1626,1670,1712,1752,1790,1826,1860,1891,1922,1951,1979,2005,2031,2054,2078,2100
73,148,223,298,373,447,521,594,668,741,814,887,958,1027,1094,1159,1221,1282,1341,1398,1453,1506,1558,1608,1657,1703,1748,1790,1831,1869,1907,1942,1977,2010,2042,2073,2103,2133,2162,2190
75,150,225,300,376,450,524,598,672,746,820,893,965,1035,1103,1168,1232,1293,1352,1410,1467,1522,1576,1629,1680,1730,1778,1824,1868,1910,1951,1989,2026,2061,2095,2126,2156,2183,2210,2235
75,151,227,303,378,453,528,602,677,751,826,900,973,1043,1112,1178,1243,1307,1369,1429,1489,1547,1604,1659,1713,1765,1815,1864,1911,1957,2002,2046,2089,2130,2170,2207,2242,2275,2308,2340
77,153,229,304,380,455,531,606,682,757,833,909,983,1056,1127,1197,1265,1331,1396,1460,1522,1584,1645,1704,1763,1820,1876,1929,1981,2032,2082,2132,2180,2227,2273,2316,2357,2397,2435,2472
78,154,230,306,382,458,534,610,687,764,842,920,997,1074,1150,1226,1300,1374,1448,1525,1605,1689,1777,1874,1975,2079,2194,2316,2441,2580,2740,2901,3077,3266,3454,3633,3824,3991,4159,4286
79,155,232,308,384,461,537,614,692,772,853,937,1024,1121,1226,1342,1472,1613,1757,1907,2070,2239,2428,2636,2862,3100,3346,3584,3829,4064,4279,4477,4675,4857,5038,5244,5479,5749,6032,6389
80,157,233,310,387,463,540,619,701,792,893,1007,1133,1272,1421,1575,1736,1902,2076,2253,2442,2639,2846,3059,3283,3520,3773,4033,4305,4578,4852,5117,5383,5641,5909,6182,6465,6781,7100,7490
80,158,235,312,389,466,544,626,718,824,946,1087,1245,1412,1582,1754,1928,2103,2285,2472,2673,2881,3100,3325,3570,3830,4104,4389,4686,4983,5268,5553,5838,6133,6436,6757,7095,7417,7749,8019
82,160,237,315,392,470,551,641,745,868,1011,1172,1348,1532,1713,1896,2080,2266,2460,2668,2885,3116,3354,3596,3855,4127,4410,4708,5021,5330,5640,5952,6266,6592,6932,7275,7625,7962,8295,8586
83,162,240,318,395,474,559,658,774,914,1079,1264,1460,1663,1870,2077,2283,2498,2721,2945,3179,3419,3655,3893,4146,4405,4687,4999,5328,5662,6003,6335,6661,6987,7330,7682,8053,8424,8805,9160
85,164,242,321,398,480,572,681,813,973,1163,1373,1591,1816,2042,2260,2476,2700,2928,3159,3398,3643,3889,4145,4415,4709,5027,5362,5706,6056,6396,6729,7067,7406,7768,8151,8558,8973,9407,9830
86,166,245,324,403,488,587,706,854,1038,1252,1484,1729,1976,2211,2441,2669,2900,3142,3404,3669,3953,4239,4537,4835,5153,5471,5805,6140,6480,6820,7171,7517,7876,8256,8649,9054,9450,9858,10195
88,170,249,329,407,499,611,750,924,1141,1383,1638,1903,2165,2415,2660,2909,3160,3430,3723,4032,4355,4695,5034,5362,5689,6020,6348,6680,7038,7408,7782,8161,8547,8935,9332,9744,10169,10605,11044
92,175,256,337,417,516,643,810,1019,1280,1562,1857,2145,2434,2715,3001,3291,3606,3929,4262,4595,4935,5266,5593,5922,6273,6633,7012,7425,7853,8282,8713,9140,9553,9955,10381,10841,11369,11911,12591
95,178,260,342,423,529,670,856,1088,1385,1705,2032,2356,2689,3006,3325,3651,3994,4326,4655,4985,5319,5655,6003,6375,6769,7191,7622,8077,8549,9034,9506,9967,10413,10847,11254,11678,12123,12561,13052
96,182,266,349,431,545,711,954,1273,1676,2100,2511,2880,3213,3507,3807,4127,4446,4765,5088,5393,5693,6022,6375,6742,7146,7584,8043,8534,9070,9623,10180,10745,11303,11824,12290,12721,13065,13381,13577
