30,28,24,21,17,14,12,11,11,12,12,12,12,12,11,11,10,9,9,9,10,11,11,11,11,10,10,9,8,8,7,7,6,6,5,5,4,4,3,3,3,3,3,3
30,29,25,22,18,16,14,13,14,14,14,15,15,14,14,14,14,14,14,15,15,15,15,14,13,13,12,11,11,10,10,9,8,8,7,7,6,6,6,5,5,5,4,4
30,29,26,23,19,17,15,15,15,15,16,16,16,16,17,17,17,18,18,18,18,17,17,16,15,14,14,13,12,12,11,10,10,9,9,8,8,7,7,6,6,6,5,5
31,30,27,24,21,18,17,16,17,17,18,18,19,19,20,20,21,21,21,21,20,20,19,19,18,18,18,17,17,16,16,15,14,14,14,13,13,12,12,12,11,11,11,10
31,31,27,25,21,19,18,17,18,18,19,19,20,20,21,22,22,23,23,23,23,23,23,22,22,22,22,21,21,20,20,19,19,18,18,18,17,17,17,16,16,16,16,15
32,31,28,25,22,20,19,18,18,19,20,20,21,22,22,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,22,22,22,22,22,21,21,21,20,20
32,32,29,26,23,21,20,19,19,20,20,21,22,22,23,24,24,25,25,25,25,25,26,26,26,26,26,26,26,26,25,25,25,25,24,24,24,24,23,23,23,23,22,22
32,32,29,26,23,21,20,20,20,21,21,22,23,23,24,25,25,25,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,27,27,27
33,32,29,27,24,22,21,20,21,21,22,23,23,24,25,25,26,26,26,26,26,27,27,27,27,27,28,28,28,28,28,28,29,29,29,29,29,30,30,30,30,30,30,31
33,33,30,27,24,22,21,21,21,22,23,23,24,25,26,26,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,32
33,33,30,28,25,23,22,21,22,22,23,24,25,26,27,27,28,28,29,29,29,30,30,31,32,32,33,33,33,33,32,32,32,33,34,35,36,36,36,36,36,36,36,36
33,33,30,28,25,23,22,22,22,23,24,25,26,27,28,29,29,30,31,32,33,33,35,36,38,40,41,42,42,42,41,41,42,43,46,49,52,54,56,57,58,59,60,63
33,34,31,29,26,24,23,23,23,24,25,25,26,28,29,30,32,33,35,37,38,40,42,45,48,51,53,55,55,56,56,58,61,65,70,77,82,86,89,92,95,99,104,112
34,34,31,29,26,24,23,23,24,24,25,26,27,29,31,34,37,41,45,50,54,59,62,65,67,69,70,70,71,71,72,75,80,86,93,100,108,115,121,128,135,145,154,168
34,34,32,29,27,25,24,24,24,25,26,27,29,31,34,38,43,50,56,62,67,71,74,77,79,81,82,83,83,84,85,88,93,99,107,115,124,133,143,152,163,175,186,199
34,34,32,30,27,25,25,24,25,26,27,28,30,34,39,45,52,61,68,76,81,86,89,91,92,93,93,94,94,96,98,104,110,118,129,139,150,161,172,184,196,213,229,253
35,35,32,30,28,26,25,25,25,26,28,30,33,38,45,53,61,70,79,87,93,99,103,105,106,107,107,108,109,112,116,122,129,138,149,160,172,184,197,211,227,245,263,283
35,35,33,31,28,27,26,26,26,27,29,32,36,43,51,61,72,82,92,101,108,113,117,119,120,120,120,120,121,124,129,137,146,158,170,183,196,210,225,241,260,278,298,316
35,36,33,32,29,27,27,26,27,28,31,34,40,48,59,71,83,95,106,115,122,127,131,133,135,135,136,136,137,140,146,154,164,176,191,207,224,243,264,284,305,324,342,357
36,36,34,32,30,28,28,27,28,30,33,38,46,57,70,85,99,113,124,134,141,146,150,152,153,154,153,153,154,158,164,173,185,199,215,233,252,275,299,324,349,374,397,417
36,37,35,34,31,30,29,29,29,32,36,43,54,68,84,101,118,134,147,158,166,171,174,175,175,175,174,175,177,182,191,204,220,239,262,288,315,346,376,407,438,469,500,532
37,38,36,35,32,31,30,30,31,33,39,47,60,78,97,118,138,156,172,184,194,199,200,199,196,192,190,191,195,203,215,231,250,272,297,326,359,394,429,464,497,528,557,585
38,39,37,35,33,32,31,31,32,35,41,51,66,89,116,145,175,201,221,234,238,237,232,225,217,212,209,210,215,225,239,257,279,305,335,366,400,436,472,509,550,589,631,667
