15,34,52,69,84,97,108,118,129,140,155,171,190,210,232,252,271,287,301,312,321,329,336,342,348,355,361,367,372,377,381,385,389,392,395,397
15,36,55,73,89,103,116,129,143,157,175,193,214,236,259,280,298,315,328,339,348,356,364,372,380,388,396,405,413,419,425,430,434,437,441,444
16,38,58,77,94,111,127,144,163,182,203,224,245,265,286,304,321,338,352,365,376,386,396,404,413,420,428,435,442,448,454,459,464,469,474,478
18,40,61,82,102,122,143,164,185,206,228,249,269,289,308,326,343,359,375,389,403,416,427,438,449,459,468,476,484,492,499,505,512,518,525,531
19,42,64,85,107,129,151,174,196,217,239,260,280,300,319,337,355,372,388,403,417,431,443,455,467,478,488,498,507,515,523,531,538,545,552,558
20,43,65,88,110,133,155,178,200,222,244,265,286,306,326,345,363,381,398,414,429,444,457,470,482,494,504,514,524,533,541,550,558,566,573,580
21,44,67,90,113,136,159,182,204,227,249,271,292,312,333,353,372,391,410,428,445,461,476,490,504,516,528,540,551,561,572,582,592,601,611,620
22,45,69,92,116,139,162,186,209,232,255,277,299,321,342,362,382,402,422,441,459,476,492,507,522,535,548,561,573,584,595,605,615,625,635,644
22,46,70,93,117,141,165,189,212,236,259,281,304,326,347,368,390,411,431,451,471,489,507,525,542,558,574,589,603,617,629,642,653,664,676,686
23,47,71,95,119,143,167,191,215,239,262,285,308,331,354,377,399,422,444,466,487,507,526,546,565,584,603,621,638,654,670,685,700,714,729,743
24,48,72,96,120,145,169,193,218,242,266,290,314,338,363,389,415,442,469,495,522,550,579,613,651,692,734,777,818,858,897,935,974,1012,1050,1079
25,49,73,98,122,147,172,197,222,247,272,297,322,349,377,408,440,476,511,549,589,633,681,734,790,849,908,967,1027,1087,1148,1213,1282,1359,1438,1534
25,50,74,99,124,149,175,201,227,253,280,307,336,367,400,437,477,520,564,610,657,706,759,818,884,953,1026,1105,1187,1275,1370,1473,1577,1681,1789,1879
26,50,75,100,126,152,178,205,232,260,289,320,353,388,426,467,511,561,614,670,729,793,858,930,1007,1090,1178,1271,1368,1472,1584,1700,1825,1948,2073,2187
27,51,76,102,128,154,182,210,239,269,301,335,372,411,455,502,555,613,677,747,820,896,974,1054,1136,1223,1316,1417,1528,1647,1771,1901,2029,2163,2294,2441
27,52,78,104,130,158,187,217,249,282,318,356,398,443,492,545,602,664,733,808,887,971,1056,1143,1233,1328,1430,1540,1661,1790,1926,2068,2212,2364,2516,2682
28,53,79,105,133,163,195,228,264,302,341,383,428,476,529,585,646,712,785,865,950,1040,1133,1227,1324,1428,1539,1659,1786,1922,2061,2208,2358,2518,2678,2853
29,54,81,109,139,173,209,247,288,330,373,419,469,520,576,636,699,767,844,926,1014,1110,1209,1312,1419,1531,1648,1772,1901,2037,2178,2329,2486,2659,2835,3037
30,56,83,113,145,181,221,264,310,358,407,458,512,568,627,690,757,829,908,993,1085,1186,1293,1405,1522,1643,1768,1894,2025,2163,2310,2471,2646,2837,3035,3250
32,57,88,120,157,199,244,292,342,394,445,497,554,614,680,751,829,910,995,1085,1181,1282,1392,1511,1637,1770,1910,2051,2198,2349,2504,2670,2848,3049,3253,3503
33,60,94,131,174,224,279,335,392,449,505,562,623,690,762,842,927,1016,1108,1205,1306,1413,1531,1659,1797,1944,2102,2265,2437,2611,2788,2973,3163,3378,3593,3867
35,63,100,141,189,246,308,371,434,497,557,617,681,751,826,912,1003,1099,1198,1304,1414,1534,1662,1801,1947,2104,2270,2447,2628,2824,3033,3249,3480,3722,3967,4215
36,65,104,149,202,266,336,405,473,541,607,674,748,829,911,1001,1093,1191,1292,1409,1530,1670,1822,1984,2152,2327,2512,2700,2898,3103,3330,3554,3789,4042,4291,4577
