127,113,102,92,84,78,73,69,66,63,60,56,53,49,44,39,34,29,24,20,17,14,12,11,9,8,8,7,6,5,5,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0
128,114,104,94,86,80,76,72,69,66,63,60,56,52,48,43,38,32,27,23,19,16,14,13,12,11,10,9,8,7,6,5,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1
130,117,106,97,89,83,79,75,72,69,66,63,59,55,51,46,40,35,30,25,22,19,17,15,14,13,12,11,9,8,7,6,6,5,4,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1
132,119,109,100,92,86,82,78,75,72,69,66,62,58,53,48,43,37,32,28,24,21,19,18,17,16,14,13,12,11,10,9,8,8,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2
133,121,111,102,94,89,84,81,78,75,72,68,65,60,56,50,45,39,34,29,26,23,21,19,18,17,16,15,13,12,11,10,9,9,8,7,6,6,5,5,4,4,4,3,3,3,3,2,2,2
134,122,112,103,96,91,86,83,80,77,73,70,66,62,57,52,46,40,35,31,27,24,22,20,19,18,16,15,14,13,12,11,10,9,8,8,7,6,6,5,5,4,4,4,3,3,3,3,2,2
134,122,113,104,97,92,88,85,81,78,75,72,68,63,58,53,47,42,36,32,28,25,23,21,20,19,17,16,15,13,12,11,10,9,9,8,7,7,6,6,5,5,4,4,4,3,3,3,3,2
135,123,114,105,99,93,89,86,83,80,76,73,69,65,60,54,48,43,37,33,29,26,24,22,21,19,18,16,15,14,13,12,11,10,9,8,8,7,7,6,6,5,5,4,4,4,3,3,3,3
135,124,115,106,100,95,90,87,84,81,78,74,70,66,61,55,50,44,39,34,30,27,25,23,21,20,18,17,16,15,13,12,11,11,10,9,8,8,7,6,6,6,5,5,4,4,4,4,3,3
136,125,116,107,101,96,92,89,85,82,79,75,71,67,62,56,51,45,40,35,31,28,26,24,22,21,19,18,16,15,14,13,12,12,11,10,10,9,8,8,8,7,7,6,6,6,5,5,5,4
137,125,116,108,102,97,93,90,87,84,80,76,72,68,63,57,51,46,40,36,32,29,27,25,24,23,22,21,20,20,19,19,18,17,16,15,15,15,15,16,16,17,18,19,19,19,19,21,22,26
137,126,117,109,103,98,94,91,88,85,81,77,73,69,64,58,52,47,41,37,33,31,29,28,27,26,26,26,27,27,27,27,27,27,27,27,27,28,28,28,28,29,29,29,30,32,35,38,42,45
138,126,118,110,104,99,95,92,89,86,82,78,74,70,65,59,53,48,42,38,35,33,33,33,35,36,37,39,40,40,40,40,40,40,41,42,43,46,48,51,54,58,62,68,75,83,91,102,112,125
138,127,119,111,105,100,97,93,90,87,83,79,75,71,66,60,54,49,44,40,39,39,42,45,49,52,53,53,52,52,51,51,52,53,55,58,61,66,72,78,85,92,100,107,115,125,137,153,170,193
139,128,120,112,106,102,98,95,92,88,85,81,77,72,67,61,55,50,46,44,44,47,51,57,61,65,66,66,65,64,64,64,65,67,70,74,79,85,92,101,110,119,128,138,150,162,176,192,209,227
139,129,121,113,107,103,99,96,93,90,86,82,78,73,68,62,56,52,48,48,50,55,62,69,74,79,80,80,79,78,77,77,78,81,84,89,94,100,108,117,127,139,152,166,182,199,218,238,259,281
140,130,122,114,109,105,101,98,95,91,87,83,79,74,69,63,58,54,52,53,57,64,72,80,87,91,93,94,92,91,90,90,91,94,98,104,111,119,129,140,152,166,183,202,222,244,267,292,318,349
141,130,123,116,110,106,102,99,96,93,89,85,81,76,70,64,59,56,55,57,63,71,81,91,99,104,107,107,106,104,104,104,106,109,114,120,127,136,146,159,176,195,216,238,261,285,308,336,363,399
141,131,124,117,112,108,104,101,98,95,91,87,82,78,72,67,62,59,60,64,71,82,93,103,112,118,122,122,122,121,121,121,123,126,131,137,145,155,168,184,203,226,251,279,308,339,370,405,440,485
143,133,126,119,114,110,106,103,100,97,93,89,84,79,74,69,65,64,66,72,82,95,108,119,129,136,139,139,138,137,136,137,140,145,153,161,173,187,203,221,244,270,298,330,363,398,435,479,522,579
144,135,128,121,117,113,110,107,104,100,96,92,88,83,77,72,69,69,74,85,99,117,134,149,160,166,168,167,163,159,158,159,162,170,179,191,207,226,249,276,307,340,376,414,453,495,541,587,636,685
144,136,130,124,119,116,113,110,107,104,100,96,91,86,80,75,73,75,81,95,112,133,153,171,184,191,191,188,182,178,177,180,187,198,209,224,242,264,290,322,354,391,430,471,515,565,618,671,728,778
146,138,132,126,122,119,117,114,111,108,104,99,94,88,82,78,77,81,91,108,128,151,174,195,211,222,225,223,217,212,209,213,223,235,251,270,289,310,335,366,397,433,475,519,567,624,688,767,849,957
