0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2
5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2
6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3
7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3
7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3
7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5
8,8,8,8,8,8,8,9,9,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,8,7,7,7,7,7,7,7,7
8,8,8,9,10,11,14,17,20,22,23,22,21,21,20,20,20,21,20,20,20,19,18,17,16,16,15,14,14,13,12,12,13,14,16,17,19
9,9,10,12,14,18,23,28,31,34,35,35,35,35,35,35,34,34,33,33,32,31,30,29,29,28,27,26,25,23,22,22,23,24,26,28,31
9,9,11,15,20,27,35,41,46,49,51,50,51,51,51,50,50,49,48,47,46,45,45,45,45,45,43,41,39,37,35,35,36,38,41,44,48
10,10,13,19,26,37,50,59,67,72,75,75,75,76,75,74,74,72,69,68,65,63,63,63,62,62,60,58,56,53,52,52,53,56,59,63,66
12,11,15,22,32,46,63,75,84,90,93,93,94,95,93,92,90,87,84,83,81,80,80,79,79,78,77,74,72,70,70,70,72,73,76,78,82
12,12,16,24,36,53,73,89,101,109,114,113,115,117,117,117,117,116,112,110,108,106,105,104,103,101,99,97,94,92,91,89,88,89,91,94,100
