0,1,2,3,5,6,8,10,12,14,16,17,19,20,21,22,23,23,24,24,25,25,26,26,26,26,27,27,27,27,28,28
0,1,3,4,6,8,11,13,15,16,18,19,20,22,23,24,25,25,26,26,27,27,28,28,28,29,29,29,29,30,30,30
0,2,4,6,8,11,13,15,16,18,19,21,22,23,24,25,25,26,27,27,28,28,29,29,29,30,30,30,31,31,31,31
1,3,5,8,10,12,14,16,18,19,20,22,23,24,25,26,27,27,28,29,29,30,30,31,31,31,32,32,32,33,33,33
1,3,6,8,11,13,15,17,18,20,21,23,24,25,26,27,28,29,30,30,31,32,32,33,33,34,34,34,35,35,35,36
2,4,6,9,11,14,16,18,19,21,22,24,25,26,28,29,30,30,31,32,33,33,34,34,35,35,36,36,36,37,37,37
2,4,7,9,12,14,16,18,20,22,23,25,26,27,28,29,30,31,32,33,34,34,35,35,36,36,37,37,37,38,38,39
2,5,7,10,12,15,17,19,21,22,24,26,27,28,30,31,32,33,34,36,37,38,38,39,40,40,41,41,42,43,43,44
2,5,8,10,13,15,18,20,22,25,27,29,32,34,37,39,41,44,46,48,50,52,54,56,57,59,60,61,62,64,65,66
3,5,8,11,14,17,20,22,25,29,32,36,39,43,47,51,55,59,64,68,73,77,82,86,91,95,99,104,108,113,118,124
3,6,9,12,15,18,21,25,29,33,37,41,45,49,53,57,62,66,71,77,82,88,94,99,106,112,118,125,131,138,144,151
3,6,9,12,16,19,23,27,31,35,39,44,48,53,57,62,68,73,80,86,92,99,105,113,121,131,141,152,164,176,187,196
3,6,10,13,17,21,25,29,34,39,44,49,54,59,65,70,76,83,89,95,102,110,118,127,138,150,163,177,190,203,216,229
3,7,11,14,19,23,28,33,38,43,48,54,59,65,71,77,84,91,99,107,115,123,133,144,156,168,182,195,210,225,241,259
4,7,12,16,21,26,32,37,42,48,53,59,65,71,78,85,92,100,108,116,125,135,145,157,170,185,200,216,233,250,267,283
4,8,13,18,24,30,36,41,47,53,58,65,72,79,86,94,101,108,116,125,136,147,160,173,188,203,219,236,253,270,288,306
4,9,15,21,27,33,39,46,52,58,65,72,80,87,94,102,109,117,126,137,149,162,177,193,209,225,241,257,275,292,310,328
4,10,17,24,30,37,44,51,57,64,71,78,86,93,101,109,118,127,137,149,162,176,190,207,223,240,258,277,297,317,337,357
5,12,20,27,34,42,49,56,63,70,77,85,92,100,108,117,127,137,148,160,174,189,205,222,240,259,278,299,320,344,368,396
5,15,24,32,40,48,56,63,71,79,86,94,102,110,119,129,140,152,164,178,193,208,225,244,262,283,304,327,351,374,398,419
6,18,29,39,49,58,66,74,82,89,97,105,114,124,134,146,160,174,189,206,223,241,260,278,297,318,339,363,390,418,446,475
6,23,36,48,58,68,76,84,93,102,112,123,133,144,155,166,178,192,207,224,243,262,281,301,321,342,366,393,422,451,482,511
8,28,44,59,72,85,95,106,116,126,136,146,157,167,177,188,200,213,229,247,267,290,313,337,360,384,410,439,470,505,542,584
