11,12,13,12,11,9,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,14,14,12,10,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,16,16,15,13,11,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,18,17,15,12,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,19,19,18,16,14,12,10,8,6,6,6,6,6,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20,20,21,21,21,20,18,17,16,15,15,15,14,14,14,13,11,10,8,7,6,5,5,4,3,2,2,1,1,1,1,2,2,2,2,0
20,21,22,22,23,23,23,22,21,21,20,19,18,17,17,16,15,14,13,13,12,11,10,10,9,9,8,8,7,7,7,6,6,6,6,6,5
20,22,22,23,23,24,23,23,22,22,21,20,20,19,19,18,17,17,16,15,14,13,12,12,11,11,10,10,9,9,8,8,8,8,8,8,7
21,22,23,24,24,24,24,24,24,23,23,23,22,22,22,21,21,20,19,18,18,17,17,17,16,15,15,14,13,13,13,13,14,14,14,14,13
22,23,24,25,25,25,25,24,24,24,24,24,24,24,25,24,24,24,24,23,23,23,23,23,23,22,21,21,21,21,21,21,21,22,22,22,21
23,24,24,25,25,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,27,27,26,26,26
24,25,25,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,28,28,28
24,25,26,27,27,27,27,26,26,26,26,25,25,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,28,28,28,28,28
25,26,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,27,27,27,27,28,28,28,28,28,27,27,27,28,28,28,28,29,29,29,28
25,27,27,28,28,28,28,28,27,27,28,28,28,28,28,28,29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,31,31,31,31,31,31
26,27,28,28,29,29,28,28,28,28,28,29,29,29,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32
26,28,29,29,30,30,30,30,31,31,31,32,32,33,34,34,34,34,34,34,35,35,36,37,38,37,37,37,37,37,38,39,40,41,40,39,33
27,29,30,31,32,34,35,36,36,37,37,37,38,39,40,41,41,42,42,42,43,45,46,47,48,49,50,51,51,52,53,54,55,56,55,55,49
28,29,31,33,36,38,41,43,45,46,46,47,47,48,49,49,50,51,51,52,54,56,57,60,62,63,65,67,69,71,74,75,77,78,77,76,70
29,31,33,36,39,43,48,51,54,55,56,57,58,58,60,61,63,65,68,70,73,77,80,83,86,87,89,89,91,93,96,99,103,106,107,109,104
31,33,35,40,45,51,58,63,67,70,71,72,73,74,77,80,84,88,92,96,99,104,108,113,117,121,124,125,127,130,134,139,147,152,154,156,144
32,34,38,44,51,59,69,76,80,84,85,84,87,89,93,98,104,108,113,117,120,124,127,132,137,143,149,154,159,164,170,180,191,203,207,213,195
33,36,41,48,56,66,79,86,92,96,99,100,103,106,109,113,118,122,127,132,138,143,149,155,161,167,173,180,188,195,203,213,224,236,247,258,259
