11,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,10,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,14,13,11,10,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,16,15,14,13,12,10,9,7,6,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17,18,17,16,15,14,13,12,11,10,9,8,7,6,6,5,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1
18,18,18,17,16,15,14,13,12,11,10,9,8,7,7,6,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1
19,19,18,18,17,16,15,14,12,11,10,9,9,8,7,7,6,5,5,4,4,4,3,3,3,2,2,2,2,2,1,1
19,19,19,18,17,16,15,14,13,12,11,10,9,9,8,7,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2,2
20,20,19,19,18,17,16,15,14,13,12,11,10,10,9,8,7,7,6,6,5,5,5,4,4,4,3,3,3,3,2,2
20,20,20,19,18,18,17,16,15,14,13,12,12,11,10,10,9,8,8,7,7,6,6,5,5,5,4,4,4,3,3,3
21,21,20,20,19,19,18,17,16,16,15,14,14,13,12,12,11,10,10,9,9,8,8,8,7,7,6,6,5,5,5,4
22,21,21,20,20,20,19,18,18,17,17,16,16,15,15,14,14,13,12,12,11,11,11,11,11,11,10,10,9,9,8,9
23,22,22,22,21,21,20,20,20,20,19,19,19,19,19,19,18,18,18,18,18,19,19,20,21,22,22,22,23,26,28,32
23,23,23,23,23,23,23,23,23,23,23,24,24,25,25,26,25,26,26,27,29,30,32,34,35,36,37,38,39,42,45,52
24,24,24,25,25,25,26,26,26,27,28,29,29,31,32,33,34,36,37,39,41,44,46,49,51,54,56,58,61,65,69,77
24,25,26,26,27,28,29,30,31,32,34,35,37,39,40,42,44,46,48,51,54,57,60,64,67,70,74,77,81,85,90,98
25,26,27,28,29,30,32,33,34,36,38,40,42,44,47,49,51,54,56,59,62,66,70,74,79,84,88,93,97,103,109,119
26,27,28,29,31,32,34,35,37,40,42,44,47,50,53,56,59,63,66,70,74,78,83,88,93,99,104,110,116,123,129,138
27,29,30,31,32,33,35,37,39,42,44,47,50,53,57,60,64,68,72,76,81,86,91,97,102,109,115,122,129,136,144,152
29,31,33,34,36,37,40,42,45,48,51,54,58,62,67,72,77,82,87,91,96,102,107,114,121,128,136,144,151,159,167,175
31,35,36,38,40,42,45,49,52,56,60,63,67,72,77,82,88,93,98,103,109,115,122,132,141,152,163,173,182,191,200,205
32,37,39,42,44,47,51,55,60,65,71,76,82,88,94,99,105,112,118,126,134,143,150,161,168,177,188,200,215,233,251,268
