41,36,34,31,31,30,31,32,33,33,33,33,31,30,28,26,24,23,22,20,19,18,17,16,16,15,15,15,15,15,14,14,13,12,11,11,10,10,10,9,9,8,8,7
42,38,36,34,33,33,34,34,35,36,36,35,34,33,32,30,29,28,27,27,27,26,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,12,11,10,10,9,9,8
43,39,37,35,35,35,36,37,38,38,38,38,37,36,35,34,33,33,33,32,32,31,30,28,27,26,24,23,22,21,20,19,18,17,16,16,15,14,14,13,12,12,11,11
44,40,39,37,37,38,39,40,41,41,41,40,40,39,39,38,38,38,37,37,36,35,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,19,18,17,17,16,15,14
44,41,40,39,39,40,41,42,42,42,42,42,42,41,41,41,41,40,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,24,23,22,21,20,20,19,18,17
45,42,41,40,40,41,42,43,43,44,44,43,43,43,43,42,42,42,41,41,40,39,38,37,36,35,34,34,33,32,31,30,29,29,28,27,26,25,24,23,23,22,21,20
45,42,42,41,41,42,43,44,45,45,45,45,44,44,44,44,44,43,43,42,42,41,40,39,38,37,36,36,35,34,33,32,32,31,30,29,28,28,27,26,25,24,24,23
46,43,42,42,42,43,44,45,46,46,46,46,46,45,45,45,45,45,44,44,43,43,42,41,40,39,39,38,37,36,35,35,34,33,32,31,30,29,28,28,27,26,25,25
46,43,43,42,43,44,45,46,47,47,47,47,47,46,46,46,46,46,45,45,44,44,43,42,41,41,40,39,38,38,37,36,35,34,34,33,32,31,31,30,29,29,28,27
46,44,43,43,44,45,46,47,48,48,48,48,48,47,47,47,47,47,46,46,45,45,44,43,43,42,41,41,40,39,39,38,38,37,37,36,36,35,35,34,34,34,33,32
47,44,44,44,44,45,47,48,48,49,49,49,48,48,48,48,48,48,47,47,46,46,45,45,44,44,43,43,42,42,41,41,41,41,41,41,41,42,42,43,43,44,45,46
47,45,44,44,45,46,47,48,49,50,50,49,49,49,49,49,49,49,49,48,48,47,47,46,46,46,46,45,45,45,45,46,46,47,48,49,50,52,54,57,59,62,65,67
47,45,45,45,46,47,48,49,50,51,51,51,50,50,50,50,50,50,51,51,51,51,50,50,50,50,50,50,51,51,51,51,52,54,56,59,61,64,68,70,73,75,77,78
48,46,46,45,46,48,49,50,51,51,52,51,51,51,51,52,52,52,53,53,54,54,54,54,54,54,55,55,56,57,58,59,60,62,65,68,71,75,78,82,86,90,94,98
48,46,46,46,47,48,50,51,52,52,53,52,52,53,53,54,54,56,57,58,59,59,59,59,59,59,59,60,61,62,63,65,68,71,74,78,83,87,92,97,102,107,112,116
48,47,47,47,48,49,51,52,53,53,54,54,54,54,55,56,57,59,61,62,63,64,64,64,64,64,64,65,66,67,69,72,75,79,84,89,94,100,105,111,116,122,128,135
49,47,48,48,49,50,52,53,54,55,55,55,55,56,57,58,60,63,65,67,69,69,70,70,70,70,71,71,72,74,76,79,83,88,94,100,106,112,118,124,131,137,144,151
49,48,48,49,50,51,53,54,55,56,56,56,57,58,59,61,64,67,70,73,75,76,77,78,78,78,78,79,80,82,85,89,94,99,105,112,118,125,132,140,148,156,164,172
49,49,49,50,51,53,55,56,57,57,57,58,58,60,62,66,69,73,77,79,82,83,84,85,85,86,86,87,89,93,97,102,108,114,121,128,135,142,149,157,164,171,179,185
50,49,50,51,53,54,56,58,59,59,60,60,62,64,67,71,76,81,85,88,91,92,93,94,94,95,95,97,99,103,108,114,121,129,137,146,153,161,169,177,185,194,202,211
51,51,52,53,54,56,59,60,61,62,63,64,66,69,74,79,85,90,95,99,102,104,106,107,109,111,113,117,120,124,129,135,142,150,159,169,179,189,199,208,216,224,231,239
53,52,53,54,56,59,61,62,64,64,65,67,71,75,81,87,93,99,104,109,112,115,117,120,121,123,127,131,136,142,149,156,164,172,182,194,205,217,228,237,245,253,259,267
54,54,55,57,59,61,63,65,66,67,68,70,74,80,86,94,101,108,114,120,125,129,133,136,137,140,143,149,155,163,171,181,190,200,213,227,241,256,269,280,291,305,316,338
