32,58,76,94,112,133,155,178,204,231,260,292,329,366,402,433,459,480,496,510,524,536,548,558,568,577,584,592,599,605,611,617,623
34,62,84,108,132,160,193,229,268,307,342,373,400,424,445,465,485,504,521,537,552,565,578,589,599,608,616,625,633,641,648,656,663
37,66,94,125,157,193,232,270,305,338,368,395,420,445,468,490,512,533,553,572,589,606,621,634,647,658,669,679,688,697,705,714,721
40,75,112,149,188,227,264,301,335,367,397,425,453,479,505,530,554,577,600,622,643,663,682,699,715,730,745,759,772,784,796,808,818
41,79,120,160,201,240,278,314,348,381,412,443,472,500,528,555,581,607,633,657,679,700,719,736,753,769,785,801,816,830,844,857,869
43,84,125,167,208,248,286,323,357,391,424,456,487,517,546,573,599,624,648,672,694,715,736,755,774,793,812,830,847,863,878,893,906
44,87,129,172,213,253,292,329,365,400,433,466,497,527,556,584,612,640,667,694,719,744,766,789,810,831,851,870,888,906,922,939,954
45,89,132,175,217,258,297,335,372,407,442,475,508,539,570,600,630,658,686,713,739,764,788,811,834,857,880,902,924,943,962,979,995
46,91,135,179,221,263,303,342,379,416,452,486,519,552,584,615,646,677,707,737,767,794,821,846,871,894,918,940,962,983,1003,1022,1041
47,93,137,181,224,266,307,347,385,423,459,495,530,565,598,631,663,695,727,759,790,820,850,881,911,942,973,1002,1030,1057,1084,1110,1138
48,95,140,184,228,270,312,352,392,431,469,507,543,579,615,650,686,722,760,800,840,881,922,962,1001,1041,1079,1117,1154,1192,1230,1268,1305
49,96,142,188,232,276,319,361,403,444,485,525,565,605,646,688,731,776,820,865,909,951,993,1032,1072,1114,1158,1204,1252,1300,1346,1392,1433
50,98,144,191,237,283,328,372,417,461,505,549,594,638,682,728,775,822,870,919,968,1016,1064,1111,1158,1206,1255,1305,1353,1403,1448,1493,1530
51,99,147,195,242,288,335,381,428,475,523,571,620,670,720,769,817,865,913,963,1014,1066,1119,1173,1226,1278,1332,1383,1434,1485,1537,1587,1641
52,101,151,201,250,300,349,399,448,498,548,598,649,702,755,808,860,913,964,1018,1072,1127,1182,1240,1298,1357,1417,1480,1541,1601,1662,1720,1780
53,104,157,209,262,315,368,421,474,528,582,638,694,750,808,866,924,982,1039,1096,1153,1212,1273,1338,1403,1471,1539,1605,1668,1733,1793,1854,1908
54,108,166,224,283,341,398,454,509,563,620,678,738,800,865,929,994,1059,1123,1187,1252,1316,1381,1445,1511,1575,1641,1708,1774,1841,1910,1978,2049
55,115,180,244,309,371,433,492,550,610,671,733,798,867,935,1005,1075,1146,1214,1281,1348,1415,1482,1550,1620,1691,1760,1829,1897,1963,2032,2101,2180
57,124,195,265,335,404,472,537,603,667,731,795,863,932,1003,1078,1154,1230,1303,1377,1448,1518,1590,1664,1737,1811,1886,1957,2025,2093,2158,2222,2284
58,136,216,295,372,445,517,586,654,724,793,861,932,1005,1080,1158,1238,1318,1398,1477,1552,1628,1704,1776,1849,1923,1996,2065,2135,2203,2273,2343,2424
61,148,242,330,417,500,577,653,728,804,881,958,1035,1114,1193,1272,1353,1437,1517,1595,1674,1753,1830,1908,1988,2065,2141,2215,2291,2368,2449,2531,2620
62,166,269,367,458,543,623,699,778,860,942,1024,1104,1183,1261,1341,1423,1510,1598,1687,1778,1871,1962,2054,2142,2222,2294,2364,2433,2503,2584,2667,2766
66,184,301,409,510,601,685,764,846,930,1010,1093,1174,1252,1334,1428,1527,1631,1742,1851,1952,2050,2147,2236,2321,2411,2496,2581,2672,2765,2851,2943,3013
