25,57,89,120,149,175,200,223,246,270,293,316,337,354,369,384,400,420,442,467,494,519,544,569,593,616,638,659,676,690,702,712,721,728,735,742,748
27,60,93,124,154,181,208,234,261,290,318,345,372,396,419,442,464,486,507,529,552,574,597,619,639,657,673,688,701,714,726,737,748,757,765,774,781
29,64,97,130,160,190,218,247,276,308,339,370,400,429,455,481,505,528,550,572,593,614,634,654,672,690,708,725,741,756,770,783,795,806,817,828,838
30,66,101,135,168,200,231,263,296,328,361,393,423,452,480,506,531,555,578,600,621,641,661,680,698,716,734,750,766,782,796,810,823,836,847,859,870
32,68,103,138,172,205,238,272,306,339,372,404,434,462,489,515,540,564,587,610,631,652,672,692,712,731,749,766,783,799,814,828,842,855,867,879,891
33,69,105,140,175,209,243,277,311,345,377,409,439,467,495,521,547,571,595,619,641,663,684,705,724,743,761,778,795,811,826,841,855,868,881,894,907
34,71,107,142,178,213,247,281,316,349,382,413,444,473,501,528,554,580,604,629,652,674,696,717,738,758,777,796,814,831,847,863,878,892,906,920,932
35,72,108,144,180,216,250,285,320,353,386,418,449,478,507,535,562,588,613,638,662,685,709,731,754,776,797,818,838,857,875,892,909,926,941,957,971
36,73,110,146,183,219,254,289,324,357,390,423,454,483,512,540,568,595,622,648,673,699,723,747,770,793,815,837,858,880,903,925,948,970,990,1010,1026
37,74,111,148,184,220,256,292,327,361,395,428,459,490,520,550,579,609,638,666,695,723,750,777,802,827,851,875,898,921,944,965,986,1007,1029,1051,1077
37,75,112,149,186,223,259,295,331,365,400,433,466,498,529,560,590,621,651,682,712,742,771,799,826,852,879,905,931,958,985,1012,1041,1071,1102,1135,1172
38,76,113,151,188,225,261,298,334,370,405,439,473,506,538,570,602,635,668,702,736,769,802,833,865,896,928,962,997,1031,1067,1104,1142,1181,1225,1269,1318
39,77,115,152,190,227,264,301,338,375,411,447,481,516,550,583,617,652,688,723,760,798,837,876,916,957,996,1034,1073,1110,1148,1187,1227,1269,1316,1362,1416
40,78,116,154,191,229,267,305,343,381,418,456,493,529,565,601,638,676,714,753,793,832,873,914,957,1002,1048,1095,1142,1189,1233,1277,1321,1365,1412,1460,1515
41,80,118,156,194,232,271,309,348,388,427,467,506,546,586,625,665,706,745,786,827,869,912,957,1004,1052,1102,1153,1202,1251,1301,1350,1398,1447,1494,1542,1585
42,81,119,158,196,235,275,315,356,398,441,484,527,570,612,655,698,739,781,823,866,910,957,1005,1056,1106,1157,1208,1261,1315,1370,1424,1477,1527,1576,1624,1676
43,82,120,159,199,239,281,325,369,415,461,507,553,598,643,686,730,773,815,858,902,948,996,1047,1100,1155,1209,1265,1322,1378,1434,1490,1544,1595,1648,1699,1757
44,83,122,162,203,246,291,339,389,441,493,544,593,640,685,729,772,816,859,904,950,997,1047,1100,1156,1213,1270,1328,1386,1443,1500,1557,1613,1667,1724,1780,1846
45,85,125,166,210,256,306,359,413,469,525,580,632,682,729,775,819,864,910,957,1007,1058,1110,1164,1220,1277,1337,1398,1459,1519,1579,1637,1695,1751,1805,1860,1908
46,87,127,171,218,269,326,385,446,506,565,622,677,729,780,831,879,928,977,1026,1076,1127,1178,1233,1290,1349,1410,1475,1537,1600,1662,1723,1783,1845,1909,1972,2043
50,90,132,179,230,288,352,419,487,554,619,681,742,800,855,910,963,1014,1067,1121,1176,1233,1290,1350,1408,1466,1525,1583,1643,1707,1774,1842,1911,1978,2040,2102,2157
52,93,136,186,242,305,377,451,524,596,665,731,794,856,916,976,1036,1095,1157,1218,1279,1344,1409,1470,1532,1589,1640,1692,1751,1813,1885,1962,2041,2114,2187,2255,2327
54,96,141,194,256,326,408,492,576,656,731,798,864,930,999,1073,1154,1234,1309,1381,1447,1505,1560,1616,1667,1719,1774,1833,1896,1968,2043,2119,2194,2266,2335,2403,2474
