27,27,25,23,20,18,16,13,11,10,8,7,6,6,6,7,7,7,7,7,7,6,6,5,5,4,4,4,3,3,3,3,3,3,3,2,2,2,2
28,28,26,24,22,19,17,15,13,12,11,10,10,10,11,11,11,10,10,10,9,8,8,7,7,6,6,5,5,5,5,4,4,4,4,3,3,3,2
28,28,26,25,22,20,18,16,15,14,14,13,13,13,13,13,13,12,11,11,10,10,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3
29,29,27,26,24,22,20,18,17,16,16,15,15,15,14,14,13,13,12,11,11,10,10,9,9,8,8,7,7,6,6,6,5,5,5,4,4,4,4
29,29,28,27,25,23,21,19,18,17,17,16,16,16,15,15,14,13,12,12,11,11,10,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4
30,30,29,27,25,24,22,20,19,18,18,17,17,16,16,15,14,14,13,12,12,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4
30,30,29,28,26,24,23,21,20,19,18,18,18,17,16,16,15,14,13,13,12,12,11,10,10,9,9,8,8,8,7,7,6,6,6,6,5,5,5
30,31,30,29,27,25,23,22,21,20,19,19,18,18,17,17,16,15,14,14,13,13,12,11,11,10,10,9,9,9,8,8,8,7,7,7,6,6,6
30,31,30,29,27,26,24,22,21,21,20,20,19,19,18,17,17,16,16,15,15,14,14,13,13,12,12,11,11,11,10,10,10,9,9,9,8,8,8
31,31,30,29,28,26,25,23,22,21,21,20,20,20,19,19,19,19,18,18,17,17,17,16,16,16,16,15,15,15,14,14,14,14,14,13,13,13,13
31,32,31,30,28,27,25,24,23,22,22,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,21,21,22,22,22,23,23,23,23,24,24,26
31,32,31,30,29,27,26,24,24,23,23,22,22,22,23,23,23,23,23,23,24,24,24,24,24,24,25,26,28,29,30,32,34,36,39,43,46,50,51
31,32,32,31,29,28,26,25,24,24,24,24,24,25,26,26,27,28,28,29,29,29,30,30,31,32,34,36,39,42,45,48,51,54,58,61,63,64,64
32,33,32,31,30,28,27,26,25,25,25,26,27,28,30,31,32,33,33,33,34,35,35,36,37,39,41,43,47,51,55,60,65,69,74,77,81,85,88
32,33,32,32,30,29,27,26,26,26,26,28,30,32,34,36,38,39,39,39,40,40,41,43,44,47,49,53,57,62,68,74,80,86,91,96,100,104,107
32,33,33,32,31,29,28,27,27,27,29,31,33,36,39,41,43,43,44,44,44,45,46,48,51,54,57,62,67,73,80,87,94,102,109,115,120,124,127
32,34,33,32,31,30,29,28,29,30,32,35,38,42,44,47,48,49,49,49,50,51,52,54,58,62,67,73,80,87,94,101,109,117,125,133,141,150,159
33,34,33,33,32,31,30,30,30,32,35,39,43,47,50,52,54,54,55,55,56,58,60,63,67,71,77,84,92,100,108,116,124,132,140,149,157,166,175
33,34,34,34,33,32,31,32,33,36,40,44,49,53,56,58,59,60,61,61,63,65,68,72,77,82,89,97,105,114,122,131,140,149,159,169,179,190,202
33,35,35,35,34,33,33,34,37,40,45,50,55,60,63,66,67,68,69,70,71,73,76,81,87,94,102,110,119,128,138,149,161,173,185,198,210,222,232
34,36,36,35,35,35,36,38,42,47,53,60,65,70,74,77,79,80,81,82,84,86,90,96,103,110,119,128,137,149,161,175,190,205,220,234,247,259,271
35,36,36,36,36,37,38,42,47,54,61,68,74,80,85,88,91,93,94,95,97,100,104,110,117,125,134,144,155,168,183,199,217,236,253,269,285,298,311
36,37,38,38,38,39,41,46,54,63,73,83,92,97,101,103,104,104,104,105,108,113,120,128,137,145,154,164,177,191,207,223,241,258,275,292,311,328,348
