1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,3,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
4,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
5,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
6,6,6,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
7,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
7,7,6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,6,7,11
8,7,7,7,7,7,7,7,8,8,8,8,8,7,8,9,10,11,12,13,13,13,13,14,15,16,18,23,28,41,55,83
8,8,8,8,9,9,10,11,12,13,13,13,13,13,15,17,19,23,28,31,36,42,47,52,57,62,67,78,92,117,145,189
8,10,11,12,12,13,15,16,18,20,22,23,25,26,29,33,37,42,49,56,64,76,87,98,112,123,136,155,179,212,251,303
9,13,15,16,17,18,20,23,26,29,33,36,40,44,50,57,64,71,81,91,104,121,142,163,187,212,241,274,313,361,411,471
10,17,19,22,23,25,28,32,36,41,45,49,55,61,71,81,93,105,121,136,157,183,216,249,287,325,367,413,470,536,607,694
11,22,27,32,34,37,41,45,51,56,63,70,79,90,105,122,141,161,185,210,237,271,310,349,396,450,507,575,658,769,882,1055
11,27,34,41,44,47,52,58,65,73,83,94,107,122,141,161,183,204,230,257,287,325,373,426,490,571,656,752,859,980,1099,1241
12,32,40,49,52,56,61,68,76,86,98,112,129,148,173,197,222,246,279,312,351,403,469,539,620,723,832,948,1081,1221,1359,1500
