0,6,13,19,26,32,39,46,52,59,65,72,79,87,94,102,110,117,124,131,137,143,149,156,162,169,175,180,185,190,194,198,202,206,211,214,218,221,223,225,227,229,231,233,234,235,237,238
2,8,15,22,28,35,42,48,55,62,69,77,84,91,98,105,113,121,129,137,144,151,159,166,174,181,188,194,200,205,209,214,219,224,230,234,239,242,246,248,251,253,255,257,259,261,262,264
3,10,16,23,30,37,44,51,58,65,73,80,88,95,103,111,119,126,134,142,151,159,167,175,183,191,199,207,214,220,226,231,235,239,243,246,249,253,256,259,262,265,267,269,271,273,275,276
4,11,18,25,32,39,46,54,61,68,76,83,91,99,106,115,123,131,140,149,158,167,175,184,192,200,208,215,222,228,234,240,245,250,255,260,264,269,273,277,281,284,287,290,293,296,298,301
5,12,19,26,34,41,48,56,63,71,78,85,93,101,109,118,126,135,143,153,162,171,179,188,196,204,212,220,227,233,239,245,251,256,262,267,272,277,282,287,291,295,299,303,306,309,312,315
6,13,20,27,35,42,50,58,65,73,80,88,96,103,111,120,128,137,146,156,165,174,183,192,201,209,217,224,232,239,246,252,259,265,271,277,282,288,294,300,306,311,317,322,326,331,336,340
6,13,21,28,36,44,51,59,67,74,82,90,97,105,113,122,130,139,149,158,168,177,187,196,205,214,222,230,238,246,254,262,271,279,287,296,303,311,318,324,330,335,341,346,351,355,360,364
6,14,21,29,37,45,53,60,68,76,83,91,99,107,115,123,132,142,151,161,171,180,190,200,210,220,229,239,249,258,268,277,286,295,304,313,323,333,343,353,363,373,381,389,396,403,410,416
7,14,22,30,37,45,53,61,69,77,85,92,100,108,117,125,134,144,154,164,174,184,194,204,215,226,236,247,258,269,280,292,305,318,332,347,364,382,402,423,446,470,494,518,541,562,583,601
7,15,22,30,38,46,54,62,70,78,86,94,102,110,118,127,137,146,156,167,177,187,198,208,219,230,241,253,265,278,293,309,325,343,362,381,401,421,442,464,486,508,532,556,580,605,630,655
7,15,23,31,39,47,55,63,71,79,87,95,103,111,120,129,139,149,159,169,180,191,202,213,224,236,249,263,278,293,309,326,343,360,379,398,418,439,461,483,506,530,555,581,607,634,662,689
8,16,24,32,40,48,56,64,72,80,88,96,104,113,122,131,140,150,161,172,183,194,205,217,230,243,257,271,286,302,318,335,353,371,390,410,431,453,476,500,526,555,585,618,654,691,730,769
8,16,24,32,40,49,57,65,73,81,89,97,106,114,123,133,142,153,163,174,185,197,209,221,235,249,263,279,295,312,329,348,367,387,408,433,460,491,525,561,600,640,685,735,789,848,911,978
9,16,25,33,41,49,58,66,74,82,90,99,107,116,125,134,144,155,166,177,189,201,214,227,242,257,273,290,308,328,348,370,392,416,442,471,504,541,582,626,673,724,780,841,909,982,1058,1137
9,17,25,34,42,50,59,67,75,83,91,100,108,117,126,136,146,157,169,181,194,207,220,235,251,268,287,307,328,351,375,400,426,454,483,515,551,590,634,682,734,791,854,920,992,1067,1143,1223
10,18,26,34,43,51,60,68,76,84,93,101,110,119,128,138,149,160,172,185,199,213,228,245,264,283,305,326,349,373,398,424,453,484,516,552,591,635,682,734,791,851,916,985,1058,1133,1211,1289
10,18,27,35,44,52,61,69,77,86,94,102,111,120,130,140,151,163,176,190,206,223,241,260,280,302,323,346,370,395,422,451,481,513,546,582,623,667,715,770,829,891,959,1032,1109,1187,1269,1348
10,19,28,36,45,53,62,70,79,87,96,104,113,122,132,143,154,167,181,197,214,232,251,271,292,314,337,362,388,415,445,475,508,542,578,618,661,707,760,818,880,947,1021,1099,1182,1273,1364,1469
11,20,29,37,46,54,63,72,80,89,97,106,115,124,135,146,159,173,189,207,226,245,265,286,308,330,354,380,408,438,469,502,536,573,613,656,705,757,815,876,941,1010,1086,1167,1254,1352,1451,1565
12,21,30,39,47,56,65,73,82,90,99,108,117,127,138,150,165,182,201,221,242,263,284,306,329,352,378,405,434,465,498,532,569,611,655,704,760,818,879,947,1018,1091,1172,1260,1353,1457,1564,1686
13,22,31,40,49,58,67,75,84,93,102,111,120,130,142,156,173,193,214,237,260,283,306,331,356,383,411,441,472,505,539,577,619,666,718,775,838,904,973,1050,1134,1223,1322,1429,1539,1654,1771,1889
14,24,33,42,51,59,68,77,86,95,105,114,123,134,147,162,181,203,227,252,277,302,326,353,381,411,443,477,514,552,592,636,682,731,783,841,906,974,1050,1136,1230,1332,1446,1572,1703,1846,1993,2156
16,25,34,44,53,62,71,80,89,98,107,116,125,136,149,166,188,213,242,271,300,327,353,380,409,441,476,514,556,599,645,694,747,800,855,912,972,1039,1119,1212,1323,1454,1598,1751,1913,2072,2232,2381
