0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3
3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,5
3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8
4,4,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8
4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,9,9
4,4,4,4,5,5,5,5,6,6,7,7,7,8,8,8,8,8,8,8,9,9,10,11,11,12,12,12,12,12,13,12,12,10
5,5,6,6,7,7,8,8,8,9,9,10,11,11,11,11,11,12,12,13,14,15,17,18,20,21,22,23,24,25,26,28,29,32
5,6,8,9,11,12,12,13,13,14,14,15,15,15,15,16,16,17,18,20,22,24,26,29,31,33,35,37,38,40,43,48,52,60
5,7,10,12,15,16,17,18,19,20,20,21,21,21,22,22,23,25,27,29,31,34,36,40,43,47,51,54,58,61,65,71,77,87
6,9,13,17,21,24,25,26,27,27,28,28,29,29,30,31,33,36,39,43,47,50,54,58,62,66,72,77,83,89,97,108,120,140
7,10,16,21,26,30,32,33,33,33,34,34,35,36,37,39,41,44,47,51,56,60,66,72,77,82,89,95,101,111,124,143,162,195
7,11,18,25,31,36,39,40,40,41,42,42,43,45,46,48,50,53,56,61,67,73,80,89,96,102,110,118,127,140,157,177,199,227
