82,78,74,69,64,58,52,46,40,35,29,24,20,17,15,15,15,15,16,17,17,17,17,16,15,15,14,13,12,11,9,8,8,7,6,6,6,5,5
83,80,75,71,66,61,56,50,45,40,37,34,32,31,30,29,28,27,26,25,24,23,21,20,19,17,16,15,14,13,12,11,10,9,9,8,7,7,6
84,81,77,73,68,63,58,53,49,46,43,41,40,39,37,36,34,32,30,28,26,25,23,22,20,19,18,16,15,14,13,12,11,11,10,9,9,8,8
85,82,78,75,70,65,61,56,53,50,47,46,44,42,41,39,37,35,32,31,29,27,26,24,23,21,20,19,18,16,15,14,13,12,12,11,10,10,9
86,84,80,76,72,67,63,59,55,52,50,48,46,45,43,41,39,37,35,33,31,30,28,26,25,24,22,21,20,19,17,16,15,14,14,13,12,11,11
87,84,81,77,73,69,64,60,57,54,52,50,49,47,45,43,41,39,37,35,33,32,30,29,28,26,25,24,23,22,20,19,18,17,16,16,15,14,13
87,85,82,78,74,70,66,62,59,56,54,52,50,48,47,45,43,41,39,37,36,34,33,31,30,29,27,26,25,24,23,22,21,20,19,18,17,16,15
88,86,83,79,76,71,67,63,60,57,55,53,52,50,48,46,44,42,41,39,37,36,34,33,31,30,29,28,26,25,24,23,22,21,20,19,18,17,17
88,87,83,80,77,72,68,65,62,59,57,55,53,51,49,47,45,43,42,40,38,37,36,34,33,32,30,29,28,27,26,24,23,22,21,21,20,19,18
89,87,84,81,78,74,70,66,63,60,58,56,54,52,51,49,47,45,43,42,40,39,37,36,35,33,32,31,30,28,27,26,25,24,23,22,21,20,19
89,88,85,82,78,74,71,67,64,61,59,57,56,54,52,51,49,47,45,44,42,41,40,39,37,36,35,34,32,31,30,29,28,27,26,25,24,23,22
89,88,85,83,80,76,72,69,65,63,61,59,57,56,54,53,51,50,49,48,48,49,49,50,51,52,52,53,53,54,55,56,57,59,61,62,63,64,63
90,89,86,84,80,77,73,70,67,65,63,62,62,61,61,61,61,60,60,61,61,63,64,66,68,70,72,74,76,78,81,84,88,92,96,100,106,111,119
90,89,87,84,81,78,74,71,69,67,67,68,69,71,72,73,74,74,73,73,74,76,78,80,83,87,92,96,102,108,113,118,122,128,133,140,148,157,166
91,90,88,85,82,79,76,73,71,71,73,76,80,84,87,88,89,89,89,90,92,94,97,100,104,108,114,120,126,133,140,146,152,160,168,177,188,199,213
91,91,88,86,83,80,77,75,75,77,82,88,94,100,104,106,106,105,104,104,105,108,111,115,121,126,133,140,147,154,162,169,177,186,196,208,221,235,252
92,91,89,87,84,81,79,79,80,85,91,99,107,114,118,120,120,119,118,118,119,121,125,130,137,144,151,160,168,176,183,192,201,212,224,239,255,272,290
92,92,90,88,86,83,82,84,88,94,103,113,123,130,135,137,137,135,133,131,132,134,138,144,152,161,171,182,192,201,211,220,231,244,258,272,289,306,326
93,93,91,89,87,86,86,89,96,106,117,129,140,149,154,157,157,155,152,150,150,152,156,163,173,184,196,210,224,237,250,262,274,286,298,311,328,344,370
94,94,93,91,89,89,91,96,105,118,132,146,160,171,179,183,184,182,179,175,174,175,180,188,199,212,226,242,257,272,288,303,318,333,349,365,384,402,424
95,96,95,94,93,95,99,108,121,137,154,171,187,199,209,215,217,215,212,207,205,205,211,220,232,247,263,279,296,314,334,354,375,397,419,442,464,487,510
96,97,96,95,95,98,103,114,129,148,168,187,205,219,229,235,237,236,234,231,229,232,238,248,263,281,300,320,342,366,391,418,444,470,495,515,535,554,574
96,98,98,98,98,101,109,123,142,166,191,215,236,252,263,269,269,267,265,262,262,265,271,282,296,315,337,363,391,424,459,497,530,562,589,611,630,649,667
