0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,4,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1
4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2
4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,2,2
5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3
5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3
5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4
5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4
6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5
6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,8,8,8,9,9,10,11,11,12,11,11,10,9
6,7,7,7,8,8,8,8,8,9,9,10,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,14,15,16,17,17,18,18,19,19,21
7,7,8,8,8,9,10,11,12,13,14,15,16,16,16,16,16,16,16,15,16,16,15,15,15,15,16,17,18,19,21,23,25,26,27,28,28,28,29
7,8,8,8,9,11,13,15,18,20,22,23,24,25,25,25,25,24,24,24,24,24,23,23,23,24,24,25,26,28,31,35,38,41,43,44,44,43,42
8,8,9,9,10,12,15,19,23,27,30,32,33,34,34,34,35,35,34,34,34,35,35,36,37,38,39,41,44,47,50,54,58,62,64,65,64,63,59
9,9,10,10,12,14,19,24,31,37,42,45,47,48,49,49,49,49,48,48,48,49,50,51,53,56,58,62,66,70,74,79,85,89,93,96,94,92,81
10,10,10,11,13,16,22,29,39,46,53,57,59,60,61,61,61,61,60,60,60,61,63,65,68,72,76,81,87,92,97,102,107,111,115,117,115,112,102
10,11,11,12,14,19,26,35,46,56,63,68,70,70,71,71,71,72,72,72,73,75,76,79,83,86,90,96,103,109,116,125,133,140,147,151,154,157,162
